epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13381570681810515	0.115238710238543	0.09335973929426714	0.07839825790541323	0.06695553538874302	0.056406416278545105	0.04548575896126554	0.036146507413736775	0.02997722880400241	0.02623903057147264	0.023411289962342426	0.021211551000704598	0.020596207402987815	0.018908657978919278	0.01997331741662509	0.01871926461523994	0.018311681622169784	0.018052052649543165
TrainingFold2	0.13745116583731423	0.11372166680668508	0.08626330026122052	0.06297196534033737	0.05125355485461839	0.04408020276607042	0.03611648454970483	0.029815839947087815	0.026406801245779918	0.023252563754994005	0.02243615832372838	0.021219384761387693	0.01995583296181533					
TrainingFold3	0.12815425174141473	0.0982067857445641	0.075720794190949	0.06196622475452552	0.049446227895730936	0.03815028030658141	0.030679071308589878	0.025733753356722778	0.0239853874205437	0.02185069194105877	0.018969723380591445							
TrainingFold4	0.1340393068822198	0.11742712352467097	0.10625461283057523	0.09840112243506575	0.0852846455736014	0.0671996510313885	0.05002568856376918	0.038601677621928066	0.03186092170601069	0.02726743596037343	0.02542134944168437							
TrainingFold5	0.1349516476154732	0.11497052343840378	0.08673042713609688	0.06060764915678583	0.04592549688250197	0.03746618136391676	0.03387627099078081	0.029110722574068243	0.027683562315458946	0.02457113435766628	0.02546562463634045	0.021724347688552158	0.020750186881350725	0.0211430701900066				
ValidationFold1	0.12454850140160748	0.10259619780949183	0.07932971604999953	0.0677152636219814	0.06084109328055222	0.05106467809569689	0.03910839055294803	0.0346590499580738	0.03260337581325855	0.03188494087018106	0.02660389389737767	0.02710563603925818	0.02878941386032758	0.02482748343845742	0.02735319152842359	0.02691026286057812	0.02586989769198616	0.022102044153338544
ValidationFold2	0.12427872412704996	0.10018455423414707	0.07309844988464777	0.059374148333777806	0.04879048096855903	0.0425375553001816	0.03889504499862336	0.031243165637923603	0.028642409812683973	0.030348211590275502	0.027010118252032304	0.03218164620258384	0.02609015511565563					
ValidationFold3	0.11767584740716432	0.08891693927580491	0.07397194256606911	0.05866244470650729	0.04256294077744575	0.034280113896654384	0.026368390909088442	0.03327959911361437	0.025301169228831504	0.022349987326898763	0.021050990407924734							
ValidationFold4	0.12608607173232095	0.11140659474767745	0.10400243857709159	0.10212687283222165	0.08281500433388699	0.06528691791962567	0.04618854099161191	0.04307591589583483	0.03443470926140435	0.03625384896856433	0.026230299915498887							
ValidationFold5	0.11737705168447324	0.09235040386140879	0.0668492992242266	0.049175812950124964	0.041571573510217216	0.03552646086817341	0.032650968217889646	0.03390015748638169	0.03073873093853763	0.035888173925611354	0.030685626181106533	0.031603843660247675	0.027709653336517346	0.024508020380380913				
