epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.13202052256815375	0.10188385515716182	0.08076564571713885	0.06449932131074267	0.05248621306764855	0.042576897238991454	0.03477264488712336	0.02724853914337909	0.023253286578325708	0.020955427683969338	0.020338405612999676	0.01818664697255779					
TrainingFold2	0.1380264038805572	0.11959358948815385	0.09070780754920969	0.0686239251497802	0.054359615218225264	0.04158284310474228	0.031137185020887786	0.02724305863037667	0.02381966944960538	0.021982902278108014	0.02097912506276746	0.019354241421358165	0.01872394575719782	0.016644949415459454			
TrainingFold3	0.13678182024847377	0.11588611321269789	0.0887376372363757	0.07145465782907029	0.057778362827693025	0.044920052466808226	0.03774560394654559	0.03088066770790399	0.02797032827240235	0.02498872369231487	0.02285025223086863	0.021571208242742366	0.020229771299240053	0.020545334526964738	0.019817583387306183	0.018677103604849518	0.017469100310567726
TrainingFold4	0.13294658115526445	0.11694346827005042	0.08953805023470636	0.06944641708808184	0.05469337924090035	0.04219605429668208	0.03483198245072868	0.0297738710828041	0.026644560586040218	0.02368854755086163	0.022880646629948508	0.02096481582176525	0.02120419971031388	0.0206798992408524	0.018574630711816992	0.017533429578261987	
TrainingFold5	0.13961159355297886	0.12025045413456487	0.09290723540457767	0.07525913479023642	0.06490942729664419	0.05445330452444706	0.047093549039535124	0.0412743200787145	0.03637334642504085	0.03410080728770078	0.028798128065507758	0.024631723230841625	0.022396398974504593	0.02133839123314631	0.019451863882729754	0.019157712485620697	
ValidationFold1	0.11766320222523063	0.09018560910564181	0.07569417833084506	0.060094239443839924	0.055311082928840606	0.04263538787823303	0.03758447577066753	0.03602127771591768	0.032359210631381884	0.035058585445118036	0.031089584764101477	0.030090862567833807					
ValidationFold2	0.12603881546030088	0.10131822612934879	0.07423327393397423	0.05925939974258654	0.047907353728078306	0.03501870018434212	0.03473674732231302	0.02805105259592113	0.030317756295127247	0.024834500377047725	0.027779260231909575	0.026591318063895284	0.030631961356838083	0.021852943247462724			
ValidationFold3	0.12660245886737748	0.10059042750591678	0.0809961030775282	0.06418421432525585	0.054933327807313095	0.046795283090822135	0.03879018994380853	0.03722596400101403	0.030210350384420184	0.028856115286803936	0.042797087662360615	0.0264286202681043	0.03443721860925767	0.030383692673370075	0.027243135672116687	0.027797891239710486	0.02444172109556218
ValidationFold4	0.12606662215798028	0.10093227993430835	0.07541848784811529	0.06167068317258132	0.04907870457308101	0.03873720963643531	0.038289788118813055	0.033881781519864616	0.0316465474409467	0.03023491056956118	0.02926415032405722	0.028472377455078197	0.029137528024615937	0.02468917755673569	0.028189816928975882	0.024311616252362	
ValidationFold5	0.12905204159739828	0.10621578898280859	0.08177474398897695	0.07133316048670427	0.06286200962495059	0.054165371022203805	0.05292804918177093	0.0467746897629695	0.04635889249324724	0.034842576238068954	0.030434092944363198	0.028186361888011952	0.031584964137437055	0.03218490425206255	0.025878437921554514	0.02305581466680451	
