epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13884082136327	0.11935605631809529	0.0866172395404173	0.05993991453396199	0.04711303899073165	0.038829186735100635	0.0313991525406592	0.02688930046103563	0.024851319654730412	0.021030764586927972	0.020401427839287573							
TrainingFold2	0.1311381038592318	0.10642196705505455	0.07436240151745176	0.052923703757655684	0.03999777697769242	0.033313370004809696	0.028087664280746532	0.02523330051990508	0.02374014038846357	0.0215847630107193	0.02093829692326537	0.02073028356973575	0.019132037287712435	0.018846567396916755				
TrainingFold3	0.13427206023850224	0.10865693883547052	0.08588628504340622	0.07032430588204244	0.05883415707027201	0.051312123953407125	0.046951347204793076	0.04188746316623027	0.0400754179781705	0.03663200242802056	0.03413454984269761	0.033421029431470246	0.03032130103555656	0.0286897221322182	0.029105560430484317	0.02564673308291028		
TrainingFold4	0.13410923225792493	0.10761616931058247	0.0800590312505424	0.059406614289017154	0.04535396057925485	0.036803191700895355	0.030414248192751497	0.02634922926638343	0.02479416668074403	0.025147344106375376	0.02132356315321931	0.02152147795826824	0.018826239810577572	0.019303789313079033	0.018493931094826516	0.01880964861113352	0.01856325909893568	0.01767807201423092
TrainingFold5	0.13678467806799513	0.11072053407988937	0.0838159175728747	0.06591396503639302	0.05136818166430281	0.03815224596269732	0.029954954692740964	0.027546954591446703	0.023285023828839874	0.022570597338811515	0.02087504164449032	0.01982206270095789						
ValidationFold1	0.1321374198554882	0.11007008279141571	0.07898991783648464	0.06444389266211406	0.05677918489215829	0.047362743224117106	0.03982277914058484	0.037948357152345125	0.0337638471423166	0.035143598006730566	0.029943567523982244							
ValidationFold2	0.11878572743652123	0.08772697627344835	0.05822547413741371	0.043473321349925494	0.03271597932949329	0.027328949559887405	0.027177161799564992	0.027596908027979743	0.029743324663156403	0.022253626703526867	0.023843318483159237	0.025491137276243796	0.022686582297215603	0.021898765526072696				
ValidationFold3	0.12020992800327283	0.09039602318080142	0.07214306350631107	0.05838583979389763	0.04854790359552551	0.04430871899239719	0.039116964228534404	0.038207241736277604	0.032917065754840484	0.03852598142423501	0.0320830674413628	0.031953087858710205	0.03024079134697136	0.03961710590790192	0.03742470782838479	0.027734824730682055		
ValidationFold4	0.1170667178729283	0.08796371584425547	0.06278548242491004	0.04705300786632246	0.04473713854635467	0.034853440472423766	0.036607180336432066	0.02841336551084948	0.027844947039349272	0.02431604765245408	0.027280402382530156	0.027694917053200437	0.027225954621566677	0.026398310652569177	0.02220660260666461	0.02651382345850704	0.020762179858008625	0.020273396971463496
ValidationFold5	0.1203238917847297	0.08892539223389966	0.07120313193549269	0.05725436893616071	0.04324804111820413	0.03758293626482815	0.03521889949479373	0.03144680079380383	0.03511528863288861	0.03238627328235972	0.029359414033543935	0.026562711334918276						
