epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.13132412341682742	0.11144290748371245	0.08828267213339878	0.06702354871912447	0.048787601866767866	0.036371942856997574	0.029623189653465568	0.025493250946990335	0.023567131010163788	0.02071318331947465	0.02110176056789045	0.020002183587395066	0.019498044521200734	0.017744673173121107	0.01845349603948278	0.015595447590044905	0.017296752456142928	0.016363762926115476	0.0166832996143539	0.015964509872706357	0.015161057266139066	0.015137620208489647	0.015340787472405904	0.014796725496026203	0.014764913385967856
TrainingFold2	0.13443478616060592	0.10860492052735256	0.07544700244912593	0.05758850020621659	0.04880685695120322	0.04475047185583197	0.03742296496461356	0.03286915870985612	0.02898208377153585	0.026175763598427916	0.02375975302928382	0.022515261191095103	0.02068303312277204	0.019409657172052692											
TrainingFold3	0.13547240392389623	0.1139961399095641	0.08758522889957848	0.06250220008818856	0.05022604166932235	0.04295475120968397	0.03648632615844359	0.033112699896711006	0.028361269707436968	0.02519136017415969	0.02210213656078188	0.021481918588820422	0.020917112505875676	0.01911758122802315	0.018191126384871577	0.01815600612595021	0.01652130890986221	0.0164730004449666	0.015491011505483501	0.017038098553431073					
TrainingFold4	0.13843357589205646	0.11785593470917538	0.0934278634978699	0.06914001433157664	0.04931945717643287	0.03740068831266687	0.03303178142750416	0.030150228580713374	0.025775499069255983	0.022706771458120587	0.022263223604929248	0.01977872302441049	0.0193119194992668	0.018515816348230137	0.017331524361653545	0.016523201267620788	0.016221978727537667								
TrainingFold5	0.13708115658170766	0.11712373251188125	0.09674815494752577	0.07289943784660748	0.05452808861439517	0.04117264335014229	0.034547297426233935	0.030705729782069313	0.026681298922854833	0.02536461661568194	0.024865115315830376	0.02405582437380238	0.021483654996848504	0.022436172792285564											
ValidationFold1	0.12511199114045926	0.104032117058523	0.08335799584996753	0.06326273327743236	0.04457724146154111	0.035516390184056945	0.03085886182296755	0.02876574495270948	0.02875063710442711	0.0332497260200658	0.02777178454354206	0.024738808582956802	0.027140021677561372	0.02617282422111852	0.02395344006202192	0.02446238139756523	0.023769938528078325	0.025265307671881083	0.02328800073857045	0.025100037243516584	0.023265716907189926	0.02372161692931383	0.024799868233458255	0.025245021286277085	0.022090989463842043
ValidationFold2	0.11980481123152588	0.09113405145970839	0.06461638845835946	0.05271949674352072	0.047323912960044776	0.04045015212821974	0.035713359358071885	0.0386977704038145	0.028277204930678375	0.028120481261534484	0.022994879588752935	0.024458334842035714	0.02547701381211352	0.02091005982583738											
ValidationFold3	0.12185450503602624	0.09455264539324812	0.06658816210360133	0.05178577494890695	0.0426622220880485	0.03938561984874208	0.0323306339300221	0.031706476560170165	0.030254017387051135	0.023748362382840633	0.02232113217697978	0.02191755771543415	0.024120152340401546	0.02599318724488902	0.02588442609235894	0.02287197614064748	0.021492926223280456	0.021463628547605498	0.02394749296568729	0.020624221151592792					
ValidationFold4	0.12052432800244008	0.09761147079656698	0.07702299115979779	0.05765371737028805	0.04856215776609523	0.03869930693170837	0.03492813082941991	0.037481519670109265	0.03516349616256775	0.03204352290049428	0.032229089490751255	0.029123497704891373	0.030519430929026776	0.03114516348172661	0.03217925124996717	0.03431602686204575	0.028895907036550334								
ValidationFold5	0.12626934473934984	0.10581836074457637	0.08145951255158122	0.06592664911711056	0.04935125702260328	0.042444086367530484	0.03595661201688927	0.03182604483819367	0.0302407032442196	0.026941136074518517	0.02912184356266932	0.028289486166613642	0.023483240908717562	0.022963039623781305											
