epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
TrainingFold1	0.12686112295989305	0.09711784659778555	0.07411419058571565	0.05767602777453012	0.04516605744574253	0.03784944270801258	0.03025160019206772	0.027572483954723653	0.02535471650812994	0.022147485422681204	0.02094492218303005	0.019683633975617	0.01975558177943046	0.017166282531222463	0.01703349683298485	0.016353900211777635	0.017136763211923915	0.01699949105007874	0.015507981145595515	0.01383658111253639														
TrainingFold2	0.13114784291366238	0.10510269447881092	0.08002956218461682	0.06353016748625556	0.049898590104429555	0.040896725951182676	0.03452665228603497	0.03000987461194765	0.026474970035151004	0.025121365328969598	0.02339362461068975	0.02227867969635562	0.022245503245946496	0.020264695968561723																				
TrainingFold3	0.13745205061171542	0.1191838985520669	0.09718863947571	0.07317072933391583	0.05705076475860551	0.04990824703021313	0.045762212392450735	0.04252746769713915	0.03938340998217675	0.037821795618087475	0.034883373557055494	0.03356883850289953	0.030365598310361914	0.028925153342160313	0.027430019718965262	0.02576695672813168	0.024575740311113557	0.023458949146383516	0.02218491931172056	0.021020837099852294	0.020935456298287716	0.019512863169008843	0.019261355704657035	0.018046869747393595	0.017845894168369177	0.017328476021397032	0.016920577051231785	0.01574547535221262	0.015656221325414003	0.014323677812221419	0.014328718218083932			
TrainingFold4	0.12697750577901631	0.09995187194743395	0.07255629915004921	0.05757219102677135	0.050559653652422216	0.04182927385727556	0.03634876916221979	0.03078918317343423	0.026532735337018585	0.024505050562714414	0.022379669660863112	0.022349165804237243	0.02013598437852351	0.0203901976881241	0.018338285455234353	0.01820390273383725	0.01768346111873933	0.017207362465622638	0.016982642908660556	0.017398394084341646	0.016695180157106086	0.0170529405247743	0.017105046868838184	0.016904617095704146	0.01635162921454702									
TrainingFold5	0.13402571120379467	0.10294468245127689	0.07467915653777878	0.057321833104750655	0.046381234071255405	0.03757881329129387	0.030086812087043918	0.02736721223544717	0.023818098733199514	0.023178495023600025	0.02123848568930644	0.020972284080728792	0.01974816692083089	0.017334896672879675	0.0170377749894696	0.01734189851852357	0.016076043377958586	0.016515691081268286	0.014666909206368156	0.01664991905470833	0.015166069693912184	0.015036334065116041	0.015010340599202534	0.014661780828066177	0.015567821595984788	0.013690546167585357	0.013566215577766055	0.013574816709277257	0.012730707847425355	0.014506244469004444	0.012652847963494324	0.012819228006363662	0.012602747944555018	0.011962580214919206
ValidationFold1	0.11066485272853502	0.08407504184703742	0.0666076038074347	0.05532761502295865	0.04669163441368645	0.0390981945009636	0.03560972614754324	0.03098741131023936	0.03250979806970073	0.03294356290384063	0.02842737967408279	0.027399924494862456	0.027208532652626412	0.028544067014861087	0.02971076367040431	0.0259276133570633	0.027796825830851697	0.027883548746363625	0.026535966037824568	0.025176372081010152														
ValidationFold2	0.11465580588472742	0.08828718162008695	0.07024142380604255	0.05468793971314361	0.04638662995005559	0.04020877595342297	0.0393513143270476	0.030567534937290475	0.02634767024574103	0.026125135891821367	0.025489956943991792	0.025417140436599896	0.026603352644087863	0.02171531986589668																				
ValidationFold3	0.12497414947886552	0.10330903537604692	0.08265490740970043	0.062319529321809695	0.05491551974721785	0.04901563584904319	0.049486018114423914	0.047728932329586575	0.04069511915492642	0.0377121689307387	0.03953886078306823	0.03557485093967573	0.03533020538036778	0.033874822494388876	0.033670571982708807	0.037251539655959016	0.03283232835695214	0.03241083104798496	0.03270227386695167	0.031073635592812416	0.031077396746176027	0.031123737491205766	0.027228089781341884	0.029550077723407803	0.02752837522582143	0.026743720495168027	0.024772084599719944	0.02742020342150551	0.02964736877363196	0.026190882548689842	0.024536561614825456			
ValidationFold4	0.11528641367996377	0.0882050235522911	0.06573543104708993	0.05609454436177787	0.04881678376529765	0.04393208763212897	0.03865655380858308	0.03287785280346205	0.030984445529091836	0.03339189640506187	0.028078544706415545	0.027901849207669978	0.029803841314528005	0.024989998823522392	0.024855284209479578	0.02477006812240948	0.025183960721733456	0.02258235828919299	0.028425016075548877	0.026825786817555906	0.022119849887466052	0.024109170962284616	0.023529578617821505	0.020695453965280258	0.019769448787331254									
ValidationFold5	0.11977855994233064	0.08398559486626514	0.0671441911753001	0.05238632975462159	0.0418717623106204	0.03742377262096852	0.03489199150239334	0.031644788697511625	0.030427690518471145	0.034882337841086804	0.02983793587450886	0.026607930258511	0.02513471469059628	0.024836069492266688	0.026019549313397356	0.024138587878691657	0.025739396219380848	0.025714259196450127	0.025328591930312023	0.022770095861752843	0.022636463227757173	0.021943260133347003	0.023542474209079955	0.021985268438129424	0.024628455040328845	0.02228305219289593	0.02147172680445562	0.02722186335638201	0.02447021930395619	0.021379287714353268	0.023928152702085623	0.022739589532648097	0.022054059508133963	0.02131820747347644
