epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13384777469109727	0.11455213299369839	0.08803622639784801	0.0717040408109251	0.059384206588726625	0.04576276620843588	0.034472244373335584	0.030033013390560026	0.025782842540445834	0.02361770048160765	0.02086037934157619	0.019656757012405116	0.01847477721424612	0.018322377787601547					
TrainingFold2	0.13427571688008608	0.11427680641446679	0.08705270574332676	0.06219726226744422	0.04873106726402828	0.038787198182967636	0.03296137941181278	0.028262435210654448	0.025708143641628062	0.024658517838044174	0.02338064990495915	0.020575988306642715	0.020085503460848936	0.019899096801160497	0.018590700695377212	0.01854256644786934	0.01829032395925712	0.01802410998928349	0.016720972129447145
TrainingFold3	0.13463352034291762	0.1164411455117674	0.09323846451112662	0.07175263645529578	0.05531000822719017	0.04303207926886071	0.03726231842288557	0.030627844630163797	0.02634651340486016	0.02375493138547013	0.022776684456899107	0.01971934758846394							
TrainingFold4	0.13395092495275734	0.10980933723874103	0.0801261335805633	0.05714283142842842	0.04392581508503361	0.035231484873948914	0.028620717551795734	0.026087288190652945	0.02387728254667688	0.02182449426895584	0.021238153625778324	0.020033629841655343	0.019040806823166705						
TrainingFold5	0.1381537527924749	0.12454115454427797	0.09408363526712311	0.0653469096110687	0.052077419573875204	0.043454599698975985	0.03715149093510444	0.03278755379800698	0.029481155146492806	0.02582153861413023	0.02524068828132762	0.023603325244368527							
ValidationFold1	0.12410325294227473	0.10172964499465056	0.07934205633188997	0.06722756620729342	0.0590679974910537	0.04258028064837812	0.041256685253756586	0.03136019487802904	0.031652791182360876	0.029416078975503166	0.030298739117435098	0.02621482633419094	0.026517731871535943	0.02577904001386092					
ValidationFold2	0.1194321630921747	0.09537031325245542	0.06745500496721693	0.05133392083891002	0.04290904978448192	0.037921804393200934	0.034188940160674974	0.028426918339391705	0.03156813067991087	0.031229252486290143	0.027218507171450516	0.02713085223617132	0.02681303851204575	0.028001934097119374	0.024270506659896846	0.026705265747295925	0.02623728168483857	0.0229406611162111	0.02256160802608065
ValidationFold3	0.12673556149405027	0.10680577960530561	0.08252129653867867	0.0662354057338754	0.053649846668122336	0.04561320048066721	0.04363420214005081	0.039057847085392235	0.04088361694136568	0.03635508762090467	0.03357044343751373	0.02999401279729292							
ValidationFold4	0.11761882192721325	0.09046733555650073	0.06357630179263651	0.04867873336895302	0.036644020437961444	0.030299281335568855	0.038870776193756944	0.028946073696715757	0.03178119930609163	0.025240162471683498	0.028925924149267042	0.023845018987360942	0.02103445371592118						
ValidationFold5	0.12848602338427945	0.10651474665584308	0.07153599557932466	0.05187916297498824	0.043332102613931056	0.036641553557793874	0.032661206308278325	0.029989417049884132	0.02875855000041026	0.025341101763063176	0.028584253430121213	0.02482671350298915							
