epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.12546219081792248	0.09696209704137693	0.0740060642500914	0.05775184337832204	0.04391493581152483	0.035467741458908526	0.031242658674119458	0.027080612752021005	0.02432051389523331	0.024248639641866007	0.021711163035010257	0.022130689169836393						
TrainingFold2	0.13679333251809747	0.10737415463165094	0.07383410295403663	0.05248695729217643	0.040866912722880344	0.031911723236823855	0.026720516665935185	0.024896430760565805	0.022310918151358022	0.019977012776963548	0.019450806574435885	0.018711284153292842	0.017620394906651092	0.015656803352654205	0.01735617382310881	0.01592880266105397		
TrainingFold3	0.13277829137884758	0.11183165036226538	0.09369817281946201	0.07912388673602519	0.07063802863280712	0.05894519339940003	0.05104770276547325	0.04266447296990505	0.03590980552345917	0.031083152910022446	0.027097727653215935	0.0258174184647611	0.022447386314094975	0.02035901464306252	0.019963395203442567	0.02036293862273107	0.019047217158301714	0.017770575372014718
TrainingFold4	0.13123309767283414	0.10533361214629106	0.08061317177468282	0.06480266311355865	0.05116083157193887	0.03994829493892631	0.03444037787656378	0.031700646893866785	0.026462384545806027	0.025483154922936537	0.023842383406081188	0.023298524215391386	0.021063589410733087	0.02089886624955909				
TrainingFold5	0.12649843740230637	0.09547724915305954	0.07203315031963371	0.05704347508679233	0.046008256606955705	0.03829632142671422	0.03487251265363228	0.029914688624623886	0.026715775794371736	0.023263035698191208	0.02218305617078351	0.02041996039213914	0.020095762419601274	0.018904466884699545				
ValidationFold1	0.10847713213713307	0.07883346026314289	0.06390366114335068	0.04928878855467441	0.03588268166432889	0.034078086310598464	0.03172139757225523	0.03230241373291522	0.025859360621845035	0.025623123567389224	0.027857269151614412	0.023250788657086168						
ValidationFold2	0.1245437656096848	0.08705796506754788	0.06286964218764167	0.04859298826236876	0.03910179146727647	0.03420625955706263	0.03268527177455586	0.03371223076932698	0.027692279953043908	0.030426184261159506	0.025558524047353006	0.024172801064716105	0.023013860962756944	0.023270260924164177	0.022528360030264594	0.022327551131248975		
ValidationFold3	0.12325920992796975	0.10787730088590511	0.08965902111958712	0.07988881137238682	0.0662048730882816	0.0607712267457308	0.04321589805528804	0.04224470134639497	0.03222788699349621	0.027418478978298872	0.02489873634918435	0.02525293193346962	0.03130403940122051	0.024342667030526042	0.026140017025422173	0.02533706388995987	0.023963425528433748	0.02170576589274528
ValidationFold4	0.1149716217270387	0.08887131982815585	0.06973554351134226	0.05671546401156645	0.0461441471436826	0.042909911321268215	0.035081158143709344	0.031643830363464076	0.03215245419726541	0.027544001673439716	0.025501961214883653	0.025478295614448143	0.025734865626353503	0.023803885186290636				
ValidationFold5	0.11106267702832286	0.08198031340309951	0.06578835564349512	0.05200564339715389	0.045167105700654374	0.03997176838726903	0.03606027548604678	0.03608912076742854	0.03139974213731226	0.024708775760310737	0.028660556033043707	0.021953371138806688	0.021986497230630318	0.020113060680679546				
