epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.1312875872282269	0.10091785910926317	0.0763628627737074	0.061775761697394564	0.05041923666118801	0.04305036524289445	0.035984910780045135	0.0310736558587874	0.02812342752517014	0.024896369943077375	0.02379475085005764	0.021586921888993114															
TrainingFold2	0.13906943338556144	0.12926509180413834	0.1089524450565525	0.08467724559518905	0.06871237340839347	0.05581097275756961	0.041906737114126735	0.03437278055398171	0.028773267461190632	0.024665612607010574	0.02214193241291516	0.021249514396988165	0.02065001252446889	0.020349839026264048													
TrainingFold3	0.13638695112683558	0.12170829055830837	0.09345976440235973	0.06674630735704506	0.05227894703434272	0.04322425652856261	0.03664534630158662	0.03203545277739812	0.026269149855281945	0.024971219631863113	0.023429761812721238	0.022354651321835593	0.02175038057754467	0.019464405160066565	0.019064097578848305	0.017245110071020132	0.01670626508092193	0.017683993436954055	0.016019168236834958								
TrainingFold4	0.14006850721479272	0.12475837200727997	0.1015314361916817	0.08238758697320207	0.07090402223051541	0.05901318773059196	0.0471635535971817	0.038243420904897185	0.03290307541394209	0.027937004050844965	0.024121258213145706	0.021529511927885464	0.020786391702461344	0.019558891766206225	0.019005515310437367	0.017482920988429736											
TrainingFold5	0.13979570684760675	0.12127457469769193	0.09585895693157188	0.07205956847390067	0.053312504459151415	0.039824929737330025	0.032198504888772864	0.029076852123263584	0.02547396480435573	0.024764293024097297	0.024428188119768966	0.022427025062705778	0.021174432090731186	0.020314820933244476	0.02024851828153515	0.018976331687311387	0.020059471989804574	0.019453958117856635	0.017629425288562567	0.01731362493862282	0.01736074025337495	0.0178014120484308	0.016998492922444645	0.016227593788190622	0.016260498786121645	0.01560734817442966	0.016333038849075013
ValidationFold1	0.11644437862560153	0.08661120531282254	0.06921555410787862	0.05598233326288339	0.05026989629758256	0.0443358447332035	0.04095873121903943	0.04718570395198185	0.03328846427757526	0.033429431261798266	0.034387221959540124	0.03316470251229475															
ValidationFold2	0.13635343200127995	0.12126728892326355	0.09397025131953082	0.07826395951061775	0.06696560001000762	0.05029190395310122	0.04163029618627791	0.040501269358043955	0.03319230579654686	0.030601989910272614	0.029342675393958677	0.03290008636161344	0.03097855367637489	0.026046091730157577													
ValidationFold3	0.12948108055362745	0.10663370438851416	0.07817574779203694	0.05692564043731961	0.044234418191730844	0.03981624565910481	0.030931837325624656	0.03242757351940132	0.026181381145371625	0.025305473576736404	0.022008497234440125	0.020715252729392626	0.02457547529580292	0.017778735614618717	0.022291903253322483	0.018690918176876688	0.0196013491616733	0.02407929846374048	0.017463701480989715								
ValidationFold4	0.12808474196520234	0.10906632640399039	0.0863655830533909	0.07271798386188623	0.06157274590805173	0.05251932107369482	0.04113568223172998	0.037267068649920736	0.03117673994503483	0.033024824720216985	0.030878782043146202	0.02333890418075108	0.02808318655817337	0.032593090753964916	0.021172682276561057	0.020151550856618478											
ValidationFold5	0.12652585484153991	0.1051137630129233	0.08042439466641683	0.06189302560025161	0.04692623281568688	0.03791867677604647	0.03802638570778072	0.03129612824704964	0.030310513464168513	0.029166055076140247	0.032920528733874174	0.031090458067150654	0.02925411523652396	0.028527592994838154	0.0300044650336661	0.031319835097227564	0.028085071938351445	0.02717888909267328	0.028671100355495582	0.028059717459135363	0.028467625462716178	0.030390683180485212	0.027175564227556088	0.027049871841752195	0.027547056439743756	0.03154762009957527	0.026529065176678808
