epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.1375367920845747	0.11879673163453329	0.08765138739924112	0.06733241895018104	0.05603622310033672	0.04526725517836778	0.03548526939668599	0.02805913528629481	0.025156775254093867	0.022575518693780255	0.021263019213981587	0.018233837238281696	0.019332877894984155	0.016720720134471113	0.01791279288919799	0.0176140958139355					
TrainingFold2	0.13472570825987634	0.11369877767691851	0.08331315700125994	0.062325313967357736	0.04795193576767345	0.03835218213286446	0.030143792692737353	0.026064560592178772	0.022652942617662496	0.02137699656656271	0.01903756036705434	0.018622471136206725	0.0168116279096891	0.016421517556946107							
TrainingFold3	0.14052840831943533	0.13407411497424948	0.11671066326512532	0.08812734497160736	0.06395002622104419	0.048636649929473856	0.036705656317115594	0.03140503972800533	0.02555551976071332	0.024116808992667674	0.02294013971874268	0.022478417478520318	0.020591670569873797	0.02143415547252516	0.019697144777058962	0.020140620618374006	0.020174399867193476	0.019709860160252324	0.0187607851014036	0.018947205633478667	0.01728740094417431
TrainingFold4	0.13126475708200142	0.10391848265719252	0.07473432571287193	0.055613082819861145	0.04438543388337032	0.03831336942824478	0.032304840337679365	0.027631015407925688	0.025065069714990864	0.021519372782782417											
TrainingFold5	0.1377663675409097	0.11634752184692011	0.08757822635705789	0.06960892183411176	0.06084107380830241	0.054214392472121745	0.050116533533105315	0.04686124388147483	0.042149864258328916	0.03575061710116272	0.033069430142209116	0.02808822591657902	0.025984817947792015	0.022559985254413967	0.02060186177109183	0.019901617076492878	0.020901835080206172				
ValidationFold1	0.12758880511059292	0.10122436551111084	0.0775671048572154	0.06393093665454737	0.053550699174853174	0.04307258354050906	0.034902804779579	0.02951424537085196	0.03387136952577358	0.03252587438003372	0.027151846561797095	0.02706082453732961	0.030251326641778827	0.035015750381197516	0.035095401357076686	0.026120441712919273					
ValidationFold2	0.12675771922139184	0.09911512546906513	0.07253951255448296	0.05541906566941179	0.05039129889960999	0.038029958391104755	0.0343117695109478	0.03354542043390601	0.031211771570919415	0.028333901092602382	0.028306700534942917	0.02759670590902325	0.03895260200468848	0.026217396141224265							
ValidationFold3	0.1303733771201223	0.12174206619550075	0.09505595384897399	0.07115390249444838	0.050807272466564815	0.03836868221904816	0.03190240591564881	0.028481547796608147	0.02524462516521453	0.029937259817026125	0.024449104745664436	0.02653055095990047	0.025005067465567014	0.02399388263815386	0.02463703459397948	0.026696361428288844	0.023238488921249103	0.025258364148352745	0.02502160344530629	0.02379813903865267	0.02115909784489694
ValidationFold4	0.11703311073194657	0.08577219872469348	0.062339801349610625	0.04978495606337674	0.039732388320512006	0.031738082856463734	0.029841258137042	0.029818028838365405	0.0222195094226793	0.021378984543844126											
ValidationFold5	0.1290651553510023	0.10313645647173482	0.07800478701080595	0.06643221417990779	0.058543106175160835	0.05185933726897929	0.05163994956611922	0.049151600434145494	0.040810392061497884	0.044781982334305734	0.03561878275857972	0.032018919482652564	0.03362142103521494	0.028315792358625913	0.029313769791770028	0.026267153011888564	0.025281735164883554				
