epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
TrainingFold1	0.13769760347698648	0.1164823212452471	0.09394358375352131	0.07356524588986721	0.05960208927674568	0.047447732967360705	0.03761978935903219	0.031612133686606175	0.028268458416045444	0.023620758945540714	0.022421296409713465	0.020901258607583968	0.019421214715630287	0.01756885292275105	0.016594911367604808	0.016654632114553446																			
TrainingFold2	0.13255157494802952	0.11384528896989882	0.08194265114079848	0.05527271448416054	0.04274229078149478	0.034896879616975233	0.030650211746352546	0.027944911450332195	0.025381457433555327	0.021549693664977675	0.021872320970813933	0.019980638140055684	0.01913610286957633																						
TrainingFold3	0.13201952821321108	0.1094062334752049	0.08633762682915072	0.06294680122095583	0.04686869882967916	0.03973775299382396	0.03445071989514294	0.030109979719616767	0.028293294552184472	0.02498596084088521	0.023851314903599402	0.020585561747859835	0.02081175911202577	0.02062739005582857																					
TrainingFold4	0.12759108001328245	0.10363381152841644	0.07725367873649444	0.058576533694428445	0.04898748604175286	0.04209025678739095	0.03782914813131183	0.03403422091807748	0.031212305625432854	0.030529456084228253	0.028722873139073714	0.028174642022712845	0.0243458861506638	0.02424073961031224	0.02326134227559682	0.021778675775128667	0.020786778789510962	0.019696731050525183	0.019082621861358232	0.018705853532722312	0.017582017429142106	0.016392361216927887	0.017260861158507713	0.016270020921490748	0.015574949376478178	0.015841692302385534	0.015084044150763287	0.014129782715113306	0.016074788805141953	0.014083184749167836	0.01424668667091705	0.012830593181499348	0.014568220979454632	0.013132948375101382	0.013975005080134665
TrainingFold5	0.13666656513896464	0.12515162910878389	0.10213366833123551	0.07201542774198484	0.05305533454599643	0.04360292030854479	0.03608539082927469	0.032739804495848734	0.02810721407864112																										
ValidationFold1	0.12474436036843274	0.10331871116068214	0.0779189494538254	0.06592688063392416	0.05079682750510983	0.04448068772035185	0.03681558490435626	0.030351498506206553	0.0283411853670259	0.03610296711745572	0.02911512640483644	0.033725152114389596	0.026968372335301995	0.025449320187492828	0.025676394855119206	0.024690328868018696																			
ValidationFold2	0.12165825491371964	0.09907329445039588	0.06697016936128161	0.051345290445689376	0.04139189324632753	0.039008040085069036	0.036731038489441356	0.03408386503152932	0.0314141695447948	0.031290149358288284	0.031067681849110938	0.033116828267728646	0.028369873144453907																						
ValidationFold3	0.11216636028672967	0.0929542910640261	0.0670415065958098	0.04805680000988234	0.038187345673837365	0.04011652470424971	0.03194093349000988	0.03184311045385714	0.02774743758657548	0.02493479294259617	0.025440916839995355	0.025364967280698432	0.02796826290068566	0.02207369131584918																					
ValidationFold4	0.11874537693802267	0.0960107730269166	0.07090312213196219	0.05572432153193014	0.047971936292015016	0.046549458665789904	0.04139068485944465	0.03402863448371006	0.04056933796891826	0.03384620665643264	0.02908064002986066	0.02992155622944535	0.031198639988100955	0.026906706833480194	0.032360260267783554	0.025756657975372427	0.024893321793050354	0.025272478478914957	0.032687917162807674	0.02580686731068584	0.02605527998067763	0.022102339126182154	0.02250391898295285	0.0236737535181289	0.021234430362320773	0.02195410671863231	0.020851580975561643	0.02060047833180891	0.02083084369860444	0.019436426869365926	0.019880194198257022	0.018739354374312307	0.018699378497331054	0.019949643322823767	0.018535188917017616
ValidationFold5	0.12802508203977986	0.11189501064031251	0.08305830862705729	0.057926613450815366	0.04695798406776573	0.04043329208174588	0.034229239935354726	0.042471929881555424	0.028534425941221082																										
