epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39
TrainingFold1	0.12884619011709544	0.09815358711176947	0.07544970614878146	0.05888276248234728	0.04726876119193175	0.037600624137364015	0.030161201021701552	0.02590547982559722	0.024839154298849975	0.02283342705342385	0.021761544215800954	0.020268632101839792	0.019517625730961018																											
TrainingFold2	0.13990085699716434	0.12869264399272162	0.11040913391272815	0.08885667358943025	0.0687461690818106	0.05591614016465384	0.04658324126226314	0.04324457889124709	0.037695179432726	0.03195426932279899	0.027736738481021067	0.02526254602946587	0.02483539309117684																											
TrainingFold3	0.13947954177433117	0.12136761327697472	0.08570629999845882	0.061253116495737975	0.04959699874743819	0.04341660833107942	0.03983971658559643	0.03322650359530764	0.03091312625024743	0.026640500204865185	0.023951588958086426	0.021485068175653314	0.020348181975185235	0.020670672136177678	0.019241401761610176	0.01838729708908266	0.02011182751015109	0.017432769262268267	0.016384622868049932	0.016212819117241782	0.015240548916104175	0.015219688045106688	0.015057457146857897	0.014709949438830253	0.014494697857261681	0.014620313024037882	0.013435509944267985	0.013923033203660782	0.014094567445408757	0.013000040458105518	0.012163720625035653	0.012623121862068067	0.012352768050823216	0.012909461455584196	0.012297184595949643	0.012803546145947952	0.012660907591465398	0.011784239855544663	0.011572671202371897	0.011192195091251217
TrainingFold4	0.1353950381971676	0.10751833506519833	0.07525597379675933	0.054766965072281036	0.043759754846767945	0.036700044875957134	0.03154300121208252	0.027795499370565975	0.025908393071026724																															
TrainingFold5	0.13300012861171998	0.10922040766298906	0.08504839313355574	0.0696451271646045	0.054881966201908786	0.04095623739868638	0.03370429959060725	0.028504890379205144	0.027898220426302373	0.025677156140785497	0.02379626879701391	0.020962862259702023	0.018875908912616472	0.020368693542165778	0.018894539710555155	0.01913356288538759	0.01861803351823247	0.018165955291785735																						
ValidationFold1	0.11419110435859434	0.08654564600770495	0.0661560755314505	0.05562200186250266	0.045426130197094086	0.039100521248266365	0.03412503859518828	0.02761397417686697	0.027576742582433717	0.02852020312262279	0.03287794762309204	0.02614369671157744	0.024553332565509272																											
ValidationFold2	0.13277167710475624	0.11739241797477007	0.09484382841869124	0.07074063707010023	0.05291435929497571	0.040061475771446045	0.039544702062682645	0.03095232455234509	0.02625398558406492	0.024171993269452026	0.025417748522873547	0.01985925377984391	0.01674527494157831																											
ValidationFold3	0.13037020819527761	0.10350103070959449	0.07648937168830473	0.061334216372675394	0.05517363452651937	0.05330372111555854	0.04624905409998194	0.047320557860595205	0.039489961382059846	0.038020592473393275	0.03602138807660334	0.033634791744719096	0.0292631590585058	0.029359876232774695	0.029946918293879726	0.030022092878360645	0.02757982936951261	0.03207248822932992	0.031191565659095692	0.029722200597201924	0.026186232063862138	0.029104707951708924	0.02915214678133842	0.02540511337159452	0.02544618886083429	0.02711564983707961	0.029218339358262062	0.025453180414323078	0.025167019981251672	0.024625249826515625	0.0270951385490272	0.024322475159286632	0.02567901764632552	0.025118662560998928	0.024560037319263626	0.02944375842045182	0.024308340986473404	0.02601359488387191	0.027069332140529565	0.02422929735231654
ValidationFold4	0.1128304642625153	0.08088035459929545	0.05896281349954994	0.04863523944472296	0.04295909129307672	0.035845745306037964	0.0414339874779606	0.034801500734569606	0.030194799608060357																															
ValidationFold5	0.12170224799774587	0.09666816106930907	0.07864125445485115	0.0645555184206127	0.04950598528791618	0.03741259091683397	0.03292078931242161	0.029936307459138334	0.028936425363229188	0.025743575691324492	0.027710970816510132	0.024839816226241446	0.028620541965210577	0.025817333690481194	0.025081715979987557	0.02442269389393914	0.026802996797674235	0.021535536053176787																						
