epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13773909247731236	0.11503016718633507	0.0898876697139721	0.07289005674158125	0.060898999624022336	0.05410440388448179	0.046850624916592365	0.03702558233449448	0.030976879900293724	0.026276598762498625	0.023911887294369362	0.022212301793701726	0.020533507569165704						
TrainingFold2	0.13433314483943723	0.11433929139599713	0.08938291346217274	0.06550315147847073	0.0498264655985303	0.0393421539409905	0.033266013492549006	0.02750775739233697	0.024509745630104697	0.022540894565785067	0.021217629743927182	0.021100279937251918	0.01819999074885051	0.01884905092339567	0.018073004852820734	0.017057663387204478	0.0170831188930722	0.016893294433109007	0.01698135233397759
TrainingFold3	0.1357715836218135	0.10847951902330599	0.08008174935398116	0.06032875159448436	0.04473507031216286	0.03391803725548512	0.02803007505347275	0.024639248571871906	0.02345782921660099	0.02181454767970453	0.021668257609169152								
TrainingFold4	0.13395367296678679	0.11295170885618447	0.08890749959068166	0.06739146056713836	0.05061700395012777	0.03956226774310807	0.03272630468294945	0.02823822236899181	0.024514237178680686	0.023669978370098082	0.021901952466149253	0.02068096496762186	0.01940047547227519	0.01877328299603408	0.017744081882479317				
TrainingFold5	0.13587177838978454	0.12009542835749921	0.09866834354768107	0.08073846036273295	0.0669675953675702	0.05155544406291923	0.03966604171366098	0.03186020509753907	0.028041290737911364	0.024919985075943736	0.022501724074453503	0.02028508927301468	0.020982005838589213	0.019068289572784964	0.019290710263148086				
ValidationFold1	0.12596420865572458	0.10176640444634748	0.08516447258547746	0.07404784899803676	0.06623048188963107	0.05689105951335348	0.047542675155065287	0.03992673243088315	0.041914625592783396	0.03603496258749926	0.03508823537569177	0.039085189006852615	0.0315853460397193						
ValidationFold2	0.12500306850831425	0.1012508791172877	0.07425173788630803	0.055414199271971096	0.04193347202921619	0.03230482617384821	0.030635435354530012	0.029926623631191824	0.024715874866420302	0.02592897214396674	0.02490655865429809	0.026207462801072064	0.024591106302198438	0.0279612288791863	0.022605303003339423	0.0232798894082537	0.024910771532566805	0.021347491906518763	0.020835548348519035
ValidationFold3	0.1234974343263145	0.09142972540576011	0.0678045836560029	0.05172417326996635	0.04028549871665226	0.028332342189969495	0.02679163123372876	0.0255352089173227	0.02306676926127693	0.02472114506469682	0.018004423317376807								
ValidationFold4	0.1180130174450044	0.09680357053210693	0.07570797298103571	0.06015941490269532	0.047834728399590985	0.04120355453051161	0.03315328106067942	0.03199988286671994	0.03169172579198078	0.03175451133886652	0.033329990688798716	0.03209485226060289	0.0313206365847561	0.03326715364242513	0.028687575379600667				
ValidationFold5	0.12348652524607522	0.1049616928046037	0.08558765200099774	0.07422085382443454	0.05854922212061605	0.04513840138055717	0.035912135299960415	0.0297050095146655	0.026558579134871252	0.026962461057077496	0.028176135154353688	0.034649143089024746	0.028039585489750607	0.02323416338523592	0.02215962863322472				
