epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
TrainingFold1	0.13738943399972023	0.12054408324210475	0.0964151834090959	0.07733393080966318	0.060023186760784455	0.04832387758210539	0.04179132182749635	0.036785836352543594	0.032969713512862306	0.02870160970457066	0.025636998920985306	0.02439703430608872	0.02196211100578681	0.020405214220519576	0.017861110886192633	0.0195085064588887	0.018018199255314952	0.01759951346101756	0.01635599251565999	0.015631403985490958	0.01494009521532765	0.01581232691948891	0.016253085239623863	0.015191313921696252	0.015238506318387014	0.01398652328907909	0.01409715932906078	0.01448581409169168	0.014911236367277434	0.014456321714832273	0.012366654662924104	0.012234726058423268	0.013555602058995522
TrainingFold2	0.13696921379188742	0.11983809131781034	0.09559877266882492	0.06927815966248715	0.05145794963612643	0.042499198988005776	0.034734520996212194	0.030557705930212474	0.02780982791049701	0.026863407900775432	0.022796351695035483	0.023366380093557175	0.022757986633654404	0.02136051033710762	0.020279061684336148	0.019471971316020836	0.020058773822332246	0.020030681574627	0.017535847112054328	0.01741242612754382	0.01693948249971764	0.017117123110748877	0.015104832842258964	0.015097968052647537	0.015272702849573997								
TrainingFold3	0.12936142271553927	0.10294105992229148	0.07874597431245176	0.06144241286992011	0.05061419529506979	0.0458311772974081	0.040127950622594326	0.03437875203142705	0.029765894532928626	0.027820035433714193	0.02370666934320153	0.021981933099265338	0.020561299992120686	0.019424633654853096	0.018773632317209955	0.017473325582928242	0.01680925024748748																
TrainingFold4	0.13696905968883952	0.11004024393045578	0.08131179843697689	0.059376651532061044	0.045544337619058024	0.03677383161206939	0.031072601002309463	0.027753706598842343	0.026319778787197604	0.025267973259490515	0.023623996164601285	0.021280147878230335	0.020767864190298607	0.019361746546991878	0.019633881194221887	0.018114173763106648	0.019781196549721696	0.017692535191946218	0.017188277584018846	0.016970086420901795	0.01588413141048281	0.01540366065544694	0.01540537925567499	0.015126424016611273									
TrainingFold5	0.1403574962337497	0.12202695044119972	0.09215813847806524	0.07092076186849251	0.0559114360817333	0.04390774881841227	0.037048731717213616	0.03056161510334055	0.024317382811278956	0.022069791824413605	0.021716742788054834	0.019159154563168235	0.02132799037276136																				
ValidationFold1	0.1318990611803851	0.10949209897911974	0.08582421590939962	0.0688979072978587	0.05558280606055632	0.04789162422613507	0.044713362211561095	0.038253944744480704	0.039205256688416866	0.03303914500741355	0.033960254109323226	0.029692043074257008	0.030542345231099586	0.02845010092642042	0.04160974206440317	0.028312846523476765	0.038456265962460226	0.02707966057953724	0.028961981096992013	0.032033845973793565	0.027295858846823	0.033310556715020666	0.02679731826875858	0.0267388489330967	0.028345818184659168	0.028094208244900592	0.02638224162196171	0.028121225834703573	0.026372387907031225	0.029308620700248866	0.027711692767037936	0.027476915238107073	0.025136412723051244
ValidationFold2	0.12838042314563478	0.10726229660212994	0.08173235028516501	0.05915814682209332	0.043926403957552144	0.03758058832421999	0.029542563480000745	0.03198572113615228	0.02630766661448953	0.025346361377939632	0.024666765610163566	0.026372526518051536	0.023499505530578193	0.021960324834253697	0.019886048316428578	0.02210232646536627	0.021116654767930804	0.023653764111778792	0.019818027621892855	0.021855576678587698	0.01984040573721099	0.019851469850761663	0.017334146539854243	0.01551693546109943	0.015076371931822255								
ValidationFold3	0.11428351733567459	0.0856596946416955	0.06494209649307388	0.051422654725943824	0.04571418425309405	0.04206657970852185	0.03896414666970876	0.034832218252891574	0.02695481722496749	0.025469488721163152	0.03082689892471535	0.02608161897478567	0.02419632746308967	0.025191790194315087	0.023204484153861164	0.022981626604762693	0.020209246272965435																
ValidationFold4	0.11728903155640832	0.09133541168245886	0.06507989611210567	0.046912011004418934	0.037514632110417424	0.034205577959905246	0.036083776191974594	0.029408719940485235	0.028096159213808796	0.02598396304113391	0.026654449995736025	0.027046837513937914	0.0260150884504193	0.030329002940561622	0.025066212575698694	0.025939437519030304	0.029438964762708304	0.023157129209851388	0.030579798892241734	0.024122549424516495	0.024848410694435837	0.02506589725232646	0.022819180965273387	0.021909305925094356									
ValidationFold5	0.12819906430585043	0.10415773010546607	0.08158591419591435	0.06900780296252508	0.05527375321668972	0.05697581455959672	0.04129605576287888	0.036637368826112446	0.035800779603180545	0.03356492597959004	0.04027076374807491	0.03297624101001669	0.029773870337001945																				
