epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.13636777130674282	0.11615361380454613	0.08826287746106244	0.06200901411694887	0.04939899799843493	0.04036035940219057	0.03539291319472409	0.032064340845469094	0.029835617397917163	0.027836440915343368	0.025739713161854184	0.02281158185559596	0.021339227524063746	0.0207006690949486										
TrainingFold2	0.13607720662426026	0.10982756925946216	0.08024339817235233	0.059207558846164805	0.04603567703707666	0.03679335668416808	0.03143317431860109	0.028290904694022546	0.025870332321081022	0.02454882099075457	0.022492623880398428	0.022148182473101935												
TrainingFold3	0.13855877204967493	0.12399412576024506	0.10182818443599072	0.08253196147058836	0.06796822369479659	0.057498587666089986	0.047625033564955545	0.038539229665978135	0.03355520866170991	0.02924488194304021	0.027934295518868814	0.024030215406740104	0.022271337700493114	0.021498493054836712	0.020659478581100385	0.019289381048193634	0.019507055085043908							
TrainingFold4	0.13099275551347775	0.11031597993355624	0.08947419628391122	0.07492839195607166	0.06283097573853776	0.049528956462897344	0.037953847634095	0.029077654975823333	0.02613473311475797	0.023459192270902988	0.020858711755459405	0.02141727020476587	0.0200152123142868	0.018382093286512118	0.017829584876310856	0.016944955042499363	0.017228809184303175	0.016722694588159875	0.016414536939873974	0.015376589031299511	0.015274439657689336	0.015127925065360185	0.014251422595766196	
TrainingFold5	0.12800485601994246	0.10236363841760145	0.07986839732304805	0.06856824081270993	0.05676282326084018	0.04254727462033754	0.033477781338636166	0.02738315783066009	0.024497839297579888	0.021991754571640678	0.021171144344259214	0.02104256079822981	0.0197012178820319	0.01818482452723418	0.01745368702888209	0.017478316684172657	0.017338911488486826	0.016850920658993452	0.01750532285091325	0.017206247057097387	0.01704305889249319	0.015665337937022177	0.015813059230102358	0.01688188119015851
ValidationFold1	0.12550652299874596	0.1035474099168953	0.07346605299971998	0.05883553188427219	0.0462181723393899	0.042925950528504994	0.038672148840435384	0.03631931383954777	0.03662329590692285	0.030979191247362387	0.03381419230611625	0.028403610914405623	0.030196184626934804	0.028038116719991586										
ValidationFold2	0.1185706200610314	0.0860433601940583	0.061418728570320776	0.04875776537457049	0.03937882831087336	0.04262640832790306	0.029252310044414895	0.02673356380234639	0.028944895108517294	0.023938225130353073	0.030089395986838748	0.022046136483238245												
ValidationFold3	0.13143451824518187	0.11311760737693735	0.08983215458491552	0.07342919252446986	0.06722080108946622	0.05301904648721185	0.04536213524365199	0.03648599586033795	0.033281546543418826	0.030341244880608947	0.02695369998192681	0.02727519874783216	0.03092910550913075	0.02465277813982019	0.019672406657004364	0.020914937284292785	0.01955449509893827							
ValidationFold4	0.11571488376440746	0.0975357063746612	0.07587459670113665	0.06732477056045484	0.05322099796363285	0.04228645966213662	0.031307646050533676	0.02603323294169968	0.02712085347593529	0.027732970501217227	0.025491162712699276	0.02480239034100253	0.026168136687894212	0.02290071395171773	0.03210390486528273	0.022384266602265206	0.02361184644892741	0.023395928734446767	0.02338008885583674	0.02228181871045568	0.022420015311061952	0.022305466973940775	0.021307051258970335	
ValidationFold5	0.11244800638607037	0.08922828942221324	0.07544096474053472	0.06598086530617106	0.05705111316949894	0.04107390761367112	0.03760719288714297	0.034508597941177346	0.03226066759089008	0.03031014355916081	0.031073298655818298	0.03060624543910048	0.029083621654275964	0.030971100513722507	0.02871341807128504	0.02802449265865497	0.02684702914198819	0.026780228350617108	0.02676451297065796	0.0277058254079228	0.02935616495454139	0.027595763150137436	0.027706940843017946	0.02535233939306636
