epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
TrainingFold1	0.13432390677432218	0.10414124326142546	0.07572335578271583	0.04995102424506251	0.034752700028124535	0.02828515271260722	0.023180720385043888	0.022687665724778146	0.020457231370677967	0.01723402012570136																		
TrainingFold2	0.13430142806151327	0.11738944065105807	0.10169110279572716	0.08479963045287241	0.06645967202592039	0.05124281325583306	0.04088377989780854	0.03488040092620778	0.02958327055970262	0.026249034246716197	0.02520929929664558	0.02175806798022304	0.020872906144697258	0.018288847602570244	0.020085892619303658	0.017703261549541077	0.017664967195684056	0.01734168201615739										
TrainingFold3	0.13101778197186914	0.10868378265506842	0.08255723104177212	0.06211382241030647	0.048376876750791616	0.03833922269166744	0.030289208189986476	0.026591587091785517	0.02324691998682366	0.021364765106673903	0.020489118240840817	0.020543090087002468	0.01789769331322036	0.017887049798148588	0.017745027101177997	0.016958508863271247	0.016137659479285173	0.015184262774230526	0.01659825462378318	0.01533246809563438								
TrainingFold4	0.13412165588566236	0.11201270607188175	0.08370490577663221	0.05514289608463865	0.03785328815433528	0.029275949893000825	0.02570833230817209	0.025031936128770027	0.023301690903662804	0.020640704648760878	0.02012686761779301	0.019333273956532084	0.020022298888920525	0.01795875203260907	0.0171863023130843	0.018195074805579373	0.017025499901983227	0.016260550823623616	0.01790445649134438	0.01615079082849226	0.015517766484690108	0.016772716773733355	0.015355559097302157	0.014613159190015466	0.014626317872311298	0.016015804323941008	0.01543498770113073	0.014836739013374421
TrainingFold5	0.12620760880334816	0.09221001009022758	0.07243547038958993	0.05653834908914108	0.04657835863547492	0.03816880631588222	0.031742600077232216	0.028659438582166727	0.02594494661479573	0.023903180623115715	0.022115394828511336	0.020612860859658282	0.021209607143979625															
ValidationFold1	0.1186837350750076	0.09084943133140248	0.06691481938884992	0.04814838374815216	0.04093846494963925	0.036884814137010835	0.03307600565312896	0.03198063239324256	0.03508741127786509	0.028636535346127596																		
ValidationFold2	0.12487560570506114	0.10730202395435688	0.09341011225478724	0.07451270817130405	0.058106434951436574	0.04440457868206847	0.040811661512374746	0.032889157718143124	0.032577422827411544	0.0271978183097547	0.0262251326275873	0.027111394306432755	0.02571092700834145	0.028386971980060998	0.025886393566647063	0.02835806019330838	0.025943374362343872	0.023285923124733796										
ValidationFold3	0.11463636914933366	0.08835369953885674	0.06829454956044044	0.05504303398525475	0.047896436039341746	0.039516819256407744	0.03493877112902867	0.03133131339148219	0.03362807906004101	0.03113176446640864	0.028857933127125892	0.03137343039010635	0.030297833114413412	0.03016362054300511	0.027768750248079805	0.028411273783214192	0.027316278692524065	0.029136225828811542	0.03075525072823179	0.025710423744775262								
ValidationFold4	0.12080708794694926	0.09822955980364766	0.06764694454614073	0.04441080636960188	0.0315425145568692	0.030184783148537724	0.02459979072695465	0.02606886546449719	0.022715389604854863	0.02154170552499376	0.022796203483916803	0.022121004610328652	0.021212227783377915	0.020391923644638155	0.018990095928529627	0.018848404526839398	0.0226041726171908	0.018738168478843624	0.020800234259565644	0.0183332896610539	0.020740222530938417	0.024240665302776115	0.017152527468039937	0.016795122404541223	0.01995791134270673	0.016850942901458308	0.017949535125808325	0.016611341733421017
ValidationFold5	0.10501132715892579	0.07799208191655842	0.0595065860127631	0.04968813333419218	0.04023908239988876	0.03511301469656506	0.03173001336394269	0.027863448893185705	0.023281080082857182	0.02615419578277007	0.022810648004191796	0.026166845497365494	0.02137346724469223															
