epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
TrainingFold1	0.13992803612698432	0.1313989624704264	0.10832635838895628	0.07561616592968232	0.05729188537225127	0.047990052431894116	0.04188584231640761	0.03446832951370916	0.0291430009128983	0.025782310388135495	0.023109795780029557	0.020422295608790858	0.02121895376068474	0.018810304212737425	0.018088910568389377	0.0173796649475608	0.018190384194579537	0.015335795424265157	0.017042761121902585	0.01560905955082149	0.015720108081717893	0.015090200514446244	0.014532730211625402	0.01416318894358757	0.014477944130313313	0.013586960820281574	0.013779751289433631	0.0141771413509061	0.01448314483125668	0.015568342227430284	0.013712174217231289
TrainingFold2	0.13724834451999235	0.11766285656745586	0.08692251764882805	0.06374796465408387	0.051555492855281757	0.04195965081904134	0.03518848728912549	0.03125674305626898	0.028615783674484394	0.025462019833755213	0.024267926823873135	0.021669143642609672	0.02095706161748828	0.019685552393432053	0.020234876730509																
TrainingFold3	0.13943235483020544	0.12401225651529703	0.09764363961717622	0.0776190633557483	0.06463787277091548	0.050636765468780966	0.03907943768426776	0.032785756045169284	0.02793732169242999	0.02526298909598898	0.02361733152740106	0.02113303422890815	0.02148738597732683	0.01975899615803924																	
TrainingFold4	0.13731078720755047	0.11650610884942976	0.09302976090342753	0.07474514940867619	0.06038139326985748	0.04812411475628868	0.03935614679034592	0.03369675464336834	0.02697177505402566	0.026414039821412556	0.023117375069299433	0.02176417524918049	0.02198310488771094	0.019368184757518055	0.018407033705955072	0.017150333688586216	0.01736093594403193	0.017709211791185647	0.016455066695158588	0.015018511258576239	0.015786392329286907	0.015526296241198055									
TrainingFold5	0.13262897230920748	0.10039336234331131	0.07064758706363802	0.055270978483493646	0.04639559139774657	0.038263525876108075	0.032543744933101394	0.03023699210030638	0.02710947269468191	0.024783695282307096	0.023784281504740813																				
ValidationFold1	0.13858218557600463	0.12641800141760282	0.0981685825058126	0.07213459469078641	0.06033125368828353	0.052040159569254944	0.04693147850256147	0.04249248485783547	0.036947643426434036	0.035500554991033696	0.03228710416832265	0.03422646912674411	0.0333238586533428	0.0357233633920779	0.03673798398020673	0.030934997655874343	0.03649930956713173	0.030155598971629973	0.03141663731029049	0.032731381642081815	0.0315840140489984	0.029266132890630354	0.029726327868957014	0.029669479689735972	0.03014075859508531	0.030168359242972138	0.028473155555047924	0.029998060242178326	0.030708870485666142	0.03534463016785594	0.026646032511929922
ValidationFold2	0.12793552792364998	0.10414125332941435	0.07828840998367273	0.06411633520370483	0.052092919196833724	0.0437349310252882	0.03953935112180521	0.04034217851793593	0.03095662514637557	0.030106361716337102	0.030653111360152252	0.03516304164129126	0.02727343235268823	0.028167503035677197	0.026308566277813434																
ValidationFold3	0.12784198126090424	0.10695902846886643	0.08067485980323649	0.06659160447972161	0.05649463274208496	0.04434257446389113	0.0390243392591531	0.03203795897778556	0.03448599337519097	0.026904887206910644	0.026222932450764347	0.03211477083641512	0.02341621910220835	0.0221178726350055																	
ValidationFold4	0.1227850481601698	0.09489909547846764	0.0744865377367075	0.05813177810133701	0.04606626070952708	0.03888177809130866	0.03540176045706695	0.02712202195367094	0.023633061449800152	0.024115025959222942	0.021959655373523543	0.02872179043073889	0.02132729272294195	0.021081950603859565	0.02093339443581499	0.02150095447619346	0.021368564286993724	0.022588083844961408	0.022040133051372583	0.0204238772408384	0.022477937770093246	0.01989328590967229									
ValidationFold5	0.11359818781992155	0.07898689304212374	0.05761859957627686	0.0471051848767924	0.0380624070052623	0.03227481464481181	0.03773350139194268	0.029153155829720032	0.027651642390992492	0.023637754530812214	0.022311715341077485																				
