epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
TrainingFold1	0.13337060846133184	0.11538659840754178	0.09065680907716013	0.06826281799939057	0.053224403893555934	0.043175708229832147	0.036851446335916256	0.03188716843382713	0.028182269256619406	0.02581131381908172	0.022796719985270924	0.02092054415747766	0.02170333621740266	0.019483441212195925	0.01846743272807498	0.017516291191086192	0.017505992918473177	0.016826394235462238	0.016932434293765206	0.015967194287897914	0.01592140633581608	0.01507426754962007	0.01567234357528388	0.01364061348132266	0.014799367278209248	0.014965081261145322							
TrainingFold2	0.13177606024713615	0.10371028053614571	0.0661222529417256	0.04256286724907577	0.031379309896027545	0.026606320749845244	0.023399732862164294	0.021403120914154583	0.02107860773440094	0.019013082723537404	0.018211956994856254	0.0174472132729656	0.01848059254779999	0.016505717680416154	0.01659089766051233	0.016190103334502014	0.01564728159439943	0.015221089481582689	0.014426838090433925	0.01441109611485461	0.014476925947709786	0.013816416008374867	0.013723072333330054	0.013334334761050561	0.012867644558582988	0.01421354638070774	0.012713242490896011	0.013583467601109529	0.012916266586239596	0.013283306403582277	0.012480668605477358	0.012321086178980832	0.013515172316049701
TrainingFold3	0.1293834049000659	0.09985137253957377	0.07887083852600137	0.0649123270752501	0.04854198454254815	0.03798163795991885	0.03202464457426686	0.027569116856400136	0.025727567527395547	0.02393402212923816	0.021873924121676033	0.020593413598610576	0.019910930258034074	0.01763249718433971	0.02041999953177186	0.018392906611453243	0.017944677314021232	0.017040279812301214	0.015885066554950422	0.016763650672444123	0.01558676457523027	0.01481902600303742	0.015022652628580215	0.014934002077858497	0.014508077303187086								
TrainingFold4	0.134251758418217	0.10986610014168989	0.07858286374259124	0.06217074689831238	0.05203461907371085	0.040238681231369845	0.03628486239001822	0.030033540871055572	0.02850579528854484	0.025573880838144724	0.025666649619121604	0.024671945921734054	0.023992541195101965	0.021731782014349204	0.021069014154766873	0.021662576298431078	0.019773544848655285	0.01994776852657784	0.01970222728739254	0.019960141816666686	0.018038831277612636	0.018359263536051475	0.016894075071011237										
TrainingFold5	0.13910890789491828	0.11926408655671782	0.09199445905602154	0.07115489900811697	0.05517381732194048	0.04177874786414762	0.031869785696093195	0.028415345119067986	0.024556379707591246	0.020976393298914695	0.02128423526291172	0.01861538176137187	0.018188021693169826	0.01690468588366955																			
ValidationFold1	0.12830889876931906	0.10809821841706123	0.08477119509396809	0.06731326265227315	0.055426995708590505	0.042481450348662166	0.038123459379806136	0.036063989354650924	0.032105622760095036	0.02909584694030595	0.03154587395017318	0.03369415460474556	0.024413914897325282	0.02524110786050317	0.02435567053648161	0.027133970355862402	0.02480035048704719	0.024733717978441355	0.023446332391098883	0.02430334014986459	0.023395435553863666	0.02231534339261998	0.022441338875263943	0.02530911185561178	0.022661787791548704	0.021885120385702197							
ValidationFold2	0.11741100308219236	0.08072031838154155	0.05277312748200659	0.038859588291545934	0.036276618845087275	0.03044485446714264	0.031090523999020143	0.026907254149721536	0.027232452225299703	0.03150053686398938	0.024768539065397426	0.023994106169474044	0.026232700537938008	0.02357148863276442	0.022707803112228118	0.022884639927724493	0.024769617383364157	0.025897182656730626	0.026399455320123315	0.021612880380936467	0.024550885359141312	0.021581571571005043	0.02202593617766979	0.02252845922755244	0.023402529872588014	0.026734761717177338	0.021212765751962643	0.02107937576420227	0.021820721731403734	0.0217709634466051	0.023024779876842722	0.025297014043124882	0.020373645422426177
ValidationFold3	0.11063941741096121	0.08632224789055597	0.07131410825864545	0.05579304803229336	0.042806676850887015	0.03560792566401817	0.03710094893176574	0.03551260896555115	0.030054899703827687	0.030271498827330236	0.02482343896398171	0.03621826738786434	0.029856760189691807	0.03603382720354732	0.03616844382850104	0.02417842510502461	0.031743624715610555	0.028808641430389668	0.026335504061665103	0.02384106405510725	0.022625638442800015	0.026452523860695822	0.028389544693969322	0.02197688260275754	0.020991766139299477								
ValidationFold4	0.12252077476919762	0.0880690811900422	0.06415148506805833	0.05506407653280933	0.04522440777925242	0.0417984570792344	0.03469304311459252	0.03559604104417043	0.02717284863164033	0.03557584033764475	0.029461187999653964	0.02528544476237065	0.03135118189519354	0.024725117329580826	0.024561318468321196	0.02439110390332644	0.023979320503453243	0.02413650700171794	0.031213645899307658	0.025943380348378144	0.02094727531974578	0.021331909406269136	0.019711220203004944										
ValidationFold5	0.12638766832450138	0.10256581021738904	0.07776059325052691	0.06262467801986661	0.0484595387409042	0.04068055160418486	0.03783390125629792	0.03321710284840914	0.0322803728278294	0.03098369203222059	0.03207584068357911	0.032226920665769807	0.033492959910810374	0.029881508412992325																			
