epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
TrainingFold1	0.13968785085234808	0.12211939797962093	0.10036289011081469	0.07386142475483727	0.05610155588925973	0.04708975148769989	0.041226965602095024	0.03418480501761107	0.0295707491985586	0.026017966926082985						
TrainingFold2	0.13427041050530375	0.11078197046571278	0.08682145430347914	0.06809945826064413	0.05646195904731513	0.0453656463892303	0.04016849276602294	0.034151689523479904	0.030065849188191218	0.026786437408814572	0.024790344314579695	0.023042299429905135	0.02241696437862658	0.020870709499050673	0.018594700570123066	0.018514558261622762
TrainingFold3	0.13847941447218712	0.11632013851353391	0.08841198085680266	0.0656674709784883	0.05195616223870523	0.04423862662330397	0.037707833894687195	0.0339431186512229	0.029606830981819342	0.02633542164436552						
TrainingFold4	0.13612600748771442	0.11973775106391399	0.08954300012126937	0.061069998350585734	0.046783048017034964	0.03776238546991835	0.0323174833215809	0.026718038691935297	0.02573972813866382	0.024795986333134155	0.022099493206726797					
TrainingFold5	0.13328162442083677	0.10866400884776228	0.08887749607464071	0.07687642239350236	0.06522649602871809	0.0501580262115242	0.037712464426703146	0.02894455005074493	0.025073721876886265	0.022338072016595007						
ValidationFold1	0.13012406180080557	0.11532135597164077	0.08653289116253811	0.06146939123781132	0.0505095508186579	0.04281806777206449	0.032816184865493724	0.027501718640061363	0.03184413912302781	0.022299563535073372						
ValidationFold2	0.12079625417079244	0.09792644292714872	0.08086629511256303	0.06881600522319786	0.0614194694706904	0.05347408405629851	0.05039744923955628	0.04040963481643952	0.040057621907180874	0.041464542473996904	0.039867345460671846	0.038278273986829196	0.03305303392478111	0.03345594364938214	0.03854413265656019	0.030421834735534503
ValidationFold3	0.1259301123541913	0.09928515708140496	0.07318642444442958	0.05328503880550021	0.047119176516259485	0.03942005805687846	0.038890582235970736	0.03226917106595855	0.030782479019502977	0.02701992920836866						
ValidationFold4	0.12634215500604892	0.10379740431173039	0.07247780604354505	0.05160535759724943	0.04253115441159545	0.04490288212088801	0.032249703961757144	0.029821920861390287	0.02362558269357708	0.023387236372010584	0.02094556163033953					
ValidationFold5	0.11715328164531716	0.09193142692259114	0.07897342163154722	0.06926907455947783	0.05844543653490421	0.04468017162642874	0.039536315469636714	0.03259860108664725	0.030801268543915024	0.029358692825293735						
