epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13140547437142563	0.10028028126261686	0.06594186069732999	0.04875972269732318	0.03952828116505513	0.03333022402495531	0.027590357824882544												
TrainingFold2	0.14019057662958165	0.12918044792611263	0.11393297176197137	0.08863220099414909	0.06143274468768617	0.04727436186971699	0.039122879228836824	0.033656287123979514	0.029203655542423927	0.025108868800234135	0.02484383954110864	0.02362199750590546	0.020162605491996787	0.01948516545303961					
TrainingFold3	0.13279317119158804	0.10486987860534679	0.07750676355684515	0.05959434704696336	0.04560281244233589	0.03499393527639437	0.02819609132050325	0.025117367232980376	0.021632182323082817	0.021461142269386488	0.0195416891197965	0.020065751861892005	0.018047002001747553	0.01651450941472748	0.017534116900192617				
TrainingFold4	0.13139734895321248	0.10814746402947405	0.08405285710658954	0.07034093323385432	0.05747253573056133	0.047333727299833414	0.040785621061853544	0.035966145925069665	0.031192861662521883	0.027443021707724603	0.025369373104105284	0.022254269494877837	0.022765327939232274	0.019839046990088146	0.018235422945083773	0.01753923141674979	0.015989666583307287		
TrainingFold5	0.1349141236175509	0.112543079041248	0.09209450823570943	0.07200781389337657	0.05733690896636187	0.04949411945270029	0.04369202136784809	0.03980652321755836	0.035511881715672856	0.03175009600475759	0.028778533589996175	0.02449471525554503	0.023602984586732708	0.021170831434294365	0.02178675557022632	0.019959578234546953	0.0197445083802252	0.018222771067670347	0.018708667246615872
ValidationFold1	0.10939057124778628	0.07024989838828333	0.04758458357952934	0.045758597410375454	0.03376303764525801	0.03375073057707466	0.02479925971316074												
ValidationFold2	0.13382086507044733	0.12209357021908675	0.10454808667834316	0.07438279305850821	0.058681084433503984	0.048388386614013665	0.04084812847265441	0.038279344053340277	0.03711753177672757	0.03210563150475666	0.0309640631133204	0.029178191616665572	0.027409271442853163	0.02618917741061263					
ValidationFold3	0.12014270494026798	0.08897443059166628	0.06776158172371131	0.05383228204196452	0.04187233186842475	0.033667230555563164	0.030809203517232424	0.02898093990318427	0.025601372395612998	0.02721826740526012	0.025627107138331797	0.02703056375516358	0.024989204614550026	0.026854453478206	0.024777916542786573				
ValidationFold4	0.11835700845611948	0.09359277379033822	0.08037938396280099	0.06766396612718902	0.055851827394300405	0.04828643022379505	0.03979710574016541	0.03932992464407497	0.03204034600951543	0.03282691852551319	0.027277012735794415	0.029412798604036134	0.028444562035084737	0.0285227684578006	0.031595397678756854	0.026802677618304318	0.024844416470971607		
ValidationFold5	0.12774787500633725	0.1065834711106228	0.08376449810540569	0.06764005787304736	0.051709412867369665	0.0491398942228573	0.048100838572801355	0.04203562106496455	0.036857149599070126	0.03270729512795307	0.028119984100547817	0.029056936373048563	0.02778346193008474	0.027234669195292684	0.02142137559154175	0.02387372616950805	0.025565010122850902	0.023303938792845917	0.019389499925149982
