epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.13473458877301106	0.1081310684014469	0.08333534090120566	0.06761641178883987	0.055302040089032355	0.04571605626797754	0.038186593637716655	0.0318150126548552	0.02662090297584256	0.024339729599621718	0.022875526486991662	0.021199540697441108															
TrainingFold2	0.12923664691728584	0.10535555080020617	0.07940949042219507	0.05715404967788038	0.04288914066936676	0.031800424818274116	0.028651213053171577	0.02420427178161045	0.024437440241578807	0.021045146072585695	0.01909507129681859	0.020392047285251076	0.017855965166774596	0.018401796072334314	0.016399793905517084	0.018441481068235788	0.01676286291307849										
TrainingFold3	0.13318392723714087	0.11094996764070608	0.08570960901719941	0.06347184851448136	0.051602976588235996	0.04606500236576804	0.03924252967858179	0.03253014782200229	0.027160070480286694	0.024045470114122672	0.021924254188475475	0.0198310722521538	0.019439730172052805	0.018509652483490673	0.01752088325859156	0.015573947450320702	0.0157933044573011	0.015726642781175377	0.015268351731174334	0.01402973568151951	0.01534843797083919	0.013820990450693155	0.013625170670754663	0.013300588730494795	0.013246627338280218	0.013759293213975484	0.012785222018911472
TrainingFold4	0.13821620447244368	0.11869076596332245	0.09600409041338362	0.07624959094711746	0.05992621397958591	0.04540899994122097	0.03454164102147682	0.028563891265191804	0.02661214382023405	0.02436282077761707	0.021544579662939073	0.02168970497360964	0.019479972966355345	0.020202910992984244	0.018785090004083387	0.017635894767320217	0.018123942768663727										
TrainingFold5	0.13512988308469903	0.11550542225058262	0.08958469956430577	0.0624309909757547	0.044119466347430254	0.03540378546296689	0.030113702842610682	0.025532710685961503	0.02244559529968864																		
ValidationFold1	0.12408306090427297	0.09880083531606942	0.07993750973920603	0.0662414428786308	0.05418296024228247	0.0450141951358611	0.03751124021281222	0.030037108019834186	0.03261375039437553	0.026826097552527375	0.025998402512933744	0.02297090895029084															
ValidationFold2	0.11720091669953295	0.09096654386459184	0.06383463048509189	0.04852998155235712	0.03835200008636873	0.030174651684189615	0.028998582177986724	0.0265672600783416	0.031176478518318618	0.03124908305757604	0.028410380106704127	0.024004404973311466	0.02497658910176272	0.03059641608576515	0.025795135163986873	0.02648193287365887	0.023985023967595356										
ValidationFold3	0.11841695143708161	0.09653834369964898	0.07046936239515032	0.0559791151234614	0.051209083916286806	0.04553172368988661	0.038579146642795034	0.03321671768623803	0.03026355140900705	0.028864785099358414	0.029236296132174693	0.028971371506746176	0.028553779074952348	0.027502449144874066	0.02748428062717981	0.027644188484600818	0.026977778047223313	0.025690732956491047	0.02740830341265012	0.028152265092428155	0.026610996059340714	0.028808953911314866	0.025067260967156408	0.025852444123744687	0.025908662945028027	0.026298870140237796	0.024933333478348425
ValidationFold4	0.12098936021461018	0.09869392187933304	0.07898982196015172	0.06294846098171547	0.04752943080425861	0.039155424079841135	0.030386929014639463	0.026727330599637104	0.02513810794023032	0.0233983006265979	0.020965765684065576	0.024137599437900854	0.026643823002814315	0.01949313711052777	0.020576344441516476	0.0203211521641476	0.017535053128085565										
ValidationFold5	0.12458559398406319	0.10294779849105648	0.07388179070715394	0.056606984846959155	0.040909857046374655	0.03308487794960716	0.03228389207028418	0.031323942094136976	0.02511723554744094																		
