epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32
TrainingFold1	0.137637086842022	0.1235159481769283	0.10148754278112833	0.08052210052833642	0.06660930746283858	0.05510804471910663	0.04575206627154969	0.03453510280084035	0.0290165178582219	0.026473451350346743	0.024379098744513827	0.023046498054523683	0.019498704529030367	0.01854462718759737	0.018614839072728352	0.01838954826181682	0.019347579497192798	0.016714772286038945	0.016413500570748203	0.015260433506298455	0.015828600688508554	0.014119045104588659	0.015228077891567065	0.014056825243198014	0.01274334580712799	0.013047190754781753	0.013298242120761635	0.01328626217883169	0.013168174716318464	0.013319205758224303			
TrainingFold2	0.13805173519905445	0.11067444729726923	0.07948733774355372	0.05569855650093466	0.039429320463728254	0.03177794399045425	0.02735073473911779	0.025299274875354955	0.022929172349469482	0.020971360838542966	0.022423762127332516	0.019485022977566248	0.01887582206573143	0.01755325120057914																			
TrainingFold3	0.1311156417666511	0.1036410052583299	0.08258102492704479	0.07210258050260811	0.06229712547342801	0.05181937241260047	0.041226652973141015	0.03501465318616035	0.02899041621871716	0.02538274420195111	0.024282506495100362	0.02270844540071266	0.0211613109292309	0.01899276171865164	0.018222255954341647	0.017114428453152704	0.017020736879831848	0.017173706255231413	0.018181160902300195	0.015915593840029694	0.0157573376165105	0.015097708451371133	0.014932505154204342	0.01400167489879426	0.013368209181035954	0.013915453249104428	0.013496963026806374	0.012922158361669227	0.013332938668083277	0.0128960465189514	0.012445479060492785	0.01285200674230344	0.012044279547593429
TrainingFold4	0.13211060012954703	0.10791474288485758	0.08273659031120152	0.060591326690175466	0.04559356638345479	0.03775049476301437	0.030998622309078638	0.02721550597193125	0.025516329339653667	0.02351031816301048	0.020695643456860778	0.020805618532351484																					
TrainingFold5	0.13538209623256825	0.11815109062619608	0.0950977511607043	0.07455402753438076	0.0581375873427442	0.04674786566261505	0.03867295674918582	0.03370373825699605	0.029542322136246815	0.02653984012589495	0.024795037501478965	0.022438670844113565	0.021899674470985217	0.019954115186203734	0.020424133593614772	0.02032291929270994	0.017416362258185828	0.018531203556683903	0.01696053525323377	0.016391094172259764	0.01634155986300863	0.016545601577889934	0.015286724574565497	0.01651030723111051	0.014905768812776147	0.015945023641362813	0.014785176451352437	0.01529904566629175	0.015149031719173109	0.01332451138494525	0.014172386848468495		
ValidationFold1	0.1316245728438454	0.11100637390544373	0.08442836206605923	0.06964654505801653	0.060076689507695846	0.052507299347780645	0.0412636500456886	0.041247014477059044	0.03488157537919635	0.03547460124354984	0.029174203131593197	0.028915823233806544	0.02769684916737398	0.029378879034993588	0.02993073393099621	0.027393411339159814	0.029130014903655268	0.030107236705849312	0.02681302518197169	0.03104841238525426	0.027447060860790122	0.028653995540610464	0.026295434943287028	0.025201341481663673	0.025042107499042947	0.02772198157624319	0.02643643189724441	0.024266175363598968	0.024254246348781244	0.023422557048564028			
ValidationFold2	0.12211652093433908	0.09216083303493049	0.06881556091996442	0.049296733332864405	0.04105312519199548	0.034631120573197095	0.030319947621007617	0.034702060555511186	0.032165091762310895	0.03302988498087091	0.03303921124773167	0.02930189657750556	0.032833719464958576	0.02926111495305252																			
ValidationFold3	0.11837784987541713	0.09165308481897227	0.0784692014380458	0.06997295232888844	0.05658105168757694	0.04771184632097304	0.04141375137883837	0.03293386237679182	0.02778567853342143	0.028045964748473904	0.028357792827591766	0.029942212781731672	0.025818438520478333	0.02596658292506098	0.024385784631054515	0.03539846553901173	0.025380821966531845	0.023286562925672376	0.026089018976303384	0.025022765540597902	0.027527583761639107	0.024452071511729758	0.022636824770740662	0.025225415708324102	0.022306149164121183	0.023012210628946508	0.023074176015467986	0.023085246745040422	0.02833882153933181	0.021954910483827916	0.023154581310628992	0.025838961940020715	0.02027892270913461
ValidationFold4	0.11962652855020549	0.09649825348917927	0.07109748128901369	0.05405597925086373	0.04495451527847243	0.039405146777945835	0.03646891972000178	0.030606872992523546	0.029475148514653222	0.02766777456573826	0.03222418396243094	0.023814043451628613																					
ValidationFold5	0.1222269570321909	0.10131537570019386	0.08149062442160877	0.060474658310080746	0.046684111011148034	0.039749297377836355	0.03525399474269112	0.029416715886327438	0.03272085242497269	0.026805192518492862	0.02635794843081385	0.02539061715080087	0.024341653623975747	0.03150069284129131	0.025753548665566735	0.022419627132356772	0.023556152554842162	0.023625976742161065	0.020980568123247525	0.02019457123450203	0.022190065892053617	0.02128935640705874	0.02005158074501066	0.02057703154124673	0.021452987915706347	0.019390910966649244	0.02032310637696355	0.021915409723338337	0.020745046063893824	0.019213920540096296	0.019207355861778654		
