epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
TrainingFold1	0.1325385775842351	0.10843235171361737	0.08089572253007629	0.06075517802295109	0.0509976715752621	0.045540542577257266	0.040371988987184415	0.03563026121214721	0.029120052865648973	0.025946894736806905	0.0239495536154051	0.021617813581044223	0.020040139833414187	0.018714639228185507	0.01866770130722357														
TrainingFold2	0.1373530704366862	0.11562924032313812	0.08671364899521061	0.06652865552074003	0.05186374111955981	0.04353745115612229	0.03583772694702623	0.030797478040427834	0.026835551939014737	0.0254303764050417	0.022529202420648996	0.022157645565807682	0.021483025071264195	0.02094584644458799	0.018975977938133503	0.018561070104135446	0.018309756970423665	0.017269267450246678	0.016632904823798398	0.016643957255537047	0.015708617289067438	0.01553328370060618	0.015205029467051023	0.014896149035554607	0.01480811437837072	0.014764892616773826	0.013431819691697315	0.014812796706069104	0.01503596734010258
TrainingFold3	0.13206507195295258	0.11196289751255377	0.08320490865629505	0.062065885596199556	0.04722913514402039	0.036789271976555356	0.030208604149546854	0.02474923742768376	0.022110711214587686	0.020646748457180696	0.019301735030206723	0.01918609231751444	0.017704831095629328	0.01609663385130592	0.017223111394526893	0.015725195542241138	0.015543442520654274												
TrainingFold4	0.13070805329415533	0.10478615667037412	0.07953103625293728	0.0605134041536422	0.045349753535692656	0.03578003699354861	0.02971587435642253	0.027986885790893694	0.02383377885141319	0.022356318468291336	0.02163731925099214	0.02260028109459424	0.020081939785255545	0.02073010789538531	0.01760236029180565	0.017100222465626275	0.01708348747907083												
TrainingFold5	0.1366519322028864	0.11549161703271024	0.08978922110750462	0.06852407828900474	0.05491681758322799	0.04496676799929722	0.04034062204524302	0.035767068261384954	0.03269639947162983	0.029922005187875984	0.026248488606562696	0.026618625764177724	0.023427919841460237	0.022697723890230434	0.021559078324151833														
ValidationFold1	0.12775030792025582	0.09777996163549167	0.07594419234997726	0.06945912077623818	0.054356433605010225	0.04828038277628366	0.04390813955771072	0.03998640204476293	0.034001592432364953	0.031939035137578946	0.02913287609823913	0.029227546328391845	0.029485012635892156	0.027928738235069823	0.024879979107676524														
ValidationFold2	0.12314647352988166	0.0960703387889745	0.0744562121648674	0.06037839702081068	0.04795815388414277	0.045754432717720714	0.038457807150345094	0.03488172895387314	0.03383485875435456	0.03196016372437173	0.029011191546097898	0.028981283284208206	0.03273874106707808	0.025848482383090805	0.03074623866528522	0.02618947960347993	0.025573039366593418	0.027623547794974	0.04118546004467914	0.026982060422596987	0.026152690251495057	0.025241839449206185	0.026999993445445267	0.024798653359019745	0.025559541276379605	0.0250846355752401	0.029762949073821283	0.030809773505682512	0.023924629297653155
ValidationFold3	0.11672618798911572	0.09142498119867273	0.07417717158179064	0.06238468932653112	0.04407869434466453	0.03814766955578567	0.03429887804980224	0.03525783837851902	0.029073698462265644	0.02803982303365566	0.026502512839215342	0.025077379588765325	0.024622348152791216	0.02530160239023514	0.0250815269891973	0.02393764269280447	0.023401270390032942												
ValidationFold4	0.11738277595889356	0.09152199269738048	0.07129052101767488	0.052749946347570846	0.040641058035752006	0.03404634597453488	0.03139181905342931	0.02926316763426127	0.03256604634875008	0.025159753733792707	0.02846036342167021	0.024242371688290274	0.027909523243579315	0.02654903215183627	0.02404338168207687	0.02429031061637943	0.021479681127987402												
ValidationFold5	0.12257953606812018	0.09504056201382939	0.06876197696796485	0.04981501279066184	0.0381892730261565	0.033220607412139155	0.030542918184697294	0.028518911014543846	0.02831495547434315	0.021823418191550963	0.025292484237719952	0.019056662949489173	0.018864547456554907	0.016013729324835628	0.015316284117748833														
