epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31
TrainingFold1	0.1391499872344916	0.11926207002507497	0.09407759721701343	0.06772996588890785	0.048002063430161064	0.03708508210767009	0.029707988526897513	0.02743846250349256	0.024824876935470034	0.02202625209853674	0.020357225140632176	0.019667604422320604	0.0191333108417744	0.01918064913433098	0.01681709053271533	0.01670001695993674	0.01716608880366811	0.01609072605014133	0.01631383353127786	0.01605145456828536	0.014690610433863018	0.01436264008163944	0.013831629214857383	0.014099091938962922	0.014019168215611704	0.013983610868183872	0.01359234206388859	0.012986220115178837				
TrainingFold2	0.13317321148406128	0.10916028089252787	0.083608927466145	0.061654460843406395	0.047372691019317285	0.038108172077327064	0.03297338931820491	0.027870902908432398	0.024736513700315002	0.02297886337318292	0.022219803583172333	0.02128650540885609	0.02040267123591212	0.018814658443184924	0.018861022379053363																	
TrainingFold3	0.13386588825590232	0.10183440433730456	0.07130507419245656	0.05111261759355495	0.04090326857059898	0.03477535574929789	0.03132373796390973	0.027673882673116167	0.026028991990394636	0.023053652134297987	0.02142951119068047	0.019316685645423024	0.020730241931067376	0.01915290641366234	0.018365980175903216	0.01732496443953344	0.016385188717653033	0.015889500032922527	0.017031694608819883	0.015119511405745552	0.014835147185117008	0.015499890675180887	0.014045104521243378	0.0144693513547364	0.013308727797315938	0.014850502785008178	0.015250445855020767	0.014633574358793505	0.013590854706820789	0.013103346144568852	0.01304994908674747	0.012782458542014038
TrainingFold4	0.1368301957845688	0.11879339822633467	0.09487349129030628	0.07627731414148563	0.06195754469784141	0.04964062691478232	0.04031030326958138	0.032925049982101245	0.030560893774013585	0.026049090586966982	0.023715068757229923																					
TrainingFold5	0.14058309537253227	0.13708997056798428	0.12727757247072136	0.10424199365753664	0.07704716913688642	0.05963871964333554	0.04990717914952092	0.0429177054726072	0.03688423759375101	0.03396115123678307	0.029923974400519485	0.028178453928298066	0.024812860200979656	0.02350230717413925	0.023225756182741388	0.021931898307550855	0.0196054047979051	0.020517521141152524	0.018473174003632336	0.0174092786253008	0.017224974017367726	0.01875729175587132										
ValidationFold1	0.12514526408631355	0.10663843758603823	0.08361217908428184	0.06513356029920812	0.0568310605116754	0.047144617523632144	0.04308052298074472	0.03964909731335605	0.05151991958700819	0.03860339033677259	0.042224189925556335	0.03712561932375787	0.04073053687274556	0.036432221200032346	0.035901386286111246	0.036615702012048654	0.032368397219865334	0.03641854187935678	0.033173697055904734	0.03414096919030791	0.0334130844851513	0.03145355358369021	0.031446719055566064	0.037221168636538744	0.03214687088270044	0.034113877089631775	0.030998710826939453	0.030425391358091605				
ValidationFold2	0.12455592843304787	0.09685377864765801	0.07199010696162336	0.0538322687830909	0.04375797731336206	0.04008753883889377	0.03634830733478468	0.03261108571833964	0.03507763433715029	0.030915161255377046	0.029910395436932698	0.030519290160425174	0.03274115988278936	0.030169442407506204	0.0275659702748661																	
ValidationFold3	0.11949622597811478	0.08455902691431609	0.05753054077337895	0.043902263756275976	0.04076108968833329	0.030634724725262328	0.02901664901686932	0.027691784123557488	0.025512829158937426	0.023751827085756565	0.02048553712951876	0.027955937985617702	0.0214849722256726	0.021928586923032917	0.02432459663811772	0.01976544835218062	0.01994728790084212	0.0196192331711375	0.019769633118422853	0.021222842630387668	0.019669226392449803	0.018684215490273864	0.018035157412928778	0.02027307526792096	0.0182541997732447	0.021103414739627624	0.021196308869548375	0.017511709823338606	0.01911159889004921	0.017656472014875493	0.0194729074929845	0.01611106445112195
ValidationFold4	0.12394829084431487	0.1004570575314574	0.07784440283597048	0.06125001560264666	0.047819407130841034	0.040041669777045694	0.03338549613545183	0.029347702228863324	0.02823532351716754	0.02672594255013142	0.021666735113415467																					
ValidationFold5	0.13268360146321356	0.1290940291447831	0.11493141333838659	0.08953922343373831	0.07257430129019278	0.05589188641377924	0.05482905040428575	0.042845141734038146	0.03815484785861502	0.03329287002374518	0.03564684511833808	0.028208636524141184	0.02720607595905936	0.026201044556468593	0.02616755402011352	0.027177360228831406	0.027042541175692998	0.025425808850286558	0.028631617219681566	0.024034767419899645	0.02430175176940403	0.02374882873560377										
