epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.1358494356946518	0.1223435083034206	0.10737160685340359	0.08664081172090551	0.07442905661462887	0.06536909695725343	0.05414812860013194	0.04617244101684438	0.03894722388196656	0.03282411084653912	0.029674152391082946	0.0259516400767604	0.025163639829529676	0.02240905895048846	0.020415344149151766	0.018815415149543845	0.018316670477660196	0.018098725921193458	0.018026261988804797	
TrainingFold2	0.13864246343425846	0.11093625173413943	0.08634209846929225	0.07054948526305191	0.05668834970090835	0.04789386096925969	0.042642993568485194	0.03617478032322741	0.02981905134090865	0.02508728138681879	0.022819412834804445	0.022117020254944088								
TrainingFold3	0.13275054138661785	0.11565775765868073	0.09034533060833135	0.06663630271690305	0.05187819754408503	0.04225335645182481	0.03342043832976329	0.028935567145659164	0.025181681254418272	0.022917789641095705	0.020582504298098766									
TrainingFold4	0.13467834828645328	0.1105268471494165	0.0861659885992353	0.06441046343482777	0.05258261491523426	0.04708952248511443	0.04428674967573056	0.038952746221060756	0.034613451174969306	0.029459934986023287	0.02552940633201807	0.02207506228148063	0.020465609432085124	0.019203643503220322	0.01882356822772755	0.016912941844916974	0.015820623144723607	0.01586484685811109	0.015058558121546781	0.014872091210733275
TrainingFold5	0.13546215088793595	0.11567880335048987	0.08839556868546285	0.0668504950337584	0.049333525557656736	0.03802311763102062	0.030670826678370795	0.029502942796919823	0.0251730784957668	0.02427620835098168	0.02307318365733388	0.02257264382600978	0.021042801386064888	0.019171432532318466	0.018709636978411045	0.016919736352122842	0.016869220604916732			
ValidationFold1	0.12714557994955353	0.11365243869035371	0.09530682863468039	0.07741897977705646	0.07326156849324304	0.05994659253337886	0.05289417071825093	0.04078390587424759	0.036194496135846875	0.03017471919052436	0.02717267135968931	0.024417088046383078	0.022133062446300755	0.022275323623034637	0.023226848930140216	0.020669310053173313	0.025667424908013863	0.028115461940485278	0.019506655429787707	
ValidationFold2	0.1258184962041144	0.09941731726783994	0.08100487288486745	0.06783331941447354	0.05829678431369497	0.054621014837591374	0.04230236874822627	0.03636395324948743	0.032771923277843076	0.03461344995178349	0.027718194642667577	0.023108591521512217								
ValidationFold3	0.12624932208564132	0.1076362587544801	0.08361584159346032	0.06387024581947896	0.05698291875056124	0.044233104315935634	0.04514595322793217	0.03818417077958917	0.03729537774519746	0.038268376644867076	0.032219113586636795									
ValidationFold4	0.11443299564000751	0.09291708732156881	0.07154095925008212	0.06084114894994335	0.04986084031822559	0.04531279258870719	0.04390139232210848	0.04197748880791811	0.036729024609875136	0.03289515375425773	0.032676190165927564	0.02876077688051737	0.032360163440638905	0.026520442530974315	0.03334354950727304	0.030825333399921613	0.029696412477083607	0.030798115776763422	0.025720731674709896	0.023775303227109492
ValidationFold5	0.12612604326568544	0.10181334198984716	0.07516475604747289	0.05618375864079488	0.04073844252395377	0.034340231339488776	0.028522634055531983	0.026293829855733617	0.02818585381516771	0.032103279945918724	0.025339586794611284	0.021310219865751736	0.020865986500991442	0.02318963703510235	0.018259341930908186	0.018502212493591026	0.01717260261141616			
