epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.13618159483369763	0.11914940652560833	0.09460992943793195	0.07131625768849753	0.054590940941125154	0.04312767072279882	0.03442024074087651	0.03011419938331827	0.02571080580045954	0.023002649575299648	0.023922046122341056	0.020500247108645855	0.020375557841980814	0.01891092351078562	0.018387588081791303	0.0186201995983866	0.017264564774209394	0.017151068523320205	0.01784316309695568	0.015394724681829931	0.01616333025807571	0.014735393838157727	0.015510595455041716	0.01538334832680635	0.015230883999400613
TrainingFold2	0.13273768144784864	0.10080407475225271	0.07924059001359758	0.06927144201313291	0.05729016340242228	0.048591666857039466	0.04300629602350583	0.0355256366936473	0.028716741933724428	0.025767065583068478	0.022388665503644593	0.020253173301088175	0.01787289951360866	0.016913290791691373	0.016650727955505925	0.016580733808146918	0.015648581242538987	0.015030284580066037	0.0155308124639655						
TrainingFold3	0.13346392801454798	0.11047815925187686	0.08747045434799723	0.07206866617991843	0.05834446734410118	0.05066763591497544	0.04486872843408492	0.04056834838702343	0.03484675488619938	0.028899213421126745	0.02680084762449207	0.024406212493009994	0.023737551725339884	0.02053514761646511	0.021539757641916037	0.020293636538289403	0.019837051643381447	0.018939435683503026	0.018422736995390467						
TrainingFold4	0.13201818251961212	0.11319444852283482	0.09406992642931183	0.07642523587476505	0.0634414624631861	0.04947901671053314	0.040624012939089196	0.03230503119175616	0.0283106743956519	0.024293853366106555	0.02212405212474575	0.020456335030518823	0.019625132560727735	0.01751634554131748	0.01735418714769554	0.01775231647780091	0.0162493014726178	0.016216152781599703	0.01586178560199624	0.015607795216204309	0.014848504117797928				
TrainingFold5	0.12975199692102984	0.09866656043579405	0.07701551426324268	0.06458173108674856	0.05438865223431715	0.04415641334808613	0.03715142109499806	0.032078343514685956	0.028483430901990056	0.024512685777746433	0.022618891103050938	0.02076915910676105	0.020677965060305756	0.019472224222873053	0.01894651882746046	0.018338896739024012	0.017959873100684226								
ValidationFold1	0.1280449579935521	0.108106176452046	0.07941144813750205	0.06066300042480829	0.05208359077888807	0.03913766139469642	0.03749842604260526	0.03114361497968535	0.02857306604580247	0.02923704807991661	0.030746934894913074	0.026423904313430415	0.02894968611404433	0.025485978848727036	0.028897468004808097	0.02777200275919053	0.027426112208299207	0.029764885075564962	0.025094164098845795	0.02594301264499726	0.025034187492955034	0.02671066698219095	0.02854136297160689	0.025039559863086782	0.022499161492305575
ValidationFold2	0.11586965677062315	0.08770237419022513	0.07708087472877066	0.06372433453881447	0.05891037358898237	0.049423203619621096	0.043186003161411336	0.046332705862628894	0.037672916479745515	0.03421035495765474	0.03211321719988648	0.03392067921699241	0.03272053056207369	0.026684970860774877	0.03043554723730527	0.03297393347462015	0.027615776571370328	0.03151173328868546	0.026082177767940657						
ValidationFold3	0.12160788912193052	0.09550507619444813	0.07643570239555889	0.06373169920906159	0.0560680194030283	0.049907397289643995	0.0464702341996599	0.04237592853938362	0.03499572198156135	0.03302003655595139	0.030132881186935783	0.02705186411289365	0.026971503516376418	0.02571205436366394	0.02392711456273641	0.02569366965716264	0.026437933639369606	0.023714758664547326	0.019374765257063182						
ValidationFold4	0.11519753553771547	0.0960737411099087	0.0791400018580524	0.06754590564274363	0.05103957494637663	0.044944608274298456	0.03617925109782456	0.03204810414588012	0.025969352660467848	0.028303490072305846	0.02570762853429187	0.02464094934163898	0.02564618610319615	0.025802341679601732	0.023642045084800754	0.027633613662796312	0.02484775775714557	0.027154574814760832	0.02587293291214467	0.022468972536184344	0.02083292048272207				
ValidationFold5	0.10924563520321888	0.08363566689825218	0.07065903976659424	0.06186180431229461	0.04999225760236316	0.04323246023185285	0.03472228635135772	0.028901371034278003	0.02874800620858358	0.02513000235454196	0.030825620905358977	0.025773139471441806	0.022775183737654255	0.02638662565654418	0.025868542820847194	0.02351478844905484	0.021711275341528693								
