SampleName	cluster	silhouetteValue
DLBCL_LS1757	1	-0.0113476758646361
DLBCL_MC_F307_JPS	1	0.160985839255272
DLBCL_RICOVER_1081	1	0.257640454326366
DLBCL_MAYO_DLBCL_234	2	-0.0690696739502796
DLBCL_C_D_1110_NULLPAIR	2	0.0701676875828067
DLBCL_LS4593	2	-0.0352303187567298
DLBCL_LS4592	2	-0.0359453591911558
DLBCL_LS3820	2	-0.0519357642034663
DLBCL_LS3615	2	0.0198468885835991
DLBCL_LS297	2	0.0207647123154566
DLBCL_LS2328	2	0.0290272401085318
DLBCL_LS2325	2	-0.00168977322661685
DLBCL_LS2305	2	-0.0699990676492609
DLBCL_LS2245	2	0.0523496440780211
DLBCL_LS1620	2	-0.105443758241892
DLBCL_LS155	2	0.0560393189094419
DLBCL_LS4616	2	0.0265120635793339
DLBCL_LS1098	2	0.102791469728434
DLBCL_DFCI_DLBCL_GOE16	2	-0.0125309436934099
DLBCL_C_D_1162_NULLPAIR	2	0.0498438248954612
DLBCL_C_D_1157_NULLPAIR	2	-0.0130793001891856
DLBCL_C_D_1141_NULLPAIR	2	0.145141123453284
DLBCL_C_D_1133_NULLPAIR	2	0.0945367901812822
DLBCL_C_D_1127_NULLPAIR	2	0.0443905138580047
DLBCL_C_D_1113_NULLPAIR	2	0.0425777284751138
DLBCL_C_D_1112_NULLPAIR	2	-0.0125769712955475
DFCIDL009_DT	2	-0.0725066918593277
DLBCL_LS1395	2	-0.0294883263955876
DLBCL_LS4618	2	0.141424841348651
DLBCL_RICOVER_320	2	-0.00240673839026396
DLBCL_RICOVER_744	2	0.0774305626473226
DLBCL_RICOVER_577	2	-0.0326596618596367
DLBCL_RICOVER_469	2	0.0350153596748429
DLBCL_RICOVER_463	2	-0.0323452010418676
DLBCL_RICOVER_440	2	-0.0264963342541701
DLBCL_RICOVER_384	2	0.0468281203711563
DLBCL_RICOVER_269	2	0.102581790965715
DLBCL_RICOVER_267	2	0.0244531432519938
DLBCL_RICOVER_258	2	-0.0148584583868245
DLBCL_RICOVER_216	2	-0.00124372544299773
DLBCL_LS762	2	0.0103688777595331
DLBCL_RICOVER_208	2	-0.108984151910857
DLBCL_RICOVER_1269	2	-0.128964150332819
DLBCL_RICOVER_1263	2	-0.0911194996299299
DLBCL_RICOVER_1046	2	-0.115517870285534
DLBCL_RICOVER_1013	2	-0.10146614700581
DLBCL_MC_F606_DMJ	2	0.0107241334012799
DLBCL_MC_F362_MJB1	2	-0.00564246714394062
DLBCL_MC_F358_WDS	2	0.00109171346310161
DLBCL_MC_F349_BJJ	2	0.102280172039939
DLBCL_MC_F344_CJS	2	-0.00448529979034449
DLBCL_MC_F064AB	2	-0.0330051545897557
DLBCL_RICOVER_1283	2	0.0301824685483531
DLBCL_LS843	2	0.0498366699834155
DLBCL_RICOVER_111	2	-0.0489038920273853
DLBCL_MC_F502_RFK	3	0.0567165142138258
DLBCL_MC_F729_MAN	3	0.0998415059471766
DLBCL_MC_F959_ERM	3	0.00557541771437722
DLBCL_RICOVER_105	3	0.0136505231979215
DLBCL_RICOVER_1060	3	-0.102584664932321
DLBCL_RICOVER_1210	3	-0.0834128394464343
DLBCL_RICOVER_1165	3	-0.0885829087121209
DLBCL_RICOVER_1169	3	0.0404147321465769
DLBCL_MC_F500_ECU	3	0.0386027515576141
DLBCL_RICOVER_1235	3	-0.0469926289979091
DLBCL_RICOVER_107	3	0.151363331367566
DLBCL_MC_F496DMP	3	0.140159707901922
DLBCL_DFCI_DLBCL_GOE07	3	0.150558121225882
DLBCL_MC_F089_HCZ	3	0.167951844236068
DLBCL_MAYO_DLBCL_7359	3	0.0245652332645178
DLBCL_LS88	3	0.207991526664704
DLBCL_LS3749	3	0.107962112271817
DLBCL_LS3204	3	0.134381182389731
DLBCL_LS2258	3	0.140650144765635
DLBCL_LS146	3	0.0900618893511021
DLBCL_LS1065	3	0.259289872949248
DLBCL_C_D_PAIR13	3	0.136276172523824
DLBCL_RICOVER_126	3	0.172671281010483
DLBCL_MC_F210_GWC	3	0.152052671600198
DLBCL_RICOVER_174	3	0.297883683775734
DLBCL_RICOVER_787	3	-0.0203884130545243
DLBCL_RICOVER_288	3	0.120947334266266
DLBCL_RICOVER_478	3	0.213721211389094
DLBCL_LS4054	3	0.186766807939654
DLBCL_LS2089	3	0.238072618549413
DLBCL_C_D_1149_NULLPAIR	3	0.0584945189642392
DLBCL_C_D_1131_NULLPAIR	3	0.0234463428649682
DLBCL_C_D_1136_NULLPAIR	3	0.079488305525441
DLBCL_RICOVER_335	3	0.153924888196964
DLBCL_LS1921	3	0.209211722672816
DLBCL_C_D_1117_NULLPAIR	3	-0.00417665599302835
DLBCL_RICOVER_496	3	0.240778087191627
DLBCL_RICOVER_401	3	0.0616348476833721
DLBCL_RICOVER_299	3	0.240510905733517
DLBCL_MC_F739_AMA3	3	0.082600478352168
DLBCL_LS3309	3	0.101388085353621
DLBCL_LS3245	3	0.105327323035838
DLBCL_C_D_1152_NULLPAIR	3	0.168488998004749
DFCIDL003_DT	3	0.181692812727649
DLBCL_RICOVER_948	3	-0.0195377246906186
DLBCL_RICOVER_839	3	-0.0482108147534027
DLBCL_RICOVER_780	3	0.0106369028644644
DLBCL_RICOVER_773	3	0.0472447973282844
DLBCL_RICOVER_678	3	0.068526964025254
DLBCL_RICOVER_623	3	0.15609141735728
DLBCL_RICOVER_583	3	0.105253834340615
DLBCL_RICOVER_533	3	0.218346564176575
DLBCL_RICOVER_253	3	0.201322353183111
DLBCL_C_D_1135_NULLPAIR	3	0.132890069388466
DLBCL_RICOVER_822	3	0.19671108169544
DLBCL_C_D_1119_NULLPAIR	3	0.264447733355769
DLBCL_C_D_1118_NULLPAIR	3	0.167391840914809
DLBCL_RICOVER_266	3	0.164363350354206
DLBCL_C_D_1126_NULLPAIR	3	0.231404292255859
DLBCL_C_D_1108_NULLPAIR	3	0.228268910705387
DLBCL_C_D_1106_NULLPAIR	3	-0.00840860798461071
DLBCL_C_D_PAIR2	3	-0.0243790717490706
DLBCL_C_D_PAIR22	3	-0.140333600285692
DLBCL_C_D_PAIR5	3	-0.0365118966584827
DLBCL_C_D_PAIR9	3	0.0919364250165638
DLBCL_DFCI_DLBCL_GOE05	4	0.0184150753504298
DLBCL_RICOVER_850	4	0.0624079789637062
DLBCL_RICOVER_956	4	-0.0847899288891536
DLBCL_C_D_1145_NULLPAIR	4	-0.103569693179013
DLBCL_RICOVER_763	4	0.0789986599415098
DLBCL_RICOVER_99	4	0.0331228477919685
DLBCL_RICOVER_720	4	-0.0737436534723499
DLBCL_RICOVER_712	4	0.0302935269395181
DLBCL_RICOVER_704	4	-0.0219235247145865
DLBCL_MC_F339_JPS2	4	-0.00875312041470159
DLBCL_MC_F089_MLB	4	0.0596403123931674
DLBCL_LS4619	4	-0.0247939999670378
DLBCL_LS4085	4	-0.0407110471017652
DLBCL_LS3200	4	0.00801519148917602
DLBCL_LS2596	4	-0.0705434538375484
DLBCL_LS2208	4	0.0775481610992377
DLBCL_LS1683	4	-0.0618764733794547
DLBCL_LS1583	4	-0.124442092143064
DLBCL_LS1546	4	-0.00675177835070649
DLBCL_LS148	4	-0.0242241576528847
DLBCL_C_D_1166_NULLPAIR	4	0.0443360737093936
DLBCL_C_D_1163_NULLPAIR	4	-0.00329940157728729
DLBCL_C_D_1144_NULLPAIR	4	0.0583584355838213
DLBCL_C_D_1142_NULLPAIR	4	-0.0802603735367615
DLBCL_C_D_1140_NULLPAIR	4	-0.025985187385668
DLBCL_C_D_1125_NULLPAIR	4	0.0846108034431751
DLBCL_C_D_1124_NULLPAIR	4	0.078204268422593
DLBCL_C_D_1120_NULLPAIR	4	-0.105303243813522
DLBCL_C_D_1105_NULLPAIR	4	-0.0227836411968931
DLBCL_C_D_1104_NULLPAIR	4	0.05093085481643
DFCIDL008_DT	4	0.076477029909281
DFCIDL004_DT	4	0.0738176421188181
DLBCL_RICOVER_1204	4	-0.00876186828621898
DLBCL_LS1304	4	-0.0874884216555319
DLBCL_MC_F519_ALT	4	-0.00357177058241529
DLBCL_RICOVER_314	4	0.0449510257826808
DLBCL_MC_F927_JHS	4	0.0357924453360425
DLBCL_RICOVER_1032	4	0.0775981037506288
DLBCL_RICOVER_685	4	0.0286281402393223
DLBCL_RICOVER_585	4	0.0150479292769583
DLBCL_RICOVER_543	4	0.0410340151761693
DLBCL_RICOVER_506	4	0.0667709299938005
DLBCL_RICOVER_467	4	0.0465912421696512
DLBCL_RICOVER_449	4	-0.103827914712135
DLBCL_RICOVER_431	4	0.0760425286187246
DLBCL_RICOVER_417	4	0.0486338291668376
DLBCL_RICOVER_224	4	0.108464802742168
DLBCL_RICOVER_221	4	0.107285140540026
DLBCL_RICOVER_173	4	0.00107048532280343
DLBCL_RICOVER_150	4	0.0889612017296349
DLBCL_RICOVER_134	4	0.164469076978406
DLBCL_RICOVER_1329	4	0.0516814727534415
DLBCL_RICOVER_1299	4	0.0967958735983135
DLBCL_RICOVER_1293	4	0.106930542546225
DLBCL_RICOVER_1289	4	0.0919561287799702
DLBCL_RICOVER_1287	4	0.095638780400104
DLBCL_RICOVER_1278	4	-0.176526352925675
DLBCL_RICOVER_1257	4	0.0636002083187888
DLBCL_RICOVER_1248	4	0.129620796858849
DLBCL_RICOVER_1237	4	0.152135181315146
DLBCL_RICOVER_1219	4	0.0880715964022141
DLBCL_RICOVER_1192	4	0.0307980481698888
DLBCL_RICOVER_1106	4	0.112899058963295
DLBCL_RICOVER_1190	4	0.0340543090327149
DLBCL_MC_F990_MNA	4	0.0731786190909183
DLBCL_C_D_PAIR20	4	0.0968743136658331
DLBCL_C_D_PAIR23	4	0.1414601060395
DLBCL_MC_F815_BAT	5	0.077583283837017
DLBCL_MC_F218_RAP	5	0.0876321491513705
DLBCL_MC_F139_LJF	5	0.0645967456979099
DLBCL_LS951	5	0.170952935493675
DLBCL_LS3499	5	0.126405271580741
DLBCL_LS3387	5	0.0697035613942416
DLBCL_LS2599	5	0.00101382984782755
DLBCL_LS2357	5	0.0735151126659657
DLBCL_LS1899	5	0.0679600101722905
DLBCL_C_D_1159_NULLPAIR	5	0.020646723409499
DLBCL_RICOVER_1018	5	0.0619134268802436
DLBCL_C_D_1153_NULLPAIR	5	-0.125154019933671
DLBCL_C_D_1148_NULLPAIR	5	0.122731816747874
DLBCL_C_D_1146_NULLPAIR	5	0.0119095954917418
DLBCL_C_D_1139_NULLPAIR	5	0.0661656569513324
DLBCL_C_D_1121_NULLPAIR	5	0.107899690585158
DLBCL_C_D_1109_NULLPAIR	5	0.179323954785676
DLBCL_C_D_1107_NULLPAIR	5	0.0404091905891978
DLBCL_C_D_1103_NULLPAIR	5	0.0988746552227449
DLBCL_BWH_DLBCL64	5	0.0857516841929262
DLBCL_LS1668	5	0.0522455832339578
DLBCL_C_D_1138_NULLPAIR	5	0.0304676588004801
DLBCL_C_D_1151_NULLPAIR	5	0.157026367136651
DLBCL_C_D_1115_NULLPAIR	5	0.183058751736238
DLBCL_RICOVER_1045	5	0.109711333559488
DLBCL_RICOVER_1072	5	0.0957152360284909
DLBCL_RICOVER_597	5	0.0694056152791077
DLBCL_LS2590	5	0.0992257890311712
DLBCL_RICOVER_985	5	0.14929387124981
DLBCL_RICOVER_950	5	0.0698407747711127
DLBCL_RICOVER_866	5	0.030664367344457
DLBCL_RICOVER_711	5	0.0364923760637533
DLBCL_RICOVER_701	5	0.0784631070736508
DLBCL_RICOVER_692	5	0.0683269071933255
DLBCL_RICOVER_617	5	0.112919408718546
DLBCL_RICOVER_575	5	0.0924538836929128
DLBCL_RICOVER_522	5	0.0602387451368822
DLBCL_RICOVER_408	5	0.141637127092172
DLBCL_RICOVER_361	5	0.150510570393761
DLBCL_RICOVER_338	5	0.168861961881029
DLBCL_RICOVER_336	5	0.146793997966271
DLBCL_RICOVER_274	5	-0.107438486281466
DLBCL_RICOVER_197	5	0.0762918590500909
DLBCL_RICOVER_151	5	-0.0325145905042731
DLBCL_RICOVER_148	5	0.0174598699520621
DLBCL_RICOVER_1247	5	-0.0241878861131651
DLBCL_RICOVER_1199	5	0.0336204527942159
DLBCL_RICOVER_1138	5	0.0049560967569344
DLBCL_RICOVER_1061	5	0.00836460398306378
