SampleName	cluster	silhouetteValue
DLBCL11451	2	-0.0343495204087664
DLBCL10838	2	-0.0210792026199029
DLBCL10852	2	0.0176126634608379
DLBCL10916	2	-0.0368344927909246
DLBCL_RICOVER_1248	2	0.0277219236833045
DLBCL_C_D_1125_NULLPAIR	2	0.117532201124142
DLBCL_MC_F519_ALT	2	0.0236288899431329
DLBCL10781	2	0.0385545671754994
DFCIDL004_DT	2	0.0139811942281928
DLBCL10860	2	0.0624986867932477
DLBCL_RICOVER_1106	2	0.0704990524414867
DLBCL_C_D_1104_NULLPAIR	2	0.0622608183137794
DLBCL11000	2	0.14367866025227
DLBCL_RICOVER_1278	2	0.0758267307371883
DLBCL11495	2	0.089384590242984
DLBCL_C_D_1145_NULLPAIR	2	0.0279937121925119
DLBCL10504	2	0.131748146487254
DLBCL11514	2	0.0342955760987454
DLBCL10847	2	0.110293547109053
DLBCL10938	2	0.119774639526216
DLBCL10999	2	0.082373683643171
DLBCL_RICOVER_150	2	-0.0852183847141687
DLBCL_RICOVER_1287	2	0.213847721236931
DLBCL10915	2	-0.012128220598849
DLBCL11187	2	0.0657274732761011
DLBCL10467	2	0.0687251387730167
DLBCL10857	2	0.14697030817015
DLBC_FF_A7CR_TP_NB	2	0.0327779461073965
DLBCL10533	2	0.0602157160858134
DLBCL10516	2	0.186017464011131
DLBCL10842	2	0.0608853401503946
DLBCL10890	2	0.0919750096951367
DLBCL_C_D_1124_NULLPAIR	2	0.113051395610645
DLBCL10862	2	-0.0167083531247088
DLBCL10837	2	0.119438719769237
DLBCL_RICOVER_224	2	0.12172686254092
DLBCL_RICOVER_597	2	0.212501768052966
DLBCL_RICOVER_1289	2	0.291567389792814
DLBCL_RICOVER_1237	2	0.138563319596221
DLBCL_LS2208	2	-0.0613114084909228
DLBCL10566	2	-0.047168389995592
DLBCL10485	2	0.0128410573311831
DLBCL_C_D_1163_NULLPAIR	2	0.0749715884550359
DLBCL_RICOVER_720	2	0.07265326966265
DLBCL11242	2	0.0571733258595613
DLBCL10866	2	0.174193339567175
DLBCL11504	2	0.181667342612111
DLBCL10891	2	-0.0347457315877893
DLBC_FF_8042_TP_NB	2	0.065415224968835
DLBCL10854	2	0.181408762762961
DLBCL_C_D_PAIR13	2	0.154447507565459
DLBCL10964	2	-0.00965437512927718
DLBCL_LS3200	2	0.143511071780091
DLBCL11500	2	-0.0303776070360614
DLBCL11353	2	-0.0234704463289811
DLBCL11440	2	0.0086334522496606
DLBCL10961	2	0.0946134005137144
DLBCL10878	2	0.11219437739573
DLBCL_RICOVER_105	2	0.0678479816332219
DLBCL_RICOVER_449	2	0.112045561438087
DLBCL10921	2	0.0404441298820085
DLBCL10904	2	0.0831324099846191
DLBCL10499	2	0.000583341487921685
DLBCL_RICOVER_1299	2	0.152343020612154
DLBCL_LS3808	2	0.137352711327372
DLBCL10925	2	-0.0266418502472174
DLBCL10980	2	0.0840122978468736
DLBCL_C_D_1166_NULLPAIR	2	0.076010794714062
DLBCL10864	2	0.0430192434779391
DLBCL10454	2	-0.0807637514307542
DLBCL_RICOVER_773	2	0.103628088206891
DLBC_FF_A7CX_TP_NB	2	-0.0501345974461975
DLBCL10943	2	0.15892743559127
DLBCL10984	2	0.0609779495843832
DLBCL10888	2	0.0897689001311622
DLBCL_C_D_1140_NULLPAIR	2	0.0308204009125905
DLBCL_LS1583	2	0.0268647388655432
DLBCL_RICOVER_134	2	0.0479043212548577
DLBCL10901	2	-0.00697600377496522
DLBCL_RICOVER_543	2	0.00301537786748958
DLBCL10508	2	-0.0089809422491047
DLBCL_RICOVER_712	2	-0.0128572258529221
DLBCL10535	2	-0.00306306094660567
DLBCL10876	2	0.0716229252036451
DLBCL_LS4619	2	-0.0193602240479659
DLBCL_RICOVER_1190	2	0.110860645735831
DLBCL10471	2	0.0126360416102149
DLBCL_RICOVER_431	2	-0.0504843317058264
DLBCL_RICOVER_221	2	0.0980317681131622
DLBCL_RICOVER_417	2	-0.0381784637767074
DLBCL11194	2	0.106147569835603
DLBCL10530	2	0.239230872540727
DLBCL_C_D_1162_NULLPAIR	2	0.106461734544596
DLBCL_C_D_1120_NULLPAIR	2	0.108305180894558
DLBCL10880	2	0.0791903527847587
DLBCL11004	2	0.156893843952489
DLBCL_MC_F089_MLB	2	0.0452942127983822
DLBCL10870	2	0.109740107588081
DLBCL10853	2	0.211978468860082
DLBCL11538	2	-0.0406636093223532
DLBCL10463	2	-0.00259120708366394
DLBCL_RICOVER_120	2	0.0381650655819067
DLBCL_RICOVER_1192	2	0.145529705528276
DLBCL_MC_F339_JPS2	2	-0.0348270684228799
DLBCL10951	2	0.145995223482796
DLBCL_RICOVER_506	2	-0.0412111545602513
DLBCL11476	2	0.0953968177191883
DLBCL_RICOVER_1257	2	-0.0965612656319386
DLBCL_C_D_PAIR20	2	0.183784216758087
DLBCL10848	2	0.0913871817286726
DLBCL10550	2	0.0714232229169553
DLBCL_MC_F927_JHS	2	0.0259742101137257
DLBCL10532	2	0.119983107809547
DLBCL10967	2	0.223379865567732
DLBCL_RICOVER_685	2	0.125664852960595
DLBCL_RICOVER_111	2	-0.0391769270381261
DLBCL_RICOVER_173	2	0.00159499718485022
DLBCL_LS1098	3	-0.0329032594743321
DLBCL11558	3	0.0262004375355065
DLBCL11685	3	0.0571551001467115
DLBCL_RICOVER_408	3	0.165159642818468
DLBCL_MC_F349_BJJ	3	-0.0504875863873385
DLBCL11590	3	0.133071545534262
DLBCL10518	3	0.140572452160743
DLBCL_RICOVER_1263	3	0.146281194855075
DLBCL11526	3	-0.012782869802698
DLBCL10465	3	0.0135875011636966
DLBCL_RICOVER_978	3	0.0364366736768772
DLBCL11669	3	-0.0461050792593969
DLBCL_LS2325	3	0.0407324637795994
DLBCL_MC_F362_MJB1	3	0.0284174740632898
DLBCL11584	3	0.0573286379606403
DLBCL11574	3	-0.0253144546828051
DLBCL_LS4618	3	0.0196856927534753
DLBCL_RICOVER_744	3	0.122087127528925
DLBCL_RICOVER_1013	3	0.15766563161013
DLBCL11683	3	0.066609549876242
DLBCL11666	3	0.117573364848557
DLBCL_RICOVER_1283	3	0.112111585284333
DLBCL11542	3	0.0345469620523618
DLBCL11566	3	0.10214651908454
DLBCL_RICOVER_267	3	0.0407382960952565
DLBCL_MC_F815_BAT	3	0.126458001513109
DLBCL10856	3	0.0878401169204766
DLBCL11569	3	0.0380375476406392
DLBCL_LS3820	3	0.0754048206903034
DLBCL11563	3	0.00827955819249192
DLBCL11667	3	0.132493675938953
DLBCL11525	3	0.0482890440430072
DLBCL_RICOVER_440	3	0.0028028399318856
DLBCL11672	3	-0.0265725878240496
DLBCL_RICOVER_469	3	0.0959051388833485
DLBCL11439	3	-0.00588641588061971
DLBCL11541	3	0.0865481596578618
DLBCL_C_D_1112_NULLPAIR	3	0.0214952419590703
DLBCL10995	3	0.0344380992552156
DLBCL_LS297	3	0.110515021526677
DLBCL_LS2599	3	0.0858545294759367
DLBCL_C_D_1127_NULLPAIR	3	0.0886086995846154
DLBCL10464	3	0.129656892383244
DLBCL_LS155	3	0.0329328735658693
DLBCL_LS2305	3	0.0707317465939047
DLBCL11670	3	0.0938656128624912
DLBCL10554	3	0.0189059383350318
DLBCL_C_D_1113_NULLPAIR	3	0.0922983405106118
DLBCL_LS3387	3	0.109698132823745
DLBCL10501	3	0.1142266364511
DLBCL_LS3615	3	-0.0244424149444372
DLBCL_LS762	3	0.165835993126347
DLBCL_MC_F358_WDS	3	0.0283543152623394
DLBCL11468	3	-0.00654311785783303
DLBCL_MC_F064AB	3	0.0355560119218188
DLBCL11575	3	0.1383718468178
DLBCL11656	3	0.0520917263639535
DLBCL10512	3	0.00338755653725603
DLBCL_MAYO_DLBCL_234	3	0.0600326022173207
DLBCL11441	3	0.0295325009933852
DLBCL10466	3	-0.0122561857661457
DLBCL11534	3	0.135899561898791
DLBCL11573	3	0.0984138670912621
DLBCL10536	3	0.168849713543214
DLBCL10936	3	0.127903034937978
DLBC_FF_8046_TP_NB	3	0.0481746966203322
DLBCL10498	3	0.10403911090456
DLBCL11585	3	-0.00466634820239745
DLBCL10537	3	-0.017408811332938
DLBCL10555	3	0.0351177766870276
DLBCL10910	3	0.0207321080173508
DLBCL11458	3	-0.0335609960741739
DLBCL_DFCI_DLBCL_GOE16	3	0.00489925996692048
DLBCL_C_D_1133_NULLPAIR	3	-0.00116242583703908
DLBCL_RICOVER_384	3	0.0479282888382614
DLBCL_RICOVER_463	3	0.0517919447798849
DLBCL11572	3	-0.045431980960017
DLBCL11675	3	0.0211724224640506
DLBCL_LS1620	3	0.207457863455542
DLBCL_LS4592	3	-0.0278244413816923
DLBCL_RICOVER_1269	3	0.179952645996174
DLBCL10879	3	0.0297229452877046
DLBCL_C_D_1110_NULLPAIR	3	-0.0362489029558621
DLBCL_C_D_1141_NULLPAIR	3	0.108218818011925
DLBCL_RICOVER_866	3	0.151979553287811
DLBCL_RICOVER_522	3	0.00846305936794075
DLBCL10481	3	0.218283809643686
DFCIDL009_DT	3	0.152560913275149
DLBCL_C_D_1157_NULLPAIR	3	0.183466182577964
DLBCL10514	3	0.102705074571792
DLBCL_LS843	3	0.134112255810452
DLBCL10472	3	0.0594415204531644
DLBCL_LS1304	3	0.0417719153597058
DLBCL11518	3	-0.0532201631008611
DLBCL_MC_F606_DMJ	3	0.0845731541093189
DLBCL11651	3	0.0771728569979044
DLBCL_LS4593	3	0.012096375827317
DLBCL_RICOVER_320	3	0.0144781336250811
DLBCL11532	3	0.00812713375637581
DLBCL11428	3	0.103920454519976
DLBCL_RICOVER_577	3	0.295029978499722
DLBCL11559	3	0.102461977930564
DLBCL10523	3	0.10742350752469
DLBCL11680	3	0.154328309796668
DLBCL_RICOVER_216	3	0.0959661440366754
DLBCL_LS2328	3	0.0446944491559789
DLBCL10459	3	0.0606592114898851
DLBCL_MC_F344_CJS	3	-0.00562523876285527
DLBCL_LS1395	3	0.0649962914434989
DLBCL_RICOVER_269	3	0.105911801835058
DLBCL_RICOVER_258	3	0.0176559161951097
DLBCL11528	3	0.149936802446403
DLBCL10522	3	0.140893236957991
DLBCL_LS4616	3	0.135085998421956
DLBCL11469	3	0.175807773930154
DLBCL11455	3	0.0847507005872446
DLBCL11515	3	0.00721026370809564
DLBCL_RICOVER_299	4	-0.00460930493246945
DLBCL_C_D_1105_NULLPAIR	4	0.0651606916433082
DLBCL_MC_F739_AMA3	4	0.0303851915099661
DLBCL_C_D_PAIR22	4	-0.0102771412899053
DLBCL_RICOVER_496	4	0.100881444483335
DLBCL_LS3204	4	0.0880356687321312
DLBCL_C_D_1149_NULLPAIR	4	0.161825650609881
DLBCL10487	4	0.158397808308426
DLBCL_LS2089	4	-0.0109430243541121
DLBCL_LS3749	4	0.0688712071377173
DLBCL10851	4	0.190771042942965
DLBCL10503	4	0.256882221316568
DLBCL10934	4	0.145139283678211
DLBCL11679	4	-0.0158902422415586
DLBCL10850	4	-0.0253020810548671
DLBCL10903	4	0.139816998681568
DLBCL_RICOVER_533	4	0.014824264739726
DLBCL10507	4	0.0219730468587643
DLBCL10983	4	0.0593487155387992
DLBCL11673	4	-0.0131354088846108
DLBCL_RICOVER_266	4	-0.101025220786275
DLBCL10477	4	0.136149115510891
DLBCL_C_D_1158_NULLPAIR	4	0.0471237008071925
DLBCL10873	4	0.100917220690142
DLBCL10470	4	0.0923544087732786
DLBCL10834	4	0.086236802065991
DLBCL11531	4	0.00159104810809164
DLBCL_RICOVER_174	4	0.13518345718883
DLBCL11436	4	-0.0320399757088659
DLBCL10510	4	0.0246863570613883
DLBCL11446	4	0.141435060272644
DLBCL_LS3309	4	0.0472503868044208
DLBCL11533	4	0.026975263557011
DLBCL_C_D_1108_NULLPAIR	4	-0.0851046633262558
DLBCL11565	4	0.104213585826051
DLBCL10911	4	0.0464169397563487
DLBCL10907	4	0.0270928665158062
DLBCL_RICOVER_787	4	-0.0769246234840644
DLBCL_C_D_PAIR5	4	0.0206681682135764
DLBCL11456	4	0.0217296562416297
DLBCL_RICOVER_780	4	0.00897053894258285
DLBCL10845	4	0.157906783567998
DLBCL_MC_F500_ECU	4	0.0755919270204712
DLBCL11577	4	-0.0241985196211405
DLBCL11530	4	0.153389872254181
DLBCL10483	4	0.187790575439536
DLBCL_RICOVER_467	4	0.00329452496891011
DLBCL10917	4	0.0342937085262896
DLBCL11516	4	0.0766411212879136
DLBCL_C_D_1136_NULLPAIR	4	0.094732851486015
DLBCL_C_D_PAIR9	4	0.199903803662285
DLBCL_C_D_PAIR23	4	0.134679093059869
DLBCL10922	4	0.154374977865745
DLBCL_LS1921	4	0.0026110797492037
DLBCL_RICOVER_107	4	0.0121234687683847
DLBCL_C_D_1117_NULLPAIR	4	0.115865754876238
DLBCL11503	4	0.0730938804674446
DLBCL10524	4	-0.0148695390288185
DLBCL_RICOVER_288	4	0.0561915183571562
DLBCL_RICOVER_623	4	-0.000886923197669964
DLBCL_C_D_1142_NULLPAIR	4	0.0994965347615927
DLBCL_C_D_1119_NULLPAIR	4	0.0660633214442651
DLBCL_RICOVER_478	4	0.102242819676022
DLBCL11438	4	0.113516047903371
DLBCL11203	4	-0.000851295111101662
DLBCL_C_D_1106_NULLPAIR	4	0.0654406722773846
DLBCL11449	4	0.183878039015275
DLBCL11003	4	0.0202921115016493
DLBCL_RICOVER_401	4	0.214842717899513
DLBCL10480	4	0.10181954246194
DLBCL_RICOVER_948	4	0.0631186226453378
DLBCL11193	4	-0.0161608458298563
DLBCL_DFCI_DLBCL_GOE05	4	0.112816068092764
DLBCL11579	4	0.060497250921157
DLBCL10956	4	0.127957871107191
DLBCL10460	4	0.0324956526543911
DLBCL11684	4	0.0674923391012443
DLBCL_RICOVER_1169	4	0.0322271533661223
DLBCL11466	4	0.00791353444489598
DLBCL11188	4	0.0187520354688684
DLBCL10894	4	0.0104652944083809
DFCIDL003_DT	4	0.0389435425895812
DLBCL_RICOVER_678	4	0.114988257094932
DLBCL_C_D_1126_NULLPAIR	4	0.165248523874558
DLBCL10874	4	0.215493373145024
DLBCL_RICOVER_822	4	0.0560675493652178
DLBCL10988	4	-0.00718880661724492
DLBCL10849	4	0.0668768207252212
DLBCL10981	4	-0.0729548703873532
DLBCL10493	4	0.0341439375441443
DLBCL10484	4	-0.0181393200310988
DLBCL10906	4	0.1581665127686
DLBCL10500	4	0.0927208091267775
DLBCL10502	4	0.019336007743523
DLBCL_RICOVER_1210	4	0.120841319740357
DLBCL_DFCI_DLBCL_GOE07	4	0.109552067291175
DLBCL_LS1683	4	-0.0983533427872073
DLBCL_C_D_1152_NULLPAIR	4	0.0178353578375948
DLBCL10538	4	0.104644791483453
DLBCL10885	4	0.0088728168478745
DLBCL_RICOVER_253	4	0.058848201276924
DLBCL10452	4	0.144221097657885
DLBCL_MAYO_DLBCL_7359	4	0.037294178089195
DLBCL_C_D_1138_NULLPAIR	4	0.0574989349222683
DLBCL_MC_F496DMP	4	0.121572329532772
DLBCL10962	4	-0.0884431367640011
DLBCL_MC_F959_ERM	4	0.0699977663125668
DLBCL_LS1668	4	-0.0849094661129581
DLBCL10494	4	-0.116294264357931
DLBCL10517	4	0.112427752870993
DLBCL_LS88	4	0.154800362263643
DLBCL_MC_F729_MAN	4	0.0855779531260078
DLBCL10528	4	0.0913878646331274
DLBCL10954	4	0.179027804910374
DLBCL11180	4	-0.0992998924116762
DLBCL10985	4	0.0898747800354503
DLBCL11204	4	0.0760207081434973
DLBC_FF_8043_TP_NB	4	0.0921384653126584
DLBCL_MC_F502_RFK	4	-0.0757318031478459
DLBCL11661	4	0.0722171769016512
DLBCL11562	4	0.10835974689996
DLBCL11507	4	0.112073518579765
DLBCL_MC_F089_HCZ	4	0.205228840569392
DLBCL_RICOVER_335	4	0.129783810604795
DLBCL_RICOVER_126	4	0.178827684525268
DLBCL_LS2258	4	0.0444640728309177
DLBCL_LS2245	4	-0.0812251593508939
DLBCL10541	4	-0.146714315103619
DLBCL10871	4	0.10110930928291
DLBCL10948	4	-0.0551929121075719
DLBCL_RICOVER_1235	4	0.139648699283776
DLBCL_LS1546	4	-0.0947011136343586
DLBCL_RICOVER_839	4	0.131386528148199
DLBCL_LS3245	4	0.123186007292039
DLBCL11664	4	0.0126887654792036
DLBCL11483	4	0.196230220378755
DLBCL_C_D_PAIR2	4	0.128905771743912
DLBCL_RICOVER_583	4	0.18690866123173
DLBCL_RICOVER_1060	4	0.118234097297877
DLBCL_LS4054	4	0.100711625944134
DLBCL_MC_F990_MNA	4	0.0548282225758094
DLBCL_RICOVER_763	4	-0.00768815994166783
DLBCL_MC_F210_GWC	4	0.175235109811247
DLBCL10473	4	0.068009924188859
DLBCL_RICOVER_208	4	0.0891212979655367
DLBCL10453	4	-0.0790597778886352
DLBCL11591	4	0.11937993416512
DLBCL11484	4	0.158560152765453
DLBCL10519	4	0.0593218533462793
DLBCL11479	4	0.107272030224645
DLBCL10859	4	0.215971839816897
DLBCL11346	4	0.0622095672251525
DLBCL_BWH_DLBCL64	4	0.0183946656042846
DLBCL11498	4	0.113749060811439
DLBCL10461	4	0.0941795222887373
DLBCL10549	4	-0.0750549905937791
DLBCL10846	4	0.111760870643014
DLBCL11208	4	0.0429506639854548
DLBCL10926	4	-0.0187563415547303
DLBCL_C_D_1118_NULLPAIR	4	0.0601043819711154
DLBCL_LS1065	4	0.157816924745113
DLBCL10780	4	0.0789615303835814
DLBCL10933	4	0.00305264502686664
DLBCL_C_D_1135_NULLPAIR	4	0.0388910496252766
DLBCL_C_D_1131_NULLPAIR	4	-0.00533828633393088
DLBCL_RICOVER_1165	4	-0.0185887476894622
DLBCL_LS4323	4	-0.00893574647908749
DLBCL10947	4	0.00838631868806805
DLBCL10989	4	0.0857375892579734
DLBCL_LS146	4	-0.0215385247322725
DLBCL_RICOVER_1046	4	-0.0198252175893733
DLBCL11447	5	0.0580694827923925
DLBCL_RICOVER_336	5	0.040019958669522
DLBCL11678	5	-0.0233415902669224
DLBCL10973	5	0.0775639060912855
DLBCL_RICOVER_1018	5	-0.0810836857947014
DLBCL11576	5	0.0721505308470809
DLBCL_RICOVER_1072	5	-0.0507733145908121
DLBCL11460	5	-0.0307076620027829
DLBCL11005	5	0.0540375224477796
DLBCL10782	5	-0.00113176211688901
DLBCL_RICOVER_1204	5	-0.0464994186224792
DLBCL_RICOVER_1247	5	0.223385937341658
DLBCL_RICOVER_151	5	0.149180964975781
DLBCL_RICOVER_617	5	0.103750562469493
DLBCL11459	5	0.00733110687843813
DLBCL_RICOVER_1045	5	0.16195552500479
DLBCL_LS1899	5	-0.0318985199154499
DLBCL_RICOVER_274	5	0.0300000810052095
DLBCL11535	5	-0.100553480475873
DLBCL_C_D_1121_NULLPAIR	5	0.0412204242770379
DLBCL10863	5	-0.0404069850177971
DLBCL_RICOVER_148	5	0.0956060658154841
DLBCL11182	5	0.0583350648611797
DLBCL10478	5	0.0198527032614135
DLBCL10974	5	-0.037461714946035
DLBCL11658	5	0.0890103822654933
DLBCL10868	5	0.00251786742857361
DLBCL10565	5	0.143593314666528
DLBCL10932	5	-0.0583321386340478
DLBCL11665	5	0.095685578238606
DLBCL10927	5	-0.0382694599430655
DLBCL_RICOVER_197	5	-0.0662321308532248
DLBCL10978	5	0.0915196795480964
DLBCL11560	5	0.110938618585584
DLBCL_MC_F218_RAP	5	-0.0342096830884984
DLBCL_C_D_1109_NULLPAIR	5	0.102084453092979
DLBCL11002	5	0.153430366123629
DLBCL_RICOVER_692	5	0.105150184494581
DLBCL11433	5	0.0116515769623257
DLBCL10539	5	0.169746280380883
