SampleName	cluster	silhouetteValue
DLBCL10482	3	0.100412803697109
DLBCL10488	3	0.0775795699132315
DLBCL10490	3	0.0057157243367406
DLBCL10495	3	-0.00265977047425039
DLBCL10506	3	0.0543445831154863
DLBCL10509	3	0.0392723168684494
DLBCL10515	3	-0.0896575275465531
DLBCL10525	3	-0.0488091726694124
DLBCL10542	3	0.110011239495425
DLBCL10546	3	-0.0452428055590973
DLBCL10782	3	0.0615324806491265
DLBCL10843	3	0.0412129748577145
DLBCL10844	3	0.0646028033902663
DLBCL10869	3	-0.00793986601217735
DLBCL10896	3	0.0796697537648565
DLBCL10897	3	0.112621400519634
DLBCL10912	3	0.19754823730777
DLBCL10913	3	0.0610732548212258
DLBCL10918	3	0.0597666390469234
DLBCL10927	3	0.0362075504405321
DLBCL10928	3	0.00408533964430217
DLBCL10931	3	0.127007451147482
DLBCL10935	3	0.0384226908401223
DLBCL10942	3	0.0565472072941509
DLBCL10945	3	0.0552261492112925
DLBCL10950	3	0.0100160603276964
DLBCL10957	3	-0.0406766222592122
DLBCL10959	3	-0.00438464027780797
DLBCL10969	3	0.0395612227590703
DLBCL10972	3	0.0538737091492956
DLBCL10975	3	-0.0550904909354026
DLBCL10993	3	-0.00988264874614403
DLBCL10996	3	-0.00395051193022137
DLBCL10997	3	0.113299016070681
DLBCL10998	3	0.0306200443758973
DLBCL11191	3	0.10331935921608
DLBCL11205	3	0.0845693826377073
DLBCL11430	3	-0.0496779314103495
DLBCL11432	3	0.0760253104283752
DLBCL11435	3	0.0567894948912791
DLBCL11443	3	0.0228344183801181
DLBCL11445	3	0.000480721483781286
DLBCL11452	3	0.0348796662411345
DLBCL11457	3	-0.00197003610759538
DLBCL11461	3	0.0392431536726602
DLBCL11462	3	0.000849208395467872
DLBCL11467	3	0.0767017627537283
DLBCL11468	3	0.149474970415009
DLBCL11470	3	0.028029133851923
DLBCL11472	3	0.0149543671233738
DLBCL11473	3	0.039999109871844
DLBCL11474	3	-0.0678204242096308
DLBCL11477	3	0.020563829362241
DLBCL11478	3	0.049042900453064
DLBCL11481	3	0.0742577267025893
DLBCL11482	3	0.140353958980716
DLBCL11486	3	0.0320249940403394
DLBCL11496	3	-0.0294541138692462
DLBCL11501	3	0.00776501704092183
DLBCL11506	3	0.0798223806944444
DLBCL11508	3	-0.105082661642469
DLBCL11509	3	0.00705273517054674
DLBCL11511	3	0.126722873130808
DLBCL11512	3	0.0613121268387573
DLBCL11518	3	0.0511147591671155
DLBCL11520	3	-0.0116138789771442
DLBCL11537	3	-0.00612745873525754
DLBCL11539	3	0.0207318290816709
DLBCL11578	3	0.113918698323903
DLBCL11586	3	-0.0184761654002231
DLBCL11590	3	0.128453814744929
DLBCL11652	3	0.0496587022574819
DLBCL11662	3	0.0384836363682426
DLBCL11663	3	0.0455147788980204
DLBCL11676	3	-0.0406100769247751
DLBCL11677	3	0.111135065757558
DLBCL11681	3	0.0245016523411903
DLBCL10548	3	0.1001810717395
DLBCL10877	3	0.125509224182271
DLBCL11480	3	0.0322809967752904
DLBCL10875	3	0.0551967847307462
DLBCL10914	3	-0.0127208009354561
DLBCL10953	3	0.0436410462476843
DLBCL10986	3	0.11024616031833
DLBCL10492	3	0.00891208674449419
DLBCL10552	4	0.0238495803683361
DLBCL11455	4	0.0333184532790949
DLBCL11534	4	0.00104133421648035
DLBCL11576	4	-0.00207975487919746
DLBCL11665	4	0.0295587963424866
DLBCL10472	4	-0.0181245908237629
DLBCL10478	4	-0.00845336602049732
DLBCL10966	4	0.0275023882974121
DLBCL11202	4	-0.00135477158791878
DLBCL11526	4	0.00681698136355274
DLBCL11528	4	-0.0279040003003499
DLBCL11538	4	0.021066921866715
DLBCL10503	4	-0.0953926944974903
DLBCL10536	4	0.0338318356878667
DLBCL10549	4	-0.00074853911831437
DLBCL10936	4	0.0111599094966494
DLBCL11458	4	-0.0153705510165387
DLBCL11515	4	0.0828040137946857
DLBCL11533	4	0.0651208506173712
DLBCL11563	4	0.064101532866739
DLBCL11684	4	0.110206555601493
DLBCL10459	4	-0.0980011046648979
DLBCL10464	4	0.0353938515866356
DLBCL10465	4	0.00959353095400675
DLBCL10466	4	-0.0493244474492292
DLBCL10476	4	-0.00236296299357582
DLBCL10481	4	-0.0554173956495715
DLBCL10491	4	-0.013134635541189
DLBCL10498	4	0.0984162292805463
DLBCL10501	4	0.209784211693565
DLBCL10514	4	0.252442052509806
DLBCL10518	4	0.231191075005073
DLBCL10522	4	0.140436884733175
DLBCL10523	4	0.0256300566288875
DLBCL10537	4	0.172614311005327
DLBCL10553	4	-0.000240858554648891
DLBCL10554	4	0.163293161666356
DLBCL10555	4	0.108597564112968
DLBCL10565	4	0.146920959305785
DLBCL10780	4	0.105483316094553
DLBCL10856	4	0.14815063584524
DLBCL10879	4	0.0992123639213904
DLBCL10910	4	0.0652070297164623
DLBCL10995	4	0.184023878811643
DLBCL11428	4	-0.0220386183591719
DLBCL11439	4	0.11121914417726
DLBCL11441	4	0.187882208355242
DLBCL11469	4	-0.011326407638422
DLBCL11525	4	0.103234468021823
DLBCL11532	4	0.0891459614684018
DLBCL11541	4	-0.0464957620154735
DLBCL11542	4	0.00257224708695563
DLBCL11558	4	0.0900662156779447
DLBCL11559	4	0.0342873343557651
DLBCL11562	4	0.0290936133561864
DLBCL11566	4	0.0150857420284557
DLBCL11569	4	0.0310739207501868
DLBCL11572	4	0.0245548950095616
DLBCL11573	4	-0.0187510603940128
DLBCL11574	4	0.0662456792379282
DLBCL11575	4	0.0399741264003952
DLBCL11584	4	0.195663385838971
DLBCL11585	4	0.0277790409875881
DLBCL11651	4	0.0544400642162062
DLBCL11656	4	-0.0438616436627056
DLBCL11657	4	0.0421230778766856
DLBCL11659	4	0.106243076389257
DLBCL11666	4	0.113700222750788
DLBCL11667	4	-0.0186997400633274
DLBCL11669	4	0.125545213325663
DLBCL11670	4	0.00263447752552459
DLBCL11672	4	0.123129722262247
DLBCL11675	4	0.168630339686373
DLBCL11678	4	0.133295049149828
DLBCL11680	4	0.0908799138474156
DLBCL11683	4	0.143767363918003
DLBCL11685	4	0.176849749106764
DLBCL11488	5	0.133976861742204
DLBCL10457	5	0.0959026360740292
DLBCL10471	5	-0.00484578796083425
DLBCL10499	5	0.175977041543858
DLBCL10781	5	0.203091796488383
DLBCL10847	5	0.170488764189263
DLBCL10853	5	0.166894305358705
DLBCL10864	5	0.167219081425321
DLBCL10865	5	-0.0115180386748334
DLBCL10876	5	0.0372322295724958
DLBCL10878	5	0.182381660124117
DLBCL10881	5	0.175878097415826
DLBCL10898	5	0.149947056435084
DLBCL10915	5	0.15784155103118
DLBCL10916	5	0.00387311972065959
DLBCL10925	5	0.134522946239961
DLBCL10943	5	0.135812261661158
DLBCL10948	5	0.0547527178865504
DLBCL10951	5	0.185135077774032
DLBCL10963	5	-0.0155073655277006
DLBCL10964	5	0.279098600128594
DLBCL10967	5	0.114733305101733
DLBCL10990	5	0.107170158727331
DLBCL11353	5	0.0158739979062422
DLBCL11440	5	0.0393872686021719
DLBCL11448	5	0.103186238262585
DLBCL11451	5	0.0604093869494858
DLBCL11476	5	0.137619984566715
DLBCL11595	5	0.0563690846676779
DLBCL10463	5	0.148818703781658
DLBCL10467	5	0.112964200223085
DLBCL10504	5	0.182853674874588
DLBCL10508	5	0.159510108531824
DLBCL10516	5	0.0626676908876554
DLBCL10530	5	0.120690154095763
DLBCL10532	5	0.0390689323652761
DLBCL10534	5	0.144517204744653
DLBCL10535	5	0.063762485323851
DLBCL10540	5	0.083699873533076
DLBCL10550	5	0.0835365013340261
DLBCL10833	5	0.0993797727695626
DLBCL10836	5	0.0211835828601749
DLBCL10837	5	0.148931230169725
DLBCL10842	5	0.0813126538217936
DLBCL10848	5	-0.0508275465169186
DLBCL10852	5	0.0466887833946122
DLBCL10854	5	0.0157618574988965
DLBCL10857	5	0.155907350619154
DLBCL10858	5	0.14479133424496
DLBCL10860	5	0.0983203297516823
DLBCL10862	5	0.128033126584706
DLBCL10866	5	0.0102513314774221
DLBCL10867	5	0.193122436719268
DLBCL10870	5	0.114055267272765
DLBCL10880	5	-0.0148210286918746
DLBCL10883	5	0.140619402521901
DLBCL10887	5	0.0816934423223251
DLBCL10888	5	0.115474817611856
DLBCL10889	5	0.0947386539878779
DLBCL10890	5	0.0438795099619823
DLBCL10891	5	-0.0337141778254795
DLBCL10893	5	0.0406063485416879
DLBCL10899	5	0.123598945115916
DLBCL10900	5	0.00844365403875383
DLBCL10901	5	0.108400418535803
DLBCL10902	5	-0.0374254393938175
DLBCL10908	5	0.197149778020126
DLBCL10909	5	0.0659066414711131
DLBCL10924	5	0.132632664811299
DLBCL10930	5	0.104820345511399
DLBCL10938	5	0.160491697976045
DLBCL10977	5	0.0581798672374102
DLBCL10987	5	0.118800700068621
DLBCL10992	5	-0.0184029929339932
DLBCL10999	5	0.0404294066263065
DLBCL11000	5	0.146262104917059
DLBCL11001	5	0.0819768184759008
DLBCL11004	5	0.0656050368069156
DLBCL11187	5	0.0145386738070737
DLBCL11194	5	0.0289999922731651
DLBCL11195	5	0.0832994750911794
DLBCL11242	5	-0.0138213810579083
DLBCL11450	5	-0.0511478071870496
DLBCL11495	5	0.0238805896709014
DLBCL11500	5	0.167462722272188
DLBCL11513	5	0.0933460909071294
DLBCL11514	5	0.0734060267666497
DLBCL11581	5	0.056118269189489
