epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.1353215823853749	0.11442085744172402	0.08958646649036531	0.07404653786878888	0.06136408212100387	0.04976376147085805	0.04104698873029551	0.03488948036161313	0.03213719146433318	0.027554116011220656	0.027405349029042993	0.023484612604924574	0.02164940339004502	0.023475278338368617	0.02206404710681483	0.020171739020136106								
TrainingFold2	0.1369778371176307	0.11848135860658045	0.0910217608113037	0.06550405533498488	0.050781481456995896	0.041339006474621354	0.034562047606876124	0.0294630437063643	0.024811491156994006	0.023596605772347717														
TrainingFold3	0.13000804045322267	0.10048686621964655	0.07279048687249252	0.054043639506298036	0.04246962707812517	0.034299423911778086	0.029378314278437755	0.02855281507561978	0.02641201753411389	0.024742136383826042	0.0226905866381871	0.02125301073273559	0.021965093773906118	0.02168288510795471	0.021291289336593102	0.020806453220558813	0.020227042264113235	0.019546442103720356	0.019755539370221828	0.01838609233709576	0.018505794361491017			
TrainingFold4	0.1288144304332408	0.10066243232735857	0.07432561431249435	0.058894604990597475	0.04653122823695991	0.039746430769181725	0.035482231204051376	0.03296523733399888	0.029540700187929113	0.026164192044961964	0.024486591988253086	0.023612010879812507	0.02173902240085061	0.02211487017332481	0.021778644733752694	0.019731263801192903	0.019667210913724954	0.018390371584973763	0.017197116858369554	0.018071084469474127	0.017923887785499658	0.015769408903261964	0.01701863886701176	0.01648020450351892
TrainingFold5	0.12321719621641064	0.09689652867303378	0.07517838930053745	0.06019033734081945	0.04828913771648516	0.037499336422288296	0.03024914394853409	0.026500447347709632	0.02400787158121726	0.021792012662547787	0.020105671712832906	0.02024601376641803	0.01839585724786241											
ValidationFold1	0.1276749223470688	0.10080123988089261	0.08208453406051204	0.06997065335042305	0.056950842944888384	0.04959635427305559	0.04486256025874199	0.041441937395149155	0.03995542744015184	0.03718336503050785	0.038294108539949766	0.04081649973103357	0.03314389949056177	0.03144968042898973	0.029741763106341735	0.029130431688138964								
ValidationFold2	0.12381753144232002	0.09932871528708183	0.06969898362719529	0.055229662456088235	0.04974112224865805	0.04012201185891959	0.034765775930576934	0.0329553079007399	0.042176609299605004	0.03001998702188962														
ValidationFold3	0.11509521782129735	0.08296216999994474	0.05996504864395336	0.044491132828281134	0.03639729482935624	0.03202494716917811	0.027779753379175556	0.027138369842768052	0.028876667345930647	0.026646605270142825	0.029660638193662808	0.031101729624604738	0.02771644602238142	0.026017290208885144	0.02571896995210114	0.02768447566992469	0.023409769987673835	0.02778815255953452	0.027648324115665396	0.025611218610130302	0.022119175190832844			
ValidationFold4	0.12015721336141363	0.08853227235712446	0.0689542685291386	0.05426173627393337	0.04859703674761427	0.044242267033320154	0.04174236118319436	0.03741345501941134	0.03977664847604444	0.03783148483725617	0.03407302558493406	0.03489472615681505	0.033927024870183786	0.03526744650108404	0.03412678180658888	0.03413855541719812	0.03248547663967763	0.034313704099543894	0.03694779255274297	0.03511898567022227	0.032772961126636246	0.031633826748778425	0.030998028663505154	0.029504142800736165
ValidationFold5	0.10842474147274687	0.08460704998222289	0.06539413551506293	0.05430508497682912	0.04014008565646437	0.031015044792192394	0.0281438668224927	0.02988288931963915	0.025216876832256513	0.024606586896462012	0.02605513668842488	0.024020214998902677	0.02167914017253851											
