epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13246726263356914	0.10578246592015775	0.0826457188568653	0.06490411205802767	0.05018157427966094	0.0387729707578142	0.030764105899475837	0.029427556926570196	0.0271713941212577	0.024526563892896754	0.023143972231656314								
TrainingFold2	0.12824495648859166	0.09674365039074746	0.07197967656211321	0.057531993038494114	0.04863997288143733	0.04066706503527175	0.03539977774235095	0.028805639700468733	0.026104979661233926	0.022622904984507464	0.02346122153206773	0.021771874830165478	0.020392818006624285	0.019228981870775756	0.019348182846376502	0.019684799891984853	0.01968515279525435	0.01730718648170279	0.01785873931290047
TrainingFold3	0.13884504140270026	0.12649639889767225	0.10782130154865709	0.08195973475442522	0.05726259916396388	0.046121951017994434	0.03704897718800401	0.030940438705411823	0.027105736516453115	0.023760356501787264	0.021505151597110937	0.020192875863722294	0.020599694075082716						
TrainingFold4	0.13470352601937272	0.11922501403076405	0.10326674595390531	0.08854912223019214	0.0738840274174105	0.05799563391695053	0.04696948085567618	0.039468419321532236	0.034151488267327126	0.030468264997696018	0.027095432571447666	0.026917827123080232	0.024025718363687207	0.024364037990810838	0.023206593146989526	0.02218448440226811	0.01985619157957527		
TrainingFold5	0.13662083834679417	0.12342257522956818	0.09914074635672555	0.07534201193508182	0.06036826927368676	0.050701530553596476	0.04511818732503734	0.03940708033410765	0.03300934941829203	0.029711440622509452	0.02659393637638636	0.024929329618366226	0.022755194661284932	0.02202052154619883	0.022685904976225992	0.02081608683820624			
ValidationFold1	0.11520205332419357	0.09329171047487238	0.07375430140795337	0.059494788888506255	0.04857843661227742	0.04519889454634206	0.030822906033807173	0.029581547359755548	0.03075745993352554	0.027948078392115463	0.02373167874710005								
ValidationFold2	0.11636062687984458	0.08757473446160287	0.0716773556495035	0.06537320664118942	0.055815357865916716	0.04755120197319434	0.04371975648619637	0.04021989861985685	0.03673738348591435	0.03900530547960787	0.03816410168053096	0.03524082335895179	0.03836439182952483	0.03289435660521089	0.03374559938517475	0.03353416062849532	0.037135655718524146	0.033147170374627215	0.030775079249324662
ValidationFold3	0.13072466565010785	0.11480332726428101	0.0931050331575108	0.06737374255500801	0.058475426475827895	0.04345850846604318	0.05024191718191949	0.03400765362128548	0.031189278857824434	0.030697687393471784	0.028070827013171103	0.0277881989486805	0.025766659416059066						
ValidationFold4	0.12492409657250654	0.10647691954095084	0.08748049796600868	0.0753718958831988	0.05944812445699967	0.04614786487408318	0.03960147342090872	0.03272927381509395	0.029434555122599442	0.023088048878209748	0.036982502484157145	0.029208170917086506	0.023574609241263755	0.02782939960213896	0.022584743617912167	0.020651366012349206	0.020132085899423877		
ValidationFold5	0.13180941266116794	0.1112227383497599	0.0841631144453008	0.06549406534077616	0.05292612036086015	0.04652025899640075	0.04220377717393677	0.0360236582388212	0.041174127923760996	0.03211198718421295	0.03428001947195462	0.038151454150850826	0.03673323405107383	0.031463941159345594	0.03595799103018467	0.029066804799341452			
