epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26
TrainingFold1	0.13163076229987491	0.11212606205984713	0.0892259847915865	0.06770686790398014	0.04858955411253187	0.03716168652239822	0.03137639479458137	0.02734652899217883	0.025422265003610334	0.024968321699540903	0.022976861081424473	0.02123166069614856	0.020826717619404966														
TrainingFold2	0.13356850406999332	0.10907723295559645	0.07864973360591977	0.06126156574166072	0.05202720264781156	0.04568511319287325	0.038230849110419546	0.03326296993660696	0.029980954019008587	0.028279763143769506	0.02575309404502421	0.02391333320957199	0.02334333268953657	0.02181299521389167	0.022767305541343368	0.02224740368454104	0.02109525298605862	0.019337999832436944									
TrainingFold3	0.13499795229766856	0.11208016015165909	0.08260334563145244	0.05803954629227519	0.04702826465204866	0.04107467875292059	0.03558886828594206	0.03227217919735598	0.02781860373281895	0.02900397685933223	0.02517533863051953	0.02358710073690004	0.022775389255945234	0.021055627515306697	0.01935986676729623	0.01844942562006922											
TrainingFold4	0.13627225989475847	0.11673089847476645	0.09488888854499568	0.07178562546932053	0.052102255656659095	0.04275536810124653	0.03657819026874759	0.03360418256025613	0.030244776810485003	0.027724573900526264	0.027435927384794924	0.025741836513605613	0.023244316259363337	0.022990799873051318	0.023009488844400038	0.01907969574790927											
TrainingFold5	0.13614296229193787	0.11527972872373206	0.09333444730804315	0.07430430082709642	0.05847688440372535	0.04470051999090079	0.03566186717338438	0.030896373804130833	0.028150000198316504	0.027333878184567582	0.025351942370949117	0.023189851130039917	0.021555093659429887	0.022516094463231037	0.021160313167542903	0.019345733789201378	0.018645318262755756	0.019991227406407897	0.01856578264931455	0.01791976947111933	0.017480704396103438	0.017358521845767735	0.016940969605856403	0.01629302089559009	0.01711405302276487	0.01773321807401084	0.01678396002913623
ValidationFold1	0.12208641602380856	0.10269342168225898	0.0764368391083973	0.06061788956710213	0.04835437353582935	0.038274518069433605	0.03430577445888539	0.036554650560352814	0.03278059000149369	0.03481432595468537	0.03744764802222316	0.031800922443188294	0.027851303271385044														
ValidationFold2	0.12111614634459084	0.08946092200238963	0.06490526443162749	0.04907387522309347	0.04194407823898301	0.03840034430938865	0.031559499336180054	0.028957383508945035	0.026950374738048965	0.024945848615659686	0.023936217962260788	0.028532794802313303	0.026820731796596938	0.02201166458906153	0.024708539432623668	0.020358831359509815	0.019303266674428044	0.018898711535085395									
ValidationFold3	0.12489632725178658	0.09842950951408695	0.0663369981202859	0.05238392274944229	0.048525343422551416	0.04733216544395095	0.04275643786725899	0.03878039243077305	0.03803937369957566	0.03689557295040907	0.033407314637516464	0.0368790175484678	0.03268453264650931	0.033529883146239864	0.032333698874100335	0.031887720620075055											
ValidationFold4	0.12440630357276213	0.10085893723576723	0.07964199133687191	0.059431530421952136	0.046114624637338494	0.03879290349626293	0.04105435373436718	0.03561436198179837	0.03417619387933833	0.03309237180216876	0.03252957877545693	0.029154652521446313	0.027500869812724926	0.029698216949950333	0.027412747812713287	0.02584691743103175											
ValidationFold5	0.12350993073201394	0.10645029860808775	0.0853691532796769	0.0704416202460961	0.054801183412908704	0.043540997554963407	0.040978654355926625	0.03764192968541924	0.03619153093051602	0.03405970492744231	0.032404748057980125	0.031170171878231387	0.03436364058084232	0.029793653508432227	0.032142967943244755	0.035153214294811594	0.0315559822296449	0.029357159818073752	0.027429861206795206	0.02942964465930001	0.025111081566989865	0.02571040061318215	0.02439817516914535	0.027596191057635402	0.02814909899586325	0.025117244625590986	0.024343271668594506
