epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.13328808745908166	0.11057284265620833	0.0763529113627512	0.0509011452022626	0.03861990828938986	0.03141540533238237	0.028539827909582594	0.024338904095061575	0.023704286209736677	0.02140974774195628															
TrainingFold2	0.14049357360818662	0.12269662747876656	0.0935107378611566	0.06924380151690716	0.052108262533376075	0.04041199599936868	0.033142951079792767	0.02828699944234307	0.026933555765998186	0.024293807713481427	0.023943522456910882	0.0226200025328854	0.021009344254997727												
TrainingFold3	0.13532188139347867	0.11225138431499627	0.09323717074214735	0.07513376123547046	0.05869990878510924	0.04659390203160001	0.039140551702108825	0.03465663662249095	0.029332559794155798	0.026287912703992333	0.02519713182991836	0.023993789919570026	0.020811719344849485	0.022642881357999366	0.02096020991828647	0.018394427361040883									
TrainingFold4	0.1294800950679928	0.09862983313558454	0.08143516062462533	0.07242744131257164	0.0629061979956036	0.05165451361892999	0.042024070586194284	0.03410214447768257	0.030480225048416864	0.029518825302710123	0.027554805973142554	0.024726959578798745	0.02405546697462507	0.022910127669588706	0.022539000773229585	0.020898458740504628	0.019871494303217992	0.02000770904394978	0.019707062715612914	0.01972652394661881	0.019346902602575773	0.018363883436508	0.019219082670315402	0.018770361745224694	0.02030126922188422
TrainingFold5	0.13002775571144679	0.10031787559760912	0.07742036072267598	0.061494668046743674	0.049241192272244806	0.042809613962179444	0.03718803676303025	0.03072780256746421	0.02735834502524431	0.025319221311531186	0.02339652362656232	0.02257881446248205	0.02258104625567836	0.02021572949645021	0.020180170147006012	0.01957267049081203	0.020188929849371158								
ValidationFold1	0.12354222755577113	0.09265835331501188	0.06047728949704686	0.04094953891854767	0.03453094293027781	0.029580870456574065	0.02590733831213485	0.023922624501194135	0.0255059894803085	0.021479299156674864															
ValidationFold2	0.12766381833064663	0.1023225224165766	0.07223205984914088	0.05361006739926902	0.037803800008888985	0.03313109321259634	0.027908112263298587	0.022261805478944904	0.025626168969645258	0.022323767819257267	0.022579090336761396	0.023010944056656078	0.021730091525839542												
ValidationFold3	0.12732127825687597	0.10939199923797771	0.09230393852602255	0.07599829503142082	0.062490964392284014	0.05824969111320873	0.053103993814606384	0.04502135622294133	0.04486473933646774	0.04366475992798302	0.04202219131371208	0.04045060438183681	0.040419608141140394	0.039990513397775054	0.039227485336858346	0.03546291413698094									
ValidationFold4	0.11462283909723565	0.08833835444304051	0.0768980877809562	0.06964975874031987	0.058257502092568726	0.046664720487168375	0.035963005224779784	0.03117544321303449	0.02584763830066197	0.025853541391264008	0.02384312222774669	0.023464014616570442	0.02397292697810576	0.02263520314708994	0.022764078566913603	0.024319913100043777	0.0233760455297883	0.023658332380642882	0.021558304651792953	0.026233144662173063	0.023391938614417792	0.023674296539907158	0.020603725010333036	0.022712159636022727	0.019667980317715952
ValidationFold5	0.11212224664317595	0.0822780732115781	0.07085502967825746	0.05820181234194352	0.051308091280998676	0.04391503425919124	0.038372924015437765	0.03636686778983923	0.039699456406975385	0.03180552652076323	0.033167561502007115	0.03570905951038422	0.035756245525795045	0.0326589255668181	0.031386354949686106	0.033817482076539146	0.027564003512993252								
