epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13726860093873564	0.11372062527407004	0.08839561466492526	0.07156832935712841	0.05908299448628378	0.04961504018069977	0.040584705056408356	0.033906155842044	0.02849791924973551	0.025432707208573633								
TrainingFold2	0.13086426819850752	0.11300771786981943	0.08297860093312953	0.05696188819282826	0.04607528038927543	0.03749940916206391	0.034231693834593575	0.031053343836052644	0.028335461857201476	0.025476350600246216	0.02422135011152447							
TrainingFold3	0.1309131827374751	0.10928764516403051	0.08988935256334529	0.06648140202847902	0.05092000820335339	0.04242355998298577	0.03787369811682517	0.034712517336513635	0.030115131194510137	0.027984522890024396	0.025476808777669	0.02415577377826346	0.023495073402889168	0.020199960235351515	0.019899396598636734	0.020588416914324625	0.019678239755806067	0.020197710610293806
TrainingFold4	0.12803644166243347	0.1055065347114578	0.08071204078045081	0.06203127907197499	0.050024490508208556	0.04508682668648279	0.03980558551530439	0.036471267299070444	0.033588993521830576	0.032115898590001794	0.03028199970060748	0.029682668004864934	0.027363118916532998	0.02527859697848643				
TrainingFold5	0.13612424693495978	0.12324266657823216	0.10183780883518953	0.07395061112548397	0.05687392988964932	0.04844888791624179	0.0430527707408825	0.03840172674360198	0.03314383729804535	0.028694607091860055	0.025670172287650592	0.02541578069986534	0.02319760568756942	0.022659518266540776	0.022293014098928053	0.02215510721241911	0.020197866040952788	0.020119584847922617
ValidationFold1	0.12465177328736933	0.10229593105949797	0.08183677953474962	0.06856341936063391	0.057371560916271026	0.05075526259931828	0.0452543541365345	0.03751174307025566	0.03897391138115881	0.033305463305598984								
ValidationFold2	0.1252951966346921	0.10385325309392568	0.0717025911351582	0.05942759900731412	0.044107816658226086	0.041971631117400016	0.037023334230111726	0.03551766617739623	0.04557959787413344	0.03220503030319673	0.02853734791908111							
ValidationFold3	0.11366347421531205	0.09684271326808779	0.07602895756025572	0.056373421174079716	0.04514284005917206	0.04039661531957487	0.03669199007322072	0.03014364741954466	0.028449792605782818	0.027959816183250916	0.030711704200822733	0.025834105227159353	0.023092174426933565	0.029751409695883333	0.022773903245677928	0.025774437455389113	0.022671089118736196	0.021340385148276027
ValidationFold4	0.11670027961870572	0.09071820482678779	0.06738035667368823	0.05170596004799344	0.04622359103565146	0.04153620408268998	0.04022465477202524	0.037020218195729294	0.036194855978645316	0.03450793618869104	0.03641332843475178	0.032252070568459995	0.031224112465835032	0.02998772788969045				
ValidationFold5	0.1257696627295232	0.11128608073602926	0.08466218812978482	0.06236051204236778	0.05169529101165297	0.04267129619177934	0.04068322461266238	0.03287293898101124	0.029050814901344344	0.025222341622318234	0.02871849977459574	0.026202890042400173	0.029579055117734766	0.023202778977606243	0.02986409974117713	0.03003939461245659	0.020924189847973722	0.0206762668466917
