epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.1378183199309135	0.12265307894125071	0.09844201502171696	0.079816799987413	0.06848908134615198	0.05971320647510842	0.05233338678145361	0.04248098478491306	0.0343032610376741	0.029542363227285647	0.026581861509528893	0.02425014679109336	0.024058156409913437	0.022656213175858093	0.023099494642675654	0.020291021021828427	0.018331061494374936	0.018040371458540705	0.01965915373835982	0.016846597719236685
TrainingFold2	0.13708300964911055	0.11083174169335115	0.08176192275199674	0.06019368363970759	0.04570239507762932	0.035265015091339724	0.03113914116875508	0.02784882887075114	0.024793074072226202	0.02383888261211062	0.02309006504290992	0.022491360521702423	0.021552932386632355	0.020959982740245166						
TrainingFold3	0.13097308739088476	0.10259814220057292	0.08242473043501378	0.07297736298112961	0.06328696613782085	0.05504256838586033	0.0477244606279948	0.03865281148385045	0.031710299611387945	0.028879624941724944	0.027043643018458335	0.023268292946423488	0.024007787284790538							
TrainingFold4	0.1311002812940966	0.107314427501776	0.08187724369027737	0.06142700399928303	0.04696673962594518	0.03786449279710227	0.033498554078819735	0.028785087709283372	0.026408912949872583	0.02492030085625381	0.023496325566785263	0.02192514550419715	0.020782077087510103	0.01906502930102182	0.0200553060106441					
TrainingFold5	0.13359807369328733	0.11572232546192084	0.0926031927015565	0.07327857431091739	0.059063911806724594	0.04730719434386077	0.039490436907010616	0.03259198467615398	0.027968529009205455	0.024591544313157163	0.023501493361037396	0.023513593418011125								
ValidationFold1	0.1251831409093496	0.10481218980239318	0.08148526125126057	0.06611622878778223	0.05803431970327421	0.05451697464990388	0.04880575307640708	0.044443985433653334	0.030703029703340486	0.026725511273750953	0.028923765872605145	0.02942800892544239	0.026264073827192775	0.026457169211180125	0.025506056006683188	0.027876675805404177	0.027421321682652947	0.0296270936050532	0.0282197652619567	0.023427419024907675
ValidationFold2	0.12603755224798177	0.09608609588430808	0.07271995109312974	0.05843536667777477	0.04255199816858245	0.0386887994166967	0.032927010401345054	0.02936472681713886	0.031004669914559066	0.035751710076363304	0.028314307371892774	0.025901068871954102	0.026139434979733516	0.025376468286209798						
ValidationFold3	0.1154184490442276	0.0867081865047415	0.07708038399331607	0.06986144473272804	0.05958179972000286	0.051784595846920065	0.04232526216907678	0.03479771874530392	0.032946668906128955	0.031813023768696796	0.030225854230151082	0.03444426159425806	0.024894070120419266							
ValidationFold4	0.12375537648394301	0.0990298570947604	0.0771752851637634	0.05919153406914022	0.04987196473673255	0.04540779724977239	0.03792926599481353	0.040047945879475286	0.03688372782146273	0.03813403210002795	0.039776880552872665	0.03313024681263922	0.03080974963912111	0.02978447284591426	0.029737141753414745					
ValidationFold5	0.12546579966002758	0.10536280610002913	0.08118115675946076	0.06338120917244269	0.04765581520828041	0.04432873053031529	0.03904452900662347	0.034304407364395155	0.04430980203559975	0.03043639055570705	0.029933061148669268	0.025102685211406735								
