epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.13511781088142297	0.11715043496535688	0.09014797957872883	0.06948379880233173	0.05708052902556701	0.048239220625610604	0.042811515322591524	0.040259618418989174	0.03712196573604467	0.03466782034632001	0.029697420559030616	0.028324265586277778	0.02639868981067032	0.025565802858836667	0.024843096719767817	0.02379732429432966	0.02237008236760193	0.024496770581691408	0.02176221238964599	0.022023272966105647	0.021268517754736364
TrainingFold2	0.14205295748686192	0.1357342100920737	0.12065126501651723	0.09267045507220241	0.06820895595280857	0.05500018687925146	0.04857904165145222	0.043021010880937675	0.038181624210472505	0.03300115759091999	0.028613217201525164	0.02581245571418383	0.023805122858588	0.021983548603710084	0.02109002989450584	0.020975689598555933	0.019720005331198862	0.019252603325725915	0.019331291928092614	0.018146274111782316	0.017764490294825245
TrainingFold3	0.1351914474571293	0.11370173862034624	0.08935294463722543	0.07423330434407531	0.06476870474024592	0.053919257483953105	0.04288915036383762	0.03366694036680697	0.0282847801642757	0.02628790048845324	0.02369338223004227										
TrainingFold4	0.12959985188631848	0.0961851517542858	0.072622502528512	0.05854736260318367	0.050043583441716194	0.04582451876009476	0.04176195192452393	0.03794767218562563	0.03379963194615398	0.029947661866820206	0.027761111708902966	0.024381910348992362	0.023540721341454296								
TrainingFold5	0.13373509770031697	0.1077701750156634	0.0831608547159045	0.06901440666609221	0.0581467568577263	0.04932661360336206	0.044490792576015015	0.038601988011010294	0.03354681347777574	0.031184075109985113	0.027753170783003597	0.025783603713382564	0.023075918309047882	0.021145907917611218	0.021737208358973883						
ValidationFold1	0.1299308110531923	0.10497762818258626	0.07586487693930263	0.058530484032523526	0.046590188857973426	0.04137703717732383	0.03628667991667113	0.03445803896347816	0.03190802912613763	0.02622387171979901	0.026110683009867464	0.02378189088755732	0.022895151441041088	0.0216457444493662	0.022146110660459444	0.02237206360980447	0.020167561104261055	0.017248679827668006	0.01986962511964029	0.020976039328374312	0.014704831840988534
ValidationFold2	0.1321766291921203	0.12362961732857936	0.10118633555667894	0.07412191305880074	0.05808553512015187	0.054423389259960736	0.04936389310226717	0.044090271348486074	0.041202478167424735	0.03562043471102443	0.03250730062125939	0.03359790924052406	0.0291826771747904	0.029296829295187333	0.028837402218266868	0.030141499348410598	0.0308502967441077	0.02870809402723738	0.030615595856320683	0.02877377705498565	0.02688141422635175
ValidationFold3	0.12465523683407286	0.09760268430250722	0.07685587357159133	0.07222261025595504	0.06284152772193691	0.05327011873685495	0.04151756875636475	0.03704988661375283	0.030957212770223484	0.030178446997311554	0.025826032561756595										
ValidationFold4	0.11606164820290901	0.08616748683758683	0.0685552342895519	0.05968702318218142	0.0541912601664998	0.05029305557485435	0.048166724108579057	0.0425989844244779	0.03766904088777599	0.03996122467042123	0.03646845452913276	0.035868989316293516	0.031292020109364646								
ValidationFold5	0.12178786840659005	0.09614659548812621	0.0808949677130996	0.07018059014283994	0.06243246933235577	0.0522117814057515	0.047895178371864196	0.04130245311980698	0.04223012363198339	0.03476618287659057	0.038027122521328297	0.03522705343428177	0.036679318321025556	0.030863226321892947	0.027856290716675808						
