epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30
TrainingFold1	0.134197941894276	0.11312279117066659	0.09047882939033329	0.06987145049964207	0.05720093426430398	0.04958623739761345	0.04505619133535162	0.03716522116762435	0.03283459326577986	0.02964616959857816	0.027657701974630713	0.026502220920519903	0.026853357115415706	0.02411721879888192	0.023681052024028072	0.023194826071220608	0.022988045831374794	0.020802930429692387	0.02041197746732497	0.02201596376079597	0.019953245493574894	0.019504904585976923	0.019358369825928416	0.019447272015460513	0.018538920447476428	0.018384587276345895	0.01843081673730275	0.018341928568458107	0.019088524227600188	0.018307480839928898	0.017521040227117254
TrainingFold2	0.1304809425051636	0.10218271849876384	0.07898278304870009	0.06390582707340368	0.05419583852107982	0.04797362956268276	0.04015253938321907	0.03657376233823512	0.03199655282592766	0.02984658710617182	0.02675025916768658	0.02406555442315853	0.023700165867292088	0.021025325325919646	0.021323919894882044	0.02081845248759653	0.01958853434243917	0.018992268838788434	0.017930470716345053												
TrainingFold3	0.13658310670659624	0.1147479130230336	0.0878200249704109	0.06402864180166613	0.048443607878024604	0.04014005214478609	0.03689937313293657	0.03265102414430161	0.030349791968183125	0.02867333616357593	0.027438559193119133	0.026681514411294217																			
TrainingFold4	0.1335380827076733	0.11523739752275022	0.09219025162006304	0.07583346214060756	0.0631434414641593	0.05128743101324124	0.04241240081424952	0.03634020372714572	0.029869783549458424	0.02867971420557958	0.02782862414156129	0.025600956642301755																			
TrainingFold5	0.1337076700271457	0.11057286929524592	0.0878769555561059	0.06730649733496619	0.053081496342135874	0.043774028537832875	0.036075412055553355	0.03221573759601515	0.02941905396592243	0.02633253499252903	0.02405159644560248	0.023416123299346395	0.02132274688361634	0.020661079513627563	0.01934431789410501																
ValidationFold1	0.1271279037065871	0.10469346837484622	0.08370410541894736	0.06666742368005552	0.05985491370849379	0.05671449689622465	0.0482347714001531	0.0412126540642668	0.03317673800215293	0.03184000073684597	0.029048384083351038	0.025006846181821783	0.02434522413275297	0.022584113609654042	0.022866288110873923	0.01983233895163295	0.021376217395300046	0.023501754349552782	0.02917524256052865	0.022871726159497188	0.019106529551602247	0.021252180502890516	0.019306225616428245	0.019197960841723274	0.01804974856382647	0.020773148452045042	0.027134329891818163	0.01829214672794511	0.018629314517523664	0.017536590181145322	0.016407797510420007
ValidationFold2	0.1155043723783246	0.09141460726423575	0.06950328176052452	0.058957677871525824	0.052344390493188356	0.04626132612775273	0.03989557978520925	0.041894945493786015	0.03348870692577482	0.031176211999368493	0.030431210140614805	0.02725077622312096	0.025544336295727565	0.026372721648684847	0.024586422653367475	0.02220981729480119	0.02986666976043174	0.028534981216301908	0.021564311318404694												
ValidationFold3	0.12712440537372688	0.10051318349501302	0.07278115135357455	0.053199883890212386	0.047068431851798084	0.041696694916584065	0.03629050410335867	0.0362076570158237	0.0350366082537483	0.03482553081456907	0.03649421154441698	0.03286016444824552																			
ValidationFold4	0.12620642522836592	0.10118119687110454	0.08227314615437577	0.06908265685008184	0.052717394680036486	0.0439530271524983	0.040103492851427815	0.03512724482785776	0.03223253120689208	0.034119372085147946	0.03482134892607343	0.03177443866697685																			
ValidationFold5	0.11764295664322269	0.09941087597729387	0.08008588981386777	0.06596528547438416	0.058603508095886256	0.05293775604920344	0.04589001667006193	0.04714253538619593	0.03843923121573286	0.04520449560211116	0.03914411760906496	0.03662961392363466	0.03450210112921038	0.03507430807358023	0.03429070696169678																
