epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.12995477615598938	0.10183734897575034	0.07470728657982717	0.055272419095264244	0.0416657805400646	0.034475144869854764	0.03025886841165538	0.026258490789667882	0.02531952287825164	0.023673596408203296	0.02375944545509767	0.022282787175238628	0.02171905361675999											
TrainingFold2	0.1415309958830306	0.12000715091468125	0.09142525851353155	0.06940952546953952	0.05282301454781502	0.04291224602932335	0.03541149319786523	0.030039753939490765	0.026490852255211104	0.024640329708701905														
TrainingFold3	0.13216523069211028	0.09748245784166185	0.07481427224755118	0.06340344872124577	0.05319859245157039	0.04593636638998181	0.03945589439218483	0.03448068627661666	0.03254170652177312	0.028652396275058643	0.028113191273918016	0.026060963663059572	0.024064727575155716	0.024265830933522508	0.023050391948312276	0.02167141496895717	0.02137824495717227	0.020590393700430552	0.02019107510710786	0.01930239591638383	0.020718615897600434			
TrainingFold4	0.13346458673900502	0.11054104911586778	0.08838016984941946	0.06882429358612915	0.05238038580679462	0.04294250959011896	0.03633013557237891	0.031369458926730494	0.030176167691322257	0.02629153979598248	0.026279960906355305	0.023944504985675765	0.023715275083900037	0.02357871648994412	0.02144952543408594	0.01976776955452806	0.019065651910767138	0.019135109884915767	0.019706491865111853	0.019188146754326722	0.019103633027109688	0.019050534248576282	0.01724052196479368	0.01768479098999788
TrainingFold5	0.13542075112158627	0.110345313869147	0.08191867715497901	0.06582108785280309	0.05301702349832307	0.04432585748777476	0.03834403043903086	0.030878769936989802	0.027984807643501038	0.025580262371925722	0.025484102967970088	0.022463059627592704	0.021120724344572867											
ValidationFold1	0.11515506138806944	0.08401741649586338	0.06277171116288718	0.04688566517051276	0.03782915208815924	0.03485109629570968	0.030002831964887813	0.03322604073889067	0.03146373365296739	0.02823704742587398	0.03211250651139044	0.035185129991585705	0.027160776938995563											
ValidationFold2	0.13274077349552163	0.10795962321362249	0.08349380950518959	0.06938733046387767	0.060190282409658305	0.050069729810127535	0.04169159204864807	0.04236382089826899	0.042229986773252695	0.03518734798618007														
ValidationFold3	0.11717291934801652	0.08616337021561088	0.07676657306466687	0.06486058966382532	0.05629594321782189	0.04899888090906782	0.04307456802616634	0.04086837073188141	0.03672792579452214	0.03711362605283104	0.033705552787413016	0.03292504155894045	0.03135554301489547	0.03197364898284201	0.0417414411028264	0.028509239190276963	0.030549018156831677	0.029448076259598624	0.028205486093144362	0.032063950573304995	0.026595124836013704			
ValidationFold4	0.12295271056863638	0.0993793769445908	0.07802821861512892	0.05725791521563388	0.04260691098642309	0.03496190618832705	0.028983537676148453	0.02804374333307449	0.023351828543299407	0.021937771828274603	0.02433598343008156	0.020339720115287917	0.02308020073509364	0.022388863271607825	0.020008031865906994	0.02123694325354672	0.01932804851054931	0.021291546293493436	0.01782435671765114	0.020237390703662206	0.021386974557514746	0.021957181446408423	0.02333744462691709	0.017160191589249047
ValidationFold5	0.1162418502609472	0.08923817753187709	0.07015497571377603	0.05663285990505739	0.04699536849249591	0.039978074813932854	0.0363025966138151	0.03853127340207229	0.030396699354782498	0.02832396263739111	0.028162492056868063	0.033800439844075755	0.024108197041346716											
