epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.13445624553413896	0.12015408821030603	0.09815419855864893	0.07497298449345764	0.05783397270576574	0.04672343179197443	0.03937039237415337	0.03387492745006266	0.029718722716920026	0.02793471163439995	0.02743168843627413	0.024481211524564932	0.022729224311521995	0.021823408133274734	0.01998670462445077	0.019647187074376	0.02021893905464134	0.018681495765176102	0.01808213297507271	0.01787033169564143	0.016381336536693127	0.017401669214790288
TrainingFold2	0.13497274292628694	0.11668410466597808	0.08523408987438455	0.06111938760728323	0.04802960903619274	0.03882479582964135	0.03234634225141121	0.03011979130261147	0.027410477111306984	0.02382171435699563	0.023928341587818733	0.02263503596979535	0.022728566972142115	0.02083928616500538	0.019817669067774733	0.01971980833988382	0.01875742288010809	0.02002228238848717	0.019463752992668643			
TrainingFold3	0.1315983277745545	0.0993335950654	0.07265185940777882	0.054956694609824226	0.041650299026778984	0.034929094118309544	0.029250505801874997	0.025502710741883757	0.024704195099250436	0.022293267458140194	0.020135113730992252	0.01925744405853038	0.01961154523242757	0.0190485263160967	0.017745116014107637	0.01802633494740307	0.015912275014554986					
TrainingFold4	0.13411535937339067	0.11367899160408838	0.09886778541258537	0.0852984948771667	0.07307166212704033	0.060696345073996454	0.04783470672422978	0.03829277500600173	0.03215597143465526	0.028874609747171317												
TrainingFold5	0.13092314038948236	0.10336678300676573	0.07534419598976547	0.058372099361829126	0.04762032302412546	0.03930791315772229	0.0349684209619202	0.02986674664483608	0.027869510006610455	0.025981579389954112	0.02760066884171852	0.024652463549113837	0.021453859678804622	0.022403109933104	0.022447590623077267							
ValidationFold1	0.12490513346887924	0.10800208802427258	0.08372608077217329	0.0677396202678079	0.0501557244061333	0.0497504489974597	0.050175035108082196	0.037089878042975255	0.03090213951109363	0.03411739796655974	0.031248713451278238	0.02706983357328116	0.04317049430536425	0.03536065819653313	0.026971315550523484	0.03336995031012365	0.026386947691863245	0.02605316435932895	0.03085710122753438	0.025545298273157043	0.027442239051598736	0.02441404122326456
ValidationFold2	0.13033618979357384	0.1051230020149871	0.07329130665239719	0.057665053683727444	0.049576766816227955	0.037141823272749376	0.03373793449970214	0.03006272133322315	0.02711917052091611	0.02670481185395237	0.03139208175235655	0.037693497251303915	0.026192524895147496	0.025748730039586908	0.02995215461176174	0.02922394207148049	0.024824890449143912	0.026102779128720884	0.0242408999091912			
ValidationFold3	0.11341815904991047	0.08129765148702506	0.06281940380597974	0.05007134651899472	0.043802243639056375	0.03535207816025217	0.03244220990391851	0.029566674990378117	0.03118021359592718	0.03134443963194048	0.030684954788051295	0.029086717619426414	0.0323786982589481	0.02866503978365726	0.03164012803484241	0.0290700484534305	0.02808025108334642					
ValidationFold4	0.12197022559540766	0.10329729775050739	0.09000112559763832	0.07838159316714417	0.06617177207115199	0.05405535881076142	0.04619077695030216	0.0346646406069012	0.03174282993433309	0.029097481843646248												
ValidationFold5	0.11024229090895739	0.0850921973485399	0.06695202563528542	0.05435670142036837	0.04911838330932566	0.04007009552321858	0.03747696806529856	0.03212453500128578	0.02974681713909901	0.030562964472017746	0.029801270982716233	0.02629033991750246	0.029705907604636136	0.026288207027555636	0.023516615060355246							
