epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13237011481865663	0.11108316629615894	0.08216395312262559	0.061650887966486954	0.05153900964486843	0.04340827169113184	0.03724594923332419	0.033025954991493134	0.028291640167400295	0.025173898448595876	0.025385479892260376	0.023555139602962266	0.022785939201503114	0.02231026476492802	0.019713545685793393				
TrainingFold2	0.1340224619929367	0.10892956125165987	0.07976681764973731	0.06205282028041067	0.05042858387593918	0.04159255667933282	0.037626736865942166	0.03246656698162841	0.029885277647025466	0.027404295051988038	0.026544571250551412	0.023769483292169852	0.022353222565124807	0.022210878438309923					
TrainingFold3	0.13044487583789635	0.09723853639284656	0.06840908370425247	0.051939543097978456	0.041845936265731735	0.0365945340635583	0.033902466731193605	0.030627880035701143	0.028043770583462902	0.026890408976627936	0.02523311812189852	0.023639828455402908	0.022817480062737806	0.020910326842733248	0.021242401082781727	0.020136589859711503	0.01938805600363015		
TrainingFold4	0.1375383092767813	0.11916371012021872	0.09819560852960091	0.07718433562814343	0.06263746245954693	0.05291742486535275	0.044819494971836155	0.04102637264930474	0.03624685470051852	0.03149194866074884	0.029325163042283914	0.02778366012128324	0.026845603623223725	0.02315431102443571	0.023543199262745805	0.022484795714792033	0.02211239237493084	0.021522432543993504	0.019246642148606375
TrainingFold5	0.13356100914502575	0.10950774249169824	0.08659506916085351	0.07070545957326822	0.05657465430029259	0.04490951378355688	0.03614018321678893	0.02920839195684909	0.027007382652934057	0.02573893401809711	0.024235970124431645	0.021366514704926086	0.021616050073850902	0.020086680060648676	0.019397295154926126	0.019587590216529425			
ValidationFold1	0.12614280166658196	0.09956476179597613	0.07385493963453416	0.06065648037369724	0.05561331008888177	0.054456475064963906	0.03891098811836527	0.03647701925522572	0.035726446711861	0.0352949071287488	0.03133901421542842	0.03239839211754451	0.03289764204119156	0.031728577615770824	0.024087590521761543				
ValidationFold2	0.1246909192419267	0.09463341508966845	0.07247730545900963	0.0577343089373883	0.04585797961818071	0.0404950213075305	0.03758021110253459	0.03426585639281585	0.03504561840950906	0.03065231348952144	0.028643977107545193	0.032879294339894644	0.03275046866756302	0.026945635372760228					
ValidationFold3	0.11598592899269886	0.08292944071529147	0.06128283713415668	0.050020066496857384	0.05049820258785542	0.04514774587739528	0.039288136053008134	0.044072146780751144	0.03584076617508791	0.03313018475134274	0.03125065355928749	0.029646206795233238	0.033004605911120456	0.03597900609275786	0.03128886827006034	0.03212425665218574	0.02870855008072098		
ValidationFold4	0.1267993363744772	0.10685632995388529	0.0841210078959865	0.06630669867301041	0.053584704037151626	0.04435873869596771	0.040740228418537694	0.039257807017362735	0.03234710211725066	0.03310141856582869	0.030814758938242186	0.030133344442268985	0.028412383890853408	0.023950216434591845	0.024228896376485978	0.03139356365306764	0.023187885734227462	0.026017944325602758	0.022228533274657722
ValidationFold5	0.11972049529756512	0.09751383846978078	0.0799245163420769	0.0665494351068864	0.056400275248027334	0.04746904393011989	0.04123393104512345	0.03314490275885407	0.03238568491059112	0.031990650280374566	0.032278157087873564	0.030575772521908285	0.03610512160545064	0.029283842276928627	0.02731690840687611	0.02508914866222505			
