epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21
TrainingFold1	0.13822575953018965	0.12431263647430443	0.10108955771341954	0.07807994461066783	0.059659242414676315	0.04746454246798297	0.03907235086166803	0.031234247667385067	0.029574785727221553	0.024646055296549767	0.023643309612846497	0.021762017929088006	0.021610949123368424	0.01955035253367461	0.020009503411278613	0.018338587346145588	0.018216771570990043	0.016696649994375635	0.016886291648406437	0.016464853666448707	0.015545944352123111	0.015897798386781906
TrainingFold2	0.14060214306980984	0.12442278321450555	0.09946371693851465	0.07796305529285298	0.06326719205709841	0.05182494684682039	0.04179562799365245	0.03279015372901336	0.026266985018509558	0.02419350454772044	0.022764215523555793	0.0204420490716112	0.02133440947256121	0.017985964386827622	0.018992282276371692	0.0170258574935671	0.016842633262360844					
TrainingFold3	0.13565351484682073	0.11778446401638741	0.09807278808121654	0.07968361007727005	0.06512566290965134	0.05406460284244862	0.044009022870820695	0.03841107176717328	0.03247007383033633	0.029239159370031714	0.026683110260240606	0.02519454348763578	0.025133246949686012	0.02118680405388163	0.0218639594872498							
TrainingFold4	0.14573087427680465	0.12693748009306463	0.10610213692892681	0.0833736717489294	0.06814648738416673	0.05816372505135157	0.04792342111627063	0.04124926123582885	0.03751041056814508	0.033943862648315684	0.029604168941395156	0.027922114467880666										
TrainingFold5	0.12963805803228423	0.10305537683762846	0.08003539125523551	0.06511845464009067	0.05387318907416219	0.0453419206738767	0.03732016502694665	0.032181773583901986	0.029711236366164573	0.02587744507322834	0.02604147140134223	0.02392422251804464	0.02400547128217611	0.02270543780389855	0.021367046831098514	0.021912470738794886	0.021250822769093555					
ValidationFold1	0.12727307561818543	0.107805711343079	0.08341290994740284	0.061824333052746615	0.04763671949291853	0.038940123141835536	0.03351007814640767	0.027948395084266695	0.026004339222217333	0.024025062940750474	0.025491768971708528	0.025445250715370297	0.02329748442623584	0.022937638646760967	0.02410239617847355	0.022879811396837018	0.024878827306213328	0.022330843384020024	0.025834081623756205	0.02342613661876221	0.02609962606626911	0.021920756138242396
ValidationFold2	0.12841831328901085	0.10943273773735708	0.08679072688090371	0.07574588781524752	0.06560429070262355	0.057140347189144104	0.050598489183529806	0.04624152972430058	0.04389015827139185	0.040175146926697845	0.036979081444777885	0.045418844503499485	0.03810878456276548	0.033000857235435374	0.03688806768345252	0.03757970853706587	0.03162108407100728					
ValidationFold3	0.13029874374603365	0.1097257736701149	0.08677862408394749	0.06886468115388542	0.055426827539597545	0.047222566287461167	0.04230611496143513	0.04054227612518311	0.034207971114245755	0.031269131506780616	0.026938825072762598	0.028640507787533173	0.026495516482690298	0.025022971975042375	0.023983172271065077							
ValidationFold4	0.13832594608669882	0.120384787066697	0.09827406008031454	0.07823006544463537	0.0649361589038325	0.06295011831900559	0.05232603101559017	0.04662163550587925	0.03878294276535041	0.03440456059111097	0.03526731101357638	0.032028213758462085										
ValidationFold5	0.11762944058523522	0.09168408558544544	0.07657680073165679	0.058560098156433656	0.05318676986677052	0.0372497935345195	0.03725660793055352	0.028075132004576862	0.026781874564098748	0.023922968801081617	0.024555385504746473	0.02130474545914252	0.024659401780022686	0.024145549418732967	0.024037657721114433	0.024889380649911547	0.020188265029221157					
