epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
TrainingFold1	0.13371612575405822	0.12069734245759343	0.10886656597536694	0.09095460660161625	0.07460345907650193	0.06159566348929866	0.05137570923489173	0.0426754264502016	0.0363096116905701	0.031753660816710404	0.027491416064290446	0.02564009124848563	0.02357084727114181	0.023129381690424142	0.021629613561922757	0.019893147266464063	0.021723614645493907	0.019831542495613204	0.021164948070759394	0.019769918345191234	0.019063980214554733	0.018469701518148453	0.017441621333918085	0.01740589346913016	0.015662841477902322	0.017657692662931095
TrainingFold2	0.13895402671366183	0.11306412607974506	0.08921283437469486	0.07318540043696116	0.06124460219420442	0.05209226916270471	0.04498957453565015	0.03806640008774189	0.03277953276951672	0.029686968100701663	0.02706773539906705	0.025404760930400793	0.02401263923858927	0.023344280765509096	0.023219846433122984	0.0232159963864377	0.022659069686122493									
TrainingFold3	0.1321623500013216	0.11447864625687626	0.08871452893045816	0.06723229738841341	0.05407054156477732	0.04394698801757344	0.036569075086630286	0.032455757853776135	0.02752750991388563	0.025961253801638537	0.02504903357356935	0.0224865217888278	0.02236415473334174	0.020753136036728393	0.020449148932014147	0.01896753560765567	0.01903619803990957	0.01843265502904449								
TrainingFold4	0.1319600547748533	0.10786099284040657	0.08143556564199654	0.06055812582331286	0.0509340513484362	0.04590743555031209	0.041702266286169604	0.03799672557056924	0.03453065938718448	0.03200341907160526	0.028352484152459178	0.02446329779165601	0.023970941487112377	0.02169460670841297	0.021258681107792655	0.020916782492275326	0.01853816295667705									
TrainingFold5	0.13520150773260928	0.11440875739643004	0.08756823946587	0.06540488763986264	0.048876033403185866	0.03749388738585914	0.031301188812990426	0.027652894962174455	0.02461104793335802	0.024879160232389477	0.02100741335417869	0.02253341277642755	0.01921924771580369	0.019399883981403784	0.020430118278537062											
ValidationFold1	0.13142647738526533	0.1189933207456593	0.10480432328977832	0.0840623001358262	0.07543887201327461	0.06179359956719988	0.04646722462053436	0.04109386956898143	0.0396967218005778	0.031499943733194355	0.030638886426327967	0.028608643056547922	0.028924696820762916	0.02669774233662473	0.026941874213826104	0.025565339322621422	0.026962006793919583	0.02748660465832464	0.02521829766716634	0.024205624402122077	0.0249532747824691	0.02413258555440677	0.032702673255436555	0.026198723641337473	0.02746146566845185	0.023368793226836715
ValidationFold2	0.12418708487136944	0.09402628114598023	0.07480310748104711	0.058544879921854615	0.046882193514590595	0.04323139310990636	0.041056582309842646	0.03378730761369707	0.02794887912501623	0.02465358405134867	0.02523085918342527	0.020865786812784202	0.022966582560911775	0.025549896165250323	0.020496099341455177	0.022315062992830616	0.018861957737097836									
ValidationFold3	0.1244853698724025	0.10390443499158095	0.08227923926939298	0.0649390522818509	0.05514293386357593	0.04892088330208181	0.04168135627709866	0.03671316384035792	0.03633263684507158	0.03311153877367106	0.03601000171158933	0.03216709619464546	0.03007429630678097	0.03806367260403931	0.038942716428160516	0.03503961782369695	0.028452969364652008	0.02799638299188086								
ValidationFold4	0.12032036919583071	0.09538316878548882	0.07395001689626558	0.059823321159677326	0.0586239876705935	0.05935390922031156	0.047333778748456554	0.04680317015542338	0.0467567889943828	0.041771446008063214	0.036558169462541874	0.03596056725825644	0.03179525623718373	0.029574902740654302	0.03360330423199664	0.030354564475380135	0.026488915365294192									
ValidationFold5	0.12062869358572874	0.09726557147328381	0.07195224209378163	0.06304542335622886	0.04293929684806515	0.036552073003992706	0.032654471911473186	0.033462333897766365	0.029546435219697183	0.029572017113824987	0.02787398022802983	0.027196750506288832	0.02768218815237544	0.0334125875449752	0.026074039014994988											
