epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
TrainingFold1	0.13652820409124966	0.11079929326713968	0.0811505022815138	0.057059052136168735	0.04065309506724323	0.03239596577054674	0.027971614542542395	0.02561750711811121	0.023160033304947546	0.021032231800395526	0.02004395545401148	0.019428672249296865	0.01885492880121303	0.0179835399159653	0.01774185786946175	0.017432450693306737												
TrainingFold2	0.1348060920562994	0.11379189592847656	0.0886270055347939	0.0669958618106766	0.050261369927580506	0.041210794618781785	0.03614965952035986	0.030979265171025745	0.02744850336498706	0.02635780938186074	0.023496327373217198	0.022720308512105058																
TrainingFold3	0.13615975474769418	0.12145798375237395	0.09225551486650313	0.06845886064904996	0.05526890456676483	0.04725479525289054	0.04037676918365336	0.0372908873639641	0.03077959569253091	0.03060928559610726	0.028538556677416307	0.025099098537876587	0.0247246701120854	0.02351227783437935	0.021989629632960053	0.021613016876951652												
TrainingFold4	0.13781270019032738	0.13062753535553134	0.1160401126369834	0.09770015430086378	0.08014286580199206	0.0640049538839693	0.05113071746732616	0.04361509466623168	0.037377611953574655	0.0317822994261488	0.030864485968380574	0.02745456844469035	0.02436615287462535	0.023575821559147284														
TrainingFold5	0.13881139390642558	0.12611592828182344	0.10618833568351706	0.08358305997354278	0.06758303130761935	0.0562790544725727	0.04463054599741904	0.0377910419375682	0.0316366532814059	0.02793169266157636	0.024823529021911917	0.023831577174053674	0.024482675865900964	0.022652475097791103	0.02255666062683715	0.02072503705937268	0.019986610331878644	0.019174636045967444	0.01881982563943531	0.018168076825284978	0.01721589896450541	0.0165392777910863	0.017580082652035773	0.016807975549396954	0.016921363513488337	0.015572549598948986	0.016600563091244556	0.016639889885893797
ValidationFold1	0.12555217548265113	0.09971125997804306	0.07347668584872473	0.06430553947155876	0.046900706778926486	0.04267861224870357	0.03976577791167205	0.03656462280432115	0.032836750067397114	0.0423857498660197	0.03029511155333026	0.03516562294444648	0.032123663373486044	0.03072556732841222	0.03240286871916216	0.029031460649380565												
ValidationFold2	0.1226144999869772	0.09619759162468416	0.07670472451561205	0.059132491288757	0.046705243174565605	0.04099921930291866	0.0350604210707552	0.03386122879293235	0.031168427047747617	0.03248880207507141	0.03139078428104587	0.0290618610947481																
ValidationFold3	0.12939411744072632	0.10455756459955697	0.07445903230659864	0.060790734415924225	0.05001502665733029	0.04387581230745324	0.03730593048673761	0.038214476159794744	0.03357506043991905	0.02835657668713195	0.031002185482590518	0.027166841520984482	0.02623357497056556	0.02452661226155354	0.02420693145816315	0.022477239101594482												
ValidationFold4	0.13507856291022385	0.12452091467944351	0.10659962857293116	0.08747605036373611	0.06681599370665378	0.052318998801245076	0.04524211727737172	0.03745926272749129	0.03433826333121606	0.033053151894516	0.028975313644214358	0.028519534214341023	0.025402484762666933	0.022558822630860564														
ValidationFold5	0.12942966281830728	0.11704218290276355	0.0952121184148767	0.07585041315571682	0.06371485352147001	0.05138093429860902	0.05006572159074314	0.03990487342381531	0.03748453236583553	0.03448593152502367	0.032811120681061935	0.03434290800050639	0.03399993538508309	0.03236443512634634	0.03165288616982834	0.033343368754480955	0.03236759539042298	0.033039566538472835	0.03187758671586519	0.031588326532368524	0.03221648203252043	0.035827980690891645	0.03231873267004057	0.03110095477838128	0.031605231342837214	0.032314541790558884	0.03096651026207182	0.029389771296189644
