epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.12982591167771193	0.10550407480219366	0.08121689093449834	0.06533774950728245	0.054286150055182225	0.04443373139427894	0.03851337538481051	0.032191460928031095	0.0293458463972305	0.028167073148968873	0.025442427844124694	0.023337185901076828	0.023327302762332684	0.022961535585653312	0.021804360138388417		
TrainingFold2	0.13341689086890438	0.10617610643318683	0.08078077906988781	0.06420467281183716	0.05175409918430353	0.04016070887297901	0.035214195906233405	0.030708741100853976									
TrainingFold3	0.1288178711833263	0.09243052387821742	0.06295973251743073	0.05010675588829062	0.04149112822117538	0.035771169680281836	0.03026001719362367	0.027186498161542907	0.02445966417845656	0.023406799040028337	0.02319620939061596						
TrainingFold4	0.13411292802034455	0.11657129650596867	0.09063494134990668	0.06572015798142687	0.04633621206475337	0.0351030794567619	0.029475871931936126	0.0252100479799	0.024293605134880637	0.0232929457117941	0.021609482340070166	0.019565200813816443	0.019571814305113962	0.017977547975897325	0.018008858008248686	0.017378282973814666	0.017229724837786554
TrainingFold5	0.1324034711826441	0.11090341471852018	0.08916440189129154	0.07020747021306306	0.05370150898989897	0.03999186778515872	0.03242846416181472	0.02797330264416913	0.024839914880776713	0.02447368827883135	0.022529386825123655	0.020827357815974973	0.021161030362141835	0.01941462123426909	0.019619758452375197	0.020078041679740775	
ValidationFold1	0.1168013396630953	0.09182508804978014	0.07746235658792225	0.06435444281512015	0.05588883315506685	0.0453481330024498	0.043043470299626525	0.0375301768895247	0.03581430644493315	0.037477890264477814	0.036598622726029005	0.042261942661040136	0.03549954150216066	0.036620911421057105	0.031963243274288754		
ValidationFold2	0.121994055908274	0.09074404144340807	0.06973655323019705	0.05424101676724784	0.047619303260501976	0.03895234293933656	0.03602126073343931	0.02854524236927564									
ValidationFold3	0.11221677769680281	0.0741193147527205	0.05612688289267254	0.04271019184500449	0.03728533466241683	0.029898216774338973	0.0256493571282549	0.023429204227648222	0.02218460064666631	0.02317627527575881	0.0196601952265409						
ValidationFold4	0.1251409360887231	0.1028768547835785	0.07762611734571757	0.05748191025309466	0.04520520416449185	0.04555686912499368	0.03770565823442093	0.034877605999501106	0.033718825739269306	0.032726661757322716	0.03350447071218016	0.03180373148905608	0.03310712032661949	0.03106063228391052	0.031001467817528005	0.02999678533996229	0.029452264997195703
ValidationFold5	0.11276673455093358	0.09363251966466238	0.07420685523197995	0.05611294633205477	0.04232028923794493	0.0345621356071468	0.028145963841050795	0.027454116023544153	0.028249599230433773	0.027801020144849916	0.02583831010296152	0.026883036065490095	0.02632850767920834	0.027106974975558352	0.02648858773626433	0.025540520292067027	
