epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20
TrainingFold1	0.13720101626390477	0.11772003757994376	0.08770139850379055	0.06945990843291061	0.059026878485710685	0.050791090381106865	0.045045630518025626	0.037796846559512	0.032385225360178876	0.02971043450733199	0.02754922136826152	0.025463464485846275	0.024861590365476426	0.02395883588360862	0.022996181889717172	0.021782381389763978	0.02025778805134963	0.022272107003120507	0.020443367693426192		
TrainingFold2	0.13404820472477239	0.11503000877339367	0.0863300301855884	0.06438191479378526	0.04930228990548267	0.03990532282927097	0.03251546120034013	0.027952700551702157	0.027031651133743534	0.02470548370384223	0.02294031696631491	0.021868741027994933	0.021317462797006453	0.020922227550244542	0.019583049686756865	0.019567515348494775	0.01864713858118268				
TrainingFold3	0.13885033629326657	0.1318441637834026	0.11325741159644993	0.08556006105024029	0.06516382652440701	0.04787776723916812	0.037784737717116844	0.032191565818026326	0.028020322718657554	0.02760559680351765	0.0247936871945223	0.02252822420735108	0.021083480418680915								
TrainingFold4	0.12995754751715471	0.10364106019366194	0.07417355603750118	0.05499509671168529	0.043904680794168434	0.03714632612629264	0.030909778770133428	0.027907759103849954	0.02593146085008894	0.02301440673638188	0.022613254863443382	0.022365809902211452	0.021316822710088508	0.020148626415869907	0.01966916519980838	0.01879222109807663					
TrainingFold5	0.13673281214490735	0.11317476642010439	0.08465123026130292	0.06768509459879873	0.0579002187755886	0.05221880453599752	0.046997837413879896	0.04239454865771687	0.04005920946017557	0.03598505278188805	0.03324702915109218	0.029111516209976637	0.02778887682411571	0.02591888311862149	0.02327855173732803	0.021311551087692105	0.02127331844695614	0.020397013505526747	0.018812250433454386	0.017637132793461865	0.018342399699334266
ValidationFold1	0.12534001949536908	0.09725924990735613	0.07151353423198399	0.058875631292451276	0.05180760960593853	0.04844786804106489	0.04300783058578098	0.03882784402283194	0.03532826744684916	0.03083240688591776	0.029851441035626102	0.03567306454207429	0.029364739661104977	0.027355476649612322	0.029234920640954294	0.02492959660489473	0.027093588242407988	0.024469177501888626	0.021567123191670288		
ValidationFold2	0.12789263492366215	0.10259765673529457	0.07345591184288801	0.05503723390719241	0.04458494025475539	0.037712150991701325	0.033432881596397505	0.03697654694530626	0.027437234464151836	0.0318019192365338	0.025945300301631308	0.02455670518201759	0.02228737510593927	0.024373637955569714	0.021968864632071927	0.021338350045167515	0.020622212665002408				
ValidationFold3	0.13427099746626778	0.12364795777174803	0.09581625712448144	0.07377624861593987	0.05568582161858275	0.04817278633053574	0.04538916860421834	0.03322316009156943	0.033261530392861983	0.029440866082147403	0.0395487825116688	0.030866178264159726	0.027973555046530138								
ValidationFold4	0.12031468450351879	0.0878352291277937	0.06589647389210022	0.053862148786785906	0.0460484496921905	0.04084717752286107	0.03665549076122425	0.03532662054655973	0.02976051481757397	0.032509225952913064	0.029270262360941986	0.028146073779590462	0.028432770480133325	0.029035735024277726	0.02826952664255005	0.02628856298890225					
ValidationFold5	0.12220869109303027	0.09341112319547851	0.06888702817194096	0.06236602359677892	0.05560935690772493	0.04695835074531502	0.04369314972663651	0.0430742877835475	0.04569920446820188	0.038917601221295596	0.03656358842744265	0.03581302491465567	0.034359644181283844	0.037116051248278936	0.03352240597155902	0.028923246871600312	0.031073628256185534	0.03321996729072133	0.03048333934382934	0.030321714513660367	0.026903145987202774
