epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17
TrainingFold1	0.13199389779384424	0.11117491220253475	0.09402099305208017	0.07425928508421589	0.0584437156712386	0.04789277655841541	0.041705766916837216	0.03713638682153335	0.030887332030758687	0.029776272441924535								
TrainingFold2	0.13220310872229737	0.1066290257256775	0.08198029824356487	0.06439267433246339	0.052407557937127786	0.04180900856416571	0.035190377878725254	0.030544540799511407	0.02770556430390703	0.02656976469081205	0.02510968581701741	0.024058121785172526						
TrainingFold3	0.126181661947207	0.09340465447272767	0.0708168955392797	0.055563450182936236	0.04591035040423528	0.03871617482218426	0.03558865242852004	0.031225624213005756	0.02901016398907152	0.026773137430295305	0.026171484028401953	0.024556948929338514	0.022514072093310297	0.021215015589322404				
TrainingFold4	0.13474420519884336	0.11447922391393646	0.08670890850903974	0.06756501172309402	0.05181458442768251	0.04122687347275628	0.03458097569924906	0.030367262776814063	0.0276681003465042	0.025496372972239358	0.022207809171033495	0.021917035640018928	0.01979776914413378	0.01996046315011468	0.018672152327169237	0.017910675298513857	0.018731765335376786	
TrainingFold5	0.12685567107709014	0.10025789426024413	0.07386329136915269	0.05657077829482042	0.04953031584160082	0.04485343522600286	0.04087973741181848	0.036947979554386466	0.034563929881195735	0.03081196457873482	0.02833788332619443	0.025467231298287978	0.022296116270520777	0.022751992651734426	0.0221001466826151	0.020551744005466364	0.02197474308686075	0.018439937577823497
ValidationFold1	0.11565871409199259	0.1014331363577832	0.08155791233251761	0.06340426777548215	0.04928184269826759	0.041236452821239424	0.03760956867853901	0.03302107367933065	0.026677041026125954	0.02460679745612045								
ValidationFold2	0.11557647354296736	0.08738207489017162	0.06910946958505355	0.0566463926093871	0.04659039528855869	0.042205972824589696	0.03492795687110105	0.03975012263719429	0.03038235505684153	0.03035098942875577	0.026204035256104125	0.024705481283138046						
ValidationFold3	0.11115950913176881	0.08292410306229785	0.06251585052289942	0.0492383001397389	0.04311449672640846	0.0393007716724045	0.03194050578167662	0.029769919158236402	0.030679799831862486	0.03607796946999844	0.027578201418667025	0.032887076859903594	0.02621576399017998	0.024413313707473124				
ValidationFold4	0.12986441500283577	0.10353490451837445	0.08343749854143138	0.06807332426343146	0.060618194881491026	0.051936791932340375	0.04776975857031003	0.04901294010798321	0.04304698726523097	0.03934628580988443	0.0382847819898932	0.039894025566199004	0.034722882358101406	0.03466726001168534	0.03501562701788865	0.03643959436040196	0.033580407791829726	
ValidationFold5	0.11272180228082983	0.0848089256869243	0.06525074102420796	0.053642740510907526	0.04945506761060306	0.05031956191204052	0.04811564773354713	0.04025218875969651	0.048912134267985484	0.03740284575761908	0.036837994320808934	0.032047731292157156	0.0336139682134475	0.029612864314700133	0.03395877075803714	0.03106021117619585	0.030539738143996655	0.02924810054111305
