epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23
TrainingFold1	0.1291549969082677	0.11038127254932305	0.08994279065485491	0.0720715997761841	0.059617228936488846	0.052877836897974546	0.048229245136103195	0.04228155393694932	0.039982392222611	0.034103923202602346	0.03075069607013268	0.02824751372928551	0.02445267899354903	0.024612881673355683	0.023750045233096394	0.02249325883449087	0.02055620442511586	0.02102603726580915	0.018964592444380014	0.01975921084160958				
TrainingFold2	0.13612644562756554	0.12315358183344567	0.09538120664825879	0.07291083786836008	0.05981366368485848	0.05101925203288165	0.04440632130174234	0.0376062957031105	0.03407527954510683	0.028708801378374272	0.026695891946675106	0.025053098413879517	0.024158466130466964	0.02191164529600482	0.022880579706704124	0.020849861815207954	0.02126726477787059	0.02033739752889423	0.019562468601824028	0.019858537072182294				
TrainingFold3	0.13017968505790287	0.10269642042165453	0.07947686212772334	0.06209675702372227	0.04886418521478349	0.039139950275950304	0.03332113724159585	0.029278928627238864	0.025515284688233143	0.024546525966301982	0.023787853210193464	0.020997424179487016	0.021054187150300344	0.019671043525026605										
TrainingFold4	0.13130873047154057	0.10112489758863706	0.07668408723548055	0.062073029488833115	0.05273023089817302	0.04545767110288249	0.040569015334635465	0.034435257120243146	0.031047987746371127	0.028842800513732735	0.02535693747009976	0.02503983089488677	0.022707485719514475	0.02106810986001206	0.020986799075366103	0.018597682890867873	0.020925088918672622	0.019820774965112583	0.01876540270373384	0.01868590359795648	0.01839834251532011	0.017871440834807635	0.018047675904331713	0.01660074426113583
TrainingFold5	0.1277090850880378	0.10152397596180372	0.07987150466238144	0.06128796353795022	0.04954703080960933	0.04214501952593388	0.036621240586726146	0.03221636203621257	0.028480511489382215	0.02499656929298435	0.022138084372601945	0.022210035406011453	0.018582702195456217	0.01927360171192469	0.01932871453359995	0.01957109758779338	0.01758431646949783	0.017719037569784064	0.018782506159956993	0.01689589221794087				
ValidationFold1	0.12051523861114506	0.10414322314632905	0.08408338681853435	0.0731152035631575	0.0645897968017773	0.053819023009792376	0.05083598502332697	0.04755912900499597	0.05140947272082338	0.03982838527572148	0.04007668365925752	0.03583314298098353	0.03416830176531614	0.031571922491583554	0.030856615855874545	0.029195103886105155	0.02960046056630761	0.027572337955158826	0.028539975086722087	0.027322749061371526				
ValidationFold2	0.13121971957855397	0.1099862002239034	0.07759330040766849	0.06238694228903131	0.053085213401228994	0.04399809308207451	0.03723923904141663	0.03579373843128885	0.02710228699452437	0.027141861363758776	0.02570605772518058	0.02303687122971373	0.024986005603725946	0.022893334245980456	0.022142590483601274	0.02269394167917592	0.02307628743064187	0.028063384922502377	0.0250929492050656	0.019000908371684066				
ValidationFold3	0.11159743643827266	0.08854052158458545	0.07228681042387679	0.06087123542218595	0.05232387782821247	0.04890638442609359	0.0372552793936569	0.03265264268066768	0.03297629971623521	0.03166992652391478	0.031440618672924164	0.03528959092475382	0.03204615491674164	0.028067290258535126										
ValidationFold4	0.11465293450935467	0.08572220999479026	0.06680527407474615	0.05960627688883661	0.048381899137402304	0.0413695482583297	0.03895849115131339	0.04165820225439798	0.03531551195795203	0.0278358996136802	0.025249306228680973	0.026583227364614874	0.025505554409244575	0.02509941204046193	0.020021508425801388	0.027490989222487033	0.021000632711556146	0.023448143685330963	0.0191418238950113	0.02582503438597914	0.025258948133292457	0.023288155119312374	0.023453975313705987	0.017436736236328493
ValidationFold5	0.10703048927222823	0.08496417559112783	0.06950464843025615	0.05651945816688575	0.05148025391086399	0.047251047470044716	0.04007774494957548	0.04000957028600513	0.037521409448697696	0.034277242390220765	0.03696070090492113	0.03492274438240775	0.03730128334362169	0.036342427265087796	0.0331644445150314	0.03682998333900835	0.03745632202012243	0.03549141481165829	0.03324529995078846	0.03301051720515167				
