epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
TrainingFold1	0.12749029796545083	0.09773747644817843	0.07641773888255747	0.06434936905470687	0.05472053292234999	0.04679990710917614	0.04165212934861142	0.03734935679038613	0.033944530709824845	0.02928826911335149	0.027870809001708085	0.02625246629490706	0.024209756997110563	0.022644400582099884	0.021352404819754776	0.020751175095615186	0.020352700825072328	0.020414784620907147								
TrainingFold2	0.13153018295798866	0.11040515278451196	0.08388335890070894	0.06286911944251991	0.05069513054000286	0.042560536177576457	0.036568012658150226	0.030829799120740832	0.027782506729897266	0.02747019678860763	0.024357965526835047	0.02236211918969188	0.022555457158837573	0.022193311815714788	0.02037836115859403	0.021246414333108574	0.019412031727939778	0.0189799177233641	0.01950305030680331							
TrainingFold3	0.13908319355581295	0.12905036896805872	0.11136036843315444	0.09102913892235268	0.07275545595436018	0.0576358507710128	0.045878646211613985	0.03827938138747413	0.033298091491914504	0.031957913142105096	0.027580323375613343	0.02490648855746258	0.024213999406029786	0.02024393066572388	0.02023314051373084	0.020454971954049224	0.01822150203734054									
TrainingFold4	0.13311631268906324	0.10962939083322205	0.07935644599863075	0.060088185922623695	0.05013000191856091	0.046226165009218015	0.042552672618793703	0.039052581626773726	0.03497995445081456	0.03192759423559024	0.03113791591174297	0.02828379080681109	0.02722618213281914	0.024705217840362986	0.02329466241274283	0.020953187923342657	0.022608967172974108	0.021135548929702385	0.01945045730790298	0.01986080539552197	0.01872506855520855	0.01775632656698566	0.017282555115856336	0.018411260791237345	0.016221733845329503	
TrainingFold5	0.12910701500091754	0.10584303728679861	0.08542665259541767	0.07249463645465318	0.060608361772371125	0.0508170816534419	0.041891164450702886	0.036560171334614464	0.0337370438964793	0.02932307641290558	0.025512613191959927	0.024056993801266847	0.023003865015412243	0.023418190218882248	0.024209869007869176	0.02109511853092349	0.02121792831394281	0.01993926095154544	0.02170484778432442	0.02073774469209223	0.01970895878441618	0.020128996419610783	0.02002258377523178	0.019329443482574253	0.02019890363744831	0.01902127215869283
ValidationFold1	0.11074162976027609	0.08501803760022462	0.07302186939747887	0.05810957923867144	0.049389253194267686	0.04984564961328566	0.04129648982622736	0.03833980420772154	0.03660804270934481	0.03477812456260729	0.031924514204309834	0.03707664231150956	0.029729007443346014	0.031048385404115374	0.035884398700635846	0.030571636837447767	0.030917627364082413	0.028414127011028294								
ValidationFold2	0.1256846212991723	0.10320050457307885	0.0794333040143724	0.06395642886668243	0.054451693432523054	0.046866070166616154	0.04170100182097674	0.036045664358204485	0.036722582039949776	0.03476342907739669	0.03013299579044116	0.030930235380724258	0.029752527081999124	0.028894059358978527	0.03138208862232581	0.030493685465960485	0.02802099845359555	0.028364957176014647	0.02529032818625916							
ValidationFold3	0.13114744092564326	0.11782962862435761	0.09736727208301828	0.07851445077507345	0.06471964534002918	0.05427273234923009	0.04470972583822168	0.04623963788093009	0.037314922985125766	0.03746950212417187	0.033739097232338845	0.0347905514346486	0.03569623338150884	0.04347145599105945	0.03352692307902265	0.04006460336965681	0.03274284625414923									
ValidationFold4	0.11948360633608457	0.09536167240894593	0.07403727375004474	0.0606227322578061	0.05296209011948458	0.04789408748059089	0.04629235302291072	0.044670889135722806	0.04181910558815559	0.04917887230781284	0.038470526542598464	0.03710472193097712	0.03779834671195613	0.03930088165656638	0.03878680630054782	0.03311459138136785	0.03787871877808881	0.032361252355831885	0.039153030171816296	0.02708432405071673	0.026450995930317404	0.03778167639249151	0.0331987868476636	0.027230514263522368	0.026075511127511074	
ValidationFold5	0.11099962880079811	0.08777368030099718	0.07309759449347988	0.0617685383521356	0.0533838903841873	0.04587871229448062	0.037652153488215025	0.038828079267782534	0.030214333879501298	0.030087155619267007	0.028623286542128184	0.027170309964997426	0.03277961672954933	0.03237286317455876	0.028695348109305324	0.02667971182801249	0.028509405712693562	0.02880168561131467	0.027751354340711392	0.025780008366931364	0.027047605330317474	0.028543073797246087	0.028139091430070415	0.02490598594388077	0.02962287780744871	0.02435302051011817
