epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.13423353188792095	0.1152474806179422	0.09379661203932721	0.08075199407156226	0.07172265054805498	0.061700369134080724	0.051717853532140916	0.04197790155824749	0.034889720001890154	0.030307214984252352	0.027707402404715416	0.02688243369341686	0.024585635278992893	0.02298797399025985	0.02220296369195817	0.022018195981085422	0.020361298217628696								
TrainingFold2	0.13080073518419727	0.10214814059181745	0.07924857367347747	0.06807396016751918	0.058080903034877875	0.04885529268905308	0.04409226624598485	0.037786911650489724	0.034554071366948186	0.031731644317434554	0.028198366036563307	0.027480631119890908	0.02524076576591554	0.023552963299103186											
TrainingFold3	0.13808604858138346	0.12235103073021905	0.09664790169335902	0.07175393427764488	0.05237105390670794	0.03855706978541672	0.03310337111953149	0.030176208984167632	0.0257232607715361	0.026342454883243507	0.023688292877208864	0.023204223612232122	0.02209816985716977	0.021699811726549258	0.021717036251158624	0.02115384395563689	0.020916383699725635	0.02048767395186918	0.018739470634219206	0.01859708819578042	0.01745907173085884	0.019109617731737673	0.01870962079738092	0.016692353793107694	0.018293611782626777
TrainingFold4	0.1328604765659706	0.1047763858773661	0.07279976887035776	0.055407311775806274	0.046944384987529536	0.039731277075903064	0.033916025060170794	0.02793714689799923	0.024487323595663343	0.023223118415824667	0.022654803178375003	0.021354441799997983	0.021792301536135546	0.02030983886387813	0.020353273265341573	0.017465920699379984	0.01969805652608391	0.017712325215788124	0.018022941476209035	0.01657473329829703	0.018109695356939813				
TrainingFold5	0.13483642997447723	0.11430875000404826	0.08957720022728641	0.07432855005645746	0.06439474160357365	0.05364069695757255	0.04726934645322838	0.0391614214373369	0.03291016925330173	0.02883935064088966	0.026463286788413528	0.0253452382975456	0.024470008883166455	0.022470063819959276											
ValidationFold1	0.11849151714495174	0.09593096078449004	0.08009405252901283	0.06966957234282482	0.06171820151644784	0.050129515224824416	0.04167977120383299	0.03558300964655942	0.0295821280881494	0.02815497719561094	0.022372555105657492	0.025435445658224927	0.023396612267190305	0.020756420393333863	0.020977849868490144	0.02206157524634765	0.018292916530160117								
ValidationFold2	0.11698366929818918	0.0892851784623958	0.07992041625317421	0.0683560584103353	0.05406704792324957	0.055532606811522764	0.045856718595878025	0.04573187882999411	0.044462010322079935	0.038600740724595614	0.04097151262412972	0.03970112060228161	0.04164144939712568	0.03417689469590498											
ValidationFold3	0.13205723652431556	0.11095552220269367	0.08658392875044195	0.061798639700387244	0.04697151665433167	0.03782527245211977	0.03344427846972033	0.03283674319836873	0.035983625004699385	0.02629493252423525	0.03234835953277594	0.0271305307283943	0.0255976481022846	0.02613926974863552	0.025271448795211728	0.028655187098093348	0.025024211724804766	0.02383486275285323	0.027133550587726908	0.02170203188051436	0.024124481177758762	0.02404753232808985	0.023397870482808725	0.02427867121157039	0.021347730566573388
ValidationFold4	0.11984882987028844	0.08580425781038431	0.06228025841551858	0.057209013659204985	0.0452376694663906	0.03932125146211301	0.039729334405614984	0.031932230240682154	0.03839902749714055	0.027934738227715798	0.027786973190387955	0.02742024354803426	0.025075251025096345	0.024389466313804658	0.024519689476693276	0.0266314710520296	0.03285071432044067	0.024243556002499996	0.025481630389778957	0.02925304197174023	0.024116121484611713				
ValidationFold5	0.12071243784314878	0.09761727680997537	0.08028634625428298	0.06635438891438146	0.056955350986639924	0.05278229525812004	0.0503112982364942	0.038722374612834676	0.034844019921152505	0.034522988770559836	0.03255552642030625	0.03360096971254779	0.03793172129148802	0.022827116054113587											
