epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13251647850019108	0.10609097417087585	0.08300033194312066	0.06515816984706663	0.05021025044026791	0.038690252471418204	0.030334902518102155	0.02959009114645447	0.02699258182112155	0.02320540517191763	0.022017722611376807								
TrainingFold2	0.12805668603213066	0.09626294303778771	0.07114301939284882	0.056597314969104015	0.04771702742503196	0.04001579733084408	0.03464413473514123	0.028583567494320724	0.025423659377939285	0.021818555724183373	0.02204769829238801	0.020061893797209615	0.020046107185519767	0.018487424009804698	0.017964882670598346	0.01858441633495061	0.01887084280139637	0.016450089461765207	0.01769826151896003
TrainingFold3	0.1388433302117681	0.1264249894133007	0.10791039956437254	0.08309086846526373	0.057793667632028124	0.045752642825986685	0.03673200547240082	0.03034174219832163	0.026726495270982427	0.02315318089703479	0.021670950345419854	0.019885327177656686	0.020441360764843094	0.018672465572820908	0.01840255795343017				
TrainingFold4	0.13474777108058333	0.11940226478248157	0.10344629288143055	0.0882172007960352	0.07354585960062898	0.05703409813894805	0.046697471759398465	0.03980399771006143	0.03298637242127866	0.02863659407329661	0.026069433786853387	0.02367846066640182	0.02239896847928652	0.02197442490876049	0.020515545339069585	0.02050064766590367	0.018904483957058717		
TrainingFold5	0.13675038900428632	0.12392888635363244	0.10002098041186236	0.0751207510432928	0.05953079606780395	0.050554141097510344	0.04311125467872991	0.03796168011615824	0.034172572946171716	0.027764702697518403	0.02452886522243461	0.023314710863349946							
ValidationFold1	0.11514748230173781	0.09401092181603114	0.07421813500407445	0.05887185073633854	0.04664288092664703	0.041410054050822244	0.030951584602794232	0.02895685544747205	0.028990736526965693	0.026115748215873667	0.023454085278203123								
ValidationFold2	0.11629586713808077	0.08720214195079631	0.07127651579778742	0.0630062733365743	0.055623726143191256	0.04787696360375497	0.044470246744904296	0.039777187892730846	0.036861386981809525	0.037383815958500245	0.03814926300604769	0.033952835458016174	0.036262000076103584	0.03270824700919072	0.030765322631178843	0.032537281232663674	0.03330665419553616	0.03497168768107103	0.030366293534317666
ValidationFold3	0.1307171129092977	0.1145767049847154	0.09334880874601302	0.06753454324663491	0.053781129411413324	0.0428640804880693	0.04994435444146999	0.03188995153303384	0.030362313774284312	0.028781575930036336	0.028132624982390553	0.027716973805401543	0.0263840705177302	0.027245656444548485	0.025970989105402836				
ValidationFold4	0.12477007001504167	0.10648892957482252	0.08912002817131914	0.07279722396334684	0.060291642530796094	0.04997578957789318	0.03956826398702892	0.02960785851931317	0.025151462815408303	0.026248550126412966	0.02579909506377655	0.027880722148184506	0.021442216070870206	0.023259462722496398	0.023482712180716056	0.02327339507066246	0.01930105622015109		
ValidationFold5	0.13262233779102833	0.11511147255497473	0.0840345679841063	0.06406865913320232	0.05177397309458471	0.050258323856470014	0.043251623009407034	0.04149496441220378	0.03637602949527571	0.030227267507438524	0.028159185291188223	0.02743553111776982							
