epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
TrainingFold1	0.13388204750242158	0.11138078908527223	0.08088009113526494	0.05987567813740301	0.04962356826332918	0.043032671242171645	0.037281064603027964	0.03173203557646984	0.029503559101805736	0.024868090222149468	0.021783491049440797	0.02125413409380692																							
TrainingFold2	0.13315438880141747	0.11168649601739468	0.08769962477767182	0.06595462242911457	0.052664922205317585	0.04504316995224803	0.03784089728826307	0.03284732237469367	0.028105117706197436	0.025827557430735202	0.023973813537823286	0.022164522973976496	0.02095380899202554	0.021247985752783784	0.02108781117728327	0.019420633761380354	0.01900963311360466	0.01723606527934396	0.01879167217941735	0.016784992375342013	0.017172943716525346	0.016194898066596724	0.015571978038018049	0.015046973745392982	0.01590537713504617	0.013190046353620989	0.014148064880909113	0.014586456520390747							
TrainingFold3	0.13011788680980152	0.10759831513066521	0.08864427406700667	0.07446386773583734	0.062347218044504354	0.049913620329144495	0.0379029535431817	0.03229323479675011	0.02795028893583962	0.026096438497585372																									
TrainingFold4	0.13521111455999993	0.118172276197848	0.09314937305806036	0.07353793711570854	0.05668911767425015	0.04318667241869579	0.03480571691126732	0.029059400826967743	0.0280409923586624	0.024723111186639554	0.023216891063698727	0.02203526600015638	0.021066430032508587	0.02114714276527097	0.02076054699156719	0.019072833577758335	0.020583125786751307	0.019735738902223104	0.01875982501925054	0.01837277217572674	0.01868102427513143	0.016919563556025835	0.016155737886219868	0.01624912449435876	0.016701067719854606	0.016450185824297393	0.01640893113551349	0.016219847478979234	0.015683706142210048	0.014982932555689001	0.014464391474228415	0.014981947024352849	0.014947802187452907	0.016389543141667674	0.015552397560209515
TrainingFold5	0.13594378330386603	0.11048618434376306	0.08136242215744982	0.06424286792463543	0.05164169154932714	0.04465795176712653	0.037502031873809426	0.031218817506019212	0.027702767959779037	0.023605380663018764	0.021055629838365224	0.020792111249907128	0.020551551779769243	0.017638895777745512	0.01748196420722538	0.017315984373153407	0.01588963379420243	0.01632878101910915	0.017688565326504813	0.016639163073376047	0.014584360740981666	0.01575194513410745													
ValidationFold1	0.12062909885368368	0.09325114382548375	0.0672892496946293	0.05522032374063054	0.05319229142555782	0.044951776731633454	0.04325646983285493	0.04473349291869011	0.03882770785466172	0.033618749847199335	0.04048183744249924	0.031006127261862932																							
ValidationFold2	0.12288274864355724	0.10013839988423898	0.07804635210751414	0.05936926003411278	0.05159130297299173	0.04215265258618102	0.037774072772286296	0.03457913800511878	0.031123354483284644	0.0281572418021529	0.02718777265918844	0.030166690782402635	0.025791159525528334	0.02796984196384647	0.025388400998021064	0.03208524279394984	0.025514876238187892	0.02581082850873999	0.02463842200971133	0.02792781271220831	0.026077177734240085	0.03292725860982345	0.02315812830489154	0.023707309354732215	0.023667518008838047	0.02877800696952109	0.02209382388386288	0.021974662838499522							
ValidationFold3	0.11583799023080517	0.09549935689816873	0.07820269919571106	0.066190857033304	0.0512470465619117	0.04249445430363889	0.036917840028894845	0.031231568902856797	0.027092576069916757	0.0269116622024543																									
ValidationFold4	0.12598601829361272	0.1017997273252354	0.07764039572898869	0.06376466133656937	0.046959433444515544	0.03839956629006108	0.026383405244019855	0.024984268529281893	0.026978095041363507	0.027069370844925812	0.026915446259679173	0.024011541677372496	0.02310575754617693	0.027826016291352996	0.025290653740395665	0.02108464818154168	0.022434324839179665	0.025926949146679847	0.02224473174591129	0.025681071948686924	0.02036494880978664	0.019459272704930423	0.028022515806573996	0.01931263208255562	0.021138744884582766	0.021893612519986845	0.02018094698343686	0.019256926794680097	0.02020383954361744	0.019119612250670052	0.020761398672097916	0.02079923619473718	0.02090775612744331	0.02080185060192168	0.01835944443856689
ValidationFold5	0.12388532974564277	0.09477023859214675	0.07525829127612146	0.061978221522761626	0.05350046947195723	0.05502244089268618	0.04248953592409757	0.03954293373196075	0.03131592086661053	0.034598370019355916	0.0334589115356049	0.02993386935286417	0.033596142441367834	0.038544900739866494	0.028069766808216257	0.029645436419397465	0.03113854003865387	0.03879815085409818	0.033107128046344976	0.02790436144369688	0.03353886223680797	0.026034440708974364													
