epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.1328707516430994	0.1097436343003616	0.08281594151440066	0.0664855438403378	0.057446179954188714	0.04923651139978489	0.043449570509713306	0.03836351177991412	0.03362458985291447	0.029782607110460123	0.025243966087419432	0.02449554244777907	0.02387574236563689	0.02140022242836034	0.01941562260762524	0.019301950432110106	0.020578756830301352	0.017955559168956345	0.017511826948830772	0.017935540841976957	0.018250634896174064	0.01753942214696645								
TrainingFold2	0.13218111202867536	0.10824750095885884	0.08385672889106774	0.06635456694319743	0.05562067098792532	0.044150248671094794	0.03329094076236914	0.029579259414498425	0.026706945735089808	0.023616860910655044	0.02239810755759571	0.021235178836784697	0.021718189697629127	0.020396930297985595	0.019809050621961536	0.019724852943279546	0.019753214642401533	0.018817080387151918	0.017209826484220453	0.018728306466908175										
TrainingFold3	0.13872748250988395	0.11008318830281497	0.08220093511891637	0.06710890104613182	0.055137261316518894	0.04665493408815977	0.03814219730001324	0.03078031499409752	0.02731096743068933	0.02566008223313309	0.022000536056624366	0.02093238877483104	0.01941133921745032	0.01806950941996051	0.01704474809541187	0.016357954791833024	0.017587379935222004	0.017328785659562775	0.015917468392878865	0.015252019756619781	0.014117986305659129	0.014820895026506067								
TrainingFold4	0.13226506313817069	0.10499821865973487	0.07477930137591267	0.055754133171550084	0.04498957910876594	0.039313785473297516	0.03524807680951199	0.030490035155989144	0.0290081084963855	0.026079474067823454	0.023492749939032366	0.022380498163626975	0.02175555259944469	0.019404596413832305	0.017947292633338788	0.01777583287646187	0.016901316789484224	0.016830766741854446	0.016329107033512133	0.015464403552645804	0.01453069978899128	0.01483179080589087	0.01485553328124793	0.01624012111219186	0.014656794590833173	0.015494450471041173	0.014242767834035807	0.014998223621263275	0.013710813725364543	0.013734372875660483
TrainingFold5	0.1286263402500843	0.10975530168580995	0.08975410578894635	0.06627578561497659	0.04884556205168881	0.04020988615848676	0.03509984877222846	0.032496616605941074	0.02913433042618528	0.025781420842013257	0.026843352153951543	0.02300482277223225	0.022159245680316776	0.021272896194328265	0.020424098355328976	0.019561958126680965	0.018519654580048492	0.018051518998889734	0.01821165282617832	0.018185121156338486	0.017940727511558594	0.01634605808537933								
ValidationFold1	0.11959339591028455	0.09070088823435006	0.0736962560320961	0.06060100855674964	0.05300398037122848	0.050699692191178536	0.04586096630045758	0.042323702543571186	0.03665427688345615	0.032900466668620905	0.03132044233545359	0.02907587361295481	0.029363496227217168	0.029096416312559333	0.03007382167495896	0.030023435314515238	0.028760526188479334	0.02817514462177306	0.026277266334226303	0.032431221602359776	0.030551144967683137	0.023832166258314927								
ValidationFold2	0.12683893193130022	0.0996464155614376	0.07608017865736205	0.0592543591350854	0.052345229736487336	0.03377319870491487	0.027822518525099767	0.02602531011258294	0.023412198037001397	0.02020044324065869	0.021936737255010805	0.020251337842604664	0.024589554917986027	0.020587377064559306	0.02014300440907948	0.024560943559474975	0.02173621576543696	0.02130405386114862	0.01988908130023209	0.017849106293094035										
ValidationFold3	0.11901291364149467	0.08791026697066184	0.06540364251883181	0.058631526574760943	0.047118700268837785	0.046290856037238565	0.03646523289818753	0.03402989812673548	0.03192651926472716	0.03241940537666344	0.029556658420882707	0.030825956140868763	0.027884179409968284	0.028957300723427046	0.028258118494245987	0.02791793057232254	0.03054642750296127	0.0267973013124156	0.026657880675351783	0.027286797126221285	0.03206922878388804	0.025733483732003626								
ValidationFold4	0.12355192576174263	0.09188667308908326	0.06898065758365635	0.05275034408194122	0.04686041635897447	0.05233686299877124	0.0386411934956774	0.03514767176186381	0.04322835596525824	0.03442753698710386	0.030100380673035478	0.03405023476178128	0.028825912722659105	0.02945113655647498	0.02944067411564148	0.030566120892815577	0.02929810910283269	0.028705972714322358	0.027101421476759202	0.026997700818921312	0.030050267539614275	0.026842635948088247	0.028888557232241985	0.028883840594553966	0.02720759386434807	0.026832947661278996	0.031360599518725274	0.02561514751843034	0.026904790274571284	0.024542048644680355
ValidationFold5	0.11186894227389817	0.09759630962602191	0.07879872987600597	0.05950651201209775	0.04911751010788705	0.04374210046224615	0.04866185467396569	0.04412541467578964	0.04112256569803592	0.03551886549171245	0.0382236978466526	0.03540125854317569	0.03394797712885397	0.034179873699752346	0.03252596185314008	0.032579570579204103	0.03517202545704135	0.03217908470164607	0.03580861718463082	0.03162976150581328	0.031360258140101994	0.031116680574848794								
