epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34
TrainingFold1	0.13717433268836526	0.11342230168911618	0.08796201809468533	0.07109089540041864	0.058458762564791836	0.048823738831057215	0.04004974903884622	0.032979106456163323	0.02734795453067729	0.02487011724427461	0.021472352581712043	0.01875323112710625	0.01810245448309087	0.018115707038052365	0.017739848698227367																				
TrainingFold2	0.13080821496037795	0.11341908400992869	0.08400097452867819	0.057575973504963324	0.04517120258577151	0.03845839556874092	0.03346175680497602	0.02906345398587457	0.028350588641763753	0.025843308133469335																									
TrainingFold3	0.13011121177961202	0.10846841102254323	0.08890541753710501	0.06569129983598197	0.049926896255717355	0.04314738337601408	0.036849115292848594	0.032532349601917136	0.030131511647910388	0.027648909566712312	0.024818862287264147	0.0250474982671056	0.022829711718474175	0.02170031279578821	0.0211393686894801	0.020034123388474902	0.01953239512308342	0.018040166109858546	0.018447779246674723	0.018721713294193747	0.017212154076349344	0.017243871139676643													
TrainingFold4	0.12752276070585306	0.10501628083557907	0.08035201358460736	0.061395416104509916	0.05049933871884026	0.043758400353412566	0.039533309945016464	0.035268169826700946	0.03322312944173146	0.030771286408707965	0.029164284012156053	0.02754591447929587	0.02664630634734005	0.025073126179301075	0.02539274389194113	0.0240907044189953	0.02400283608509529	0.02405033602741572	0.022016959974148036	0.021086854505615933	0.02212252993079098	0.020193228796183987	0.020818799549637	0.02015175215194838	0.02063062763132951	0.01938957261190808	0.0182539460218157	0.019308996479743323	0.01895499637779391	0.01861599412105451	0.019104952997382827	0.01899808654751806	0.017318466797951258	0.018468872731384842	0.016888378042391527
TrainingFold5	0.13630374956758043	0.1236571229539171	0.10243194530469395	0.07504818054828456	0.05745601180700661	0.048830890055899655	0.04214517808860648	0.03765423997327458	0.03345337210741153	0.02952727494638611	0.02732092554589346	0.023327784388602925	0.022503090889561327																						
ValidationFold1	0.12451946436687633	0.1021645453565561	0.08165054873622081	0.06819887074583152	0.05702204219073997	0.05059219017700368	0.0493666916626279	0.03706022733948319	0.03966175964645421	0.03215798659581557	0.03320637988325141	0.032765987515606845	0.032796958841851215	0.03545766176581425	0.03031068630458846																				
ValidationFold2	0.12525758160664155	0.10463766288851295	0.07036309195934115	0.050728790105429585	0.04421554295857949	0.04554180179403776	0.03592800814448646	0.035868820169026046	0.03766342536976292	0.02969206290462197																									
ValidationFold3	0.11321661329349957	0.09618708813512647	0.07528158270560943	0.05566649680940418	0.04468790700172519	0.04356275213597057	0.03309575104267915	0.029708692159499502	0.02541954576972293	0.03017787761678961	0.02546637141704769	0.02625846838415233	0.02407625715260348	0.027304694034355308	0.02171411344845494	0.022168099835513974	0.019107269791732565	0.02249575656192925	0.02036950113603149	0.022201144992560568	0.023211277342246223	0.017723674817364202													
ValidationFold4	0.1161714091158665	0.0899634832130359	0.0766856664674239	0.05628439629039316	0.046957619779801986	0.04469147853150561	0.03660554260325929	0.03901367405479824	0.0374490364915104	0.036005223744133535	0.03805776691139751	0.033572908898874244	0.03157179384924438	0.037732294990853114	0.03146366930675802	0.03176993429047257	0.03247657033608522	0.0371544193439731	0.027646592861725234	0.030355195424924312	0.027568275753543963	0.03502622795729638	0.03047466326346579	0.03566379219160923	0.02604963390632776	0.028999904812883108	0.03002351825387712	0.025611309937163686	0.026498949883462703	0.02625078725402279	0.023585541082571285	0.02637010862013044	0.023742198489704967	0.02745764544217948	0.023196111081208958
ValidationFold5	0.1259257195702007	0.11149338793915671	0.08625980461570057	0.060905590603077736	0.051239301530258345	0.04342700525707154	0.04320082783925574	0.03136334677021279	0.029565823751057055	0.03522740754819064	0.027837970283570455	0.028625643676302086	0.022886389752415737																						
