epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19
TrainingFold1	0.12731390203729034	0.09913428695469348	0.07790193876786188	0.06641718097866973	0.05956576126500336	0.052004835980993126	0.04669545757690877													
TrainingFold2	0.13517912810748964	0.11690095494287026	0.08894451403914015	0.07063553294385433	0.05909775816151291	0.051675250487914416	0.04618105461825203	0.04124102405506316	0.03810007853199068	0.03457996493286574	0.031918266364097475	0.02912481924632176	0.027617336981288095	0.025688564538033382	0.023906069588832873	0.023303237410937382	0.02363710480590074	0.02295654963409997		
TrainingFold3	0.13152581138367003	0.09806093279780312	0.06597830763044343	0.047274322305615485	0.037349579887549306	0.02967343589685201	0.02538015694034667	0.022685205731630215	0.01946450081370792	0.019664028341602798	0.01734040387811381	0.0183352853235192	0.016058353127713913	0.014979436726058669	0.015807149898335576	0.015677009098784434	0.014133551413281318	0.01475183113396435	0.015065626749938846	0.013777815911717797
TrainingFold4	0.1308824386447668	0.10451866195494817	0.07799285317199643	0.0610349259324721	0.04755941845823228	0.03872813897707436	0.03171332726593722	0.029670370153987526	0.026128154896551594	0.023540439686423106	0.021816585915340428	0.02061256819612357	0.019936590342430546	0.01866367015192571	0.018099825631361456	0.01816226392659866	0.016310006811843115			
TrainingFold5	0.1357745743226007	0.11007030793292895	0.08451017882776071	0.06713686283989662	0.05737741900991429	0.04644311307950527	0.0354656820062746	0.029207888161774085	0.025386913268135785	0.022377256897032658	0.02242270746040242	0.020440129522124633	0.019741454288325	0.020188523733006513	0.019252304829843025					
ValidationFold1	0.11139533373418155	0.08378392715544046	0.06937795260350581	0.07330715631109637	0.05598778741199288	0.051930205405664606	0.042158209527884655													
ValidationFold2	0.1311842653531212	0.10164500128578495	0.07489210484666867	0.06075389545226285	0.04917121053304154	0.04254716277533622	0.040075922463517134	0.03764374431134579	0.02836864473726097	0.023840011439395247	0.02516458719824063	0.021448120053727517	0.020658219362156012	0.016962156852084288	0.016633918377002364	0.020168435106448293	0.014344526695896167	0.013820785862867729		
ValidationFold3	0.11771086764496726	0.08572656382714305	0.07040515328077851	0.06027763615035125	0.05374667336765744	0.0485016726825789	0.05695143891923205	0.049490768160368945	0.04689531761215295	0.04563424486938553	0.045199088373133356	0.047011718328838735	0.04348870695652262	0.04551893496452747	0.04577826975786069	0.04269090586951262	0.042235271212055454	0.043098566237326316	0.04333593236174443	0.04167779365846539
ValidationFold4	0.11410168806711833	0.08701774119693148	0.06568847637757794	0.052209047386674465	0.04036150131215182	0.03750000543565162	0.035090014077345466	0.028042353509279253	0.029808613420296292	0.025646227709256817	0.027843690192566026	0.02754568962562779	0.023977410795506894	0.02870024055208977	0.024167357527059376	0.023134756553026655	0.022455815837020054			
ValidationFold5	0.12055652028134277	0.09276161418371909	0.06832712674765168	0.05495243492276148	0.04894840156005041	0.036708675480137266	0.028257385894723305	0.025107302655767952	0.027388904623368435	0.023453233901491004	0.021613412871768045	0.02013402770959753	0.024378991649624565	0.021639114641427138	0.01798097536870832					
