epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29
TrainingFold1	0.12806100966430065	0.1074531172319466	0.08427970547543029	0.06219750871947608	0.04881687055857415	0.03995704778537986	0.0326992827364199	0.028591399923802815	0.026319179489942383	0.023322231787816963	0.02223470096885686	0.02149322543943997	0.019712651472889812	0.019453696618345884	0.018153549504689375	0.017948518474664537	0.01885891506754807	0.01718562736596866	0.01682556396737962	0.016180112147033184	0.017407067961227304									
TrainingFold2	0.1331406657229727	0.10369314870251882	0.07932209008392413	0.06613926162995219	0.056384703934145984	0.04717343952347671	0.03953115617581123	0.032954676729252515	0.02938456297354881	0.026896791741135795	0.024058816733728703	0.02403205392615984	0.022598154359822775	0.02119452978992423	0.019570960020057745	0.018508513487110675	0.01821851970622335	0.017561762970180094	0.01734618756841605	0.01874583865903585	0.01632289387999582									
TrainingFold3	0.13887948354875498	0.12253218189474534	0.10281657862942666	0.08285196233350275	0.06505295923350125	0.05212843942856787	0.04342665071427208	0.03811541080900828	0.033254369714334396	0.03120978199850387	0.027981165120184993	0.025050442287994718	0.026502448078860073	0.023019949095330297	0.023422849498720925	0.020076109771583684	0.02091953435729837													
TrainingFold4	0.13335389488969338	0.11459437700157815	0.09473911458414726	0.0709372640058229	0.05533869364933873	0.04695714925870892	0.03839633905127729	0.03308889438736845	0.029289282482204727	0.027706486673427705	0.025493207731382094	0.024724485179798316	0.024153468686530354	0.02248283135134195	0.022766311791962257	0.02044942412227432	0.02046920571740636	0.02098652335022383	0.02071067633135251	0.019727114014689174	0.019863372944097468	0.020054701839932354	0.017410321102579472	0.01872793157739662	0.017208935727872316	0.019385320588526156	0.017853505685045755	0.016317890821673328	0.017157272842086967	0.017051152356560288
TrainingFold5	0.13687371571308077	0.12659702486278515	0.10441258206028002	0.08008212052133963	0.06533747426564995	0.050844326776524	0.04278002519000372	0.03468513555800525	0.030903807624740466	0.028427793762100886	0.026002170686474136	0.02486500541565121	0.023394965365371292	0.022607679343972002	0.021018113976675537	0.019229824102575347														
ValidationFold1	0.11923299360651153	0.10001799376966718	0.07408388954931283	0.05348804588471581	0.05110741925199289	0.04025048614261454	0.032011517996874614	0.026426026429813187	0.026568810735527124	0.027407975285838417	0.025290468677528086	0.025221126359365124	0.021429508119540475	0.024666149315250165	0.02433129408064315	0.022836581025396364	0.021250579970378033	0.023117313350536146	0.023128856834798196	0.024183920357163432	0.020249012332757818									
ValidationFold2	0.12042655698485202	0.09260588090631876	0.07694137933756318	0.06930983979842281	0.06189357861456973	0.05547939032433672	0.05476102070580866	0.04798999676577378	0.044250860246032614	0.042280318051878665	0.03880640508046978	0.03766327588934334	0.04072596557513886	0.03850828889423881	0.037894159848046664	0.03536425258671689	0.037869120175585254	0.033866045554220965	0.03344620445817667	0.03389924078516931	0.030154570490766846									
ValidationFold3	0.12678006251116056	0.10865179409046431	0.08843449327826232	0.06760044212176188	0.05497674528207328	0.04972881469288253	0.04182623703922103	0.041113055160118116	0.039364481532551884	0.03571744405387624	0.03410974524071994	0.04281272119968324	0.05226604497691549	0.03592218667387266	0.03082291786726732	0.030295667018812686	0.02941078682108111													
ValidationFold4	0.12407916062721261	0.10598076858163417	0.0836018170272042	0.06254555473758562	0.053002514054176504	0.04382046134534149	0.035206596665965345	0.0316465355860707	0.02774409671483964	0.02590930349558491	0.028399610534826345	0.028479520770299527	0.026595944555230892	0.025033386808170868	0.022030259264939307	0.02120106459541775	0.02453952140268148	0.020503223766174236	0.028615175658283202	0.021729320084960892	0.020075624490886724	0.02212412852813859	0.022473506329514017	0.02145525033808332	0.023344056046544784	0.019744460189375222	0.020075307354770984	0.02144314016763232	0.02260174577099246	0.019165580403447773
ValidationFold5	0.12668593392313063	0.11060016496560059	0.08495578528927253	0.06793707692555177	0.0596323367166291	0.04612517876756118	0.041112992730042014	0.04280307069672523	0.030481440910801023	0.030971334697070387	0.030282685069602217	0.028125275684172404	0.02600857835453893	0.026293041531692957	0.02390401499285069	0.023078453631364734														
