epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.13234744545131719	0.11099101777415477	0.08142714951598937	0.061004715390367635	0.05124561737529119	0.04267042291741542	0.03670736469815279	0.03140715144164669	0.027433832640282187	0.024335111521215206	0.024539378556630527	0.02241285720176211	0.02109094420410157	0.020920653740442115	0.018584568866568084	0.01846494782474189	0.018560914127890696	0.0171118239407557	0.017162726680406873	0.016194690459858413	0.016093047354207267	0.01612713861925308	0.015378237659887809
TrainingFold2	0.13385732284405508	0.10933805213804125	0.0790252915195323	0.06250911937540732	0.0504381124859417	0.04237441512849394	0.036703413182918344	0.031772794590860916	0.02923835695687796	0.02598058937825761	0.024784690786390683												
TrainingFold3	0.13012714294547384	0.09726720599626953	0.06928036612649024	0.052293376848948275	0.0430236609161842	0.03753421835301031	0.03344603679116434	0.03012345861372358	0.02899320351994406	0.025530547196732103	0.024791131098126327	0.021538350402724147	0.022602686602278318	0.019869048110988594	0.019353806086738503	0.02001744241842971	0.01849164480734709	0.017446913318698618	0.017753649810360497	0.017706146338605323			
TrainingFold4	0.13723294898782942	0.11902977343733338	0.09673823319714178	0.07671563369539482	0.06145595139770938	0.05191433733826588	0.044351971956943584	0.03937901083342943	0.034310093163036404	0.03200141349066557	0.027391294940885432	0.025268957438211972	0.024440471238962015	0.02383508484834403	0.022399142033431085	0.02108135381733353	0.02107587793467577	0.020286943276203766					
TrainingFold5	0.13374767819950484	0.11012708963362744	0.08722875043128225	0.06985502829669861	0.05543762129074072	0.042883641063604434	0.03417872373784821	0.02947763485146046	0.026830449467524886	0.02413246747592519	0.023102150675292837	0.022171035364692414	0.020582946447324488	0.020740941216476072									
ValidationFold1	0.12617830814676242	0.09941707444083583	0.07343677656204851	0.061260746359858696	0.05589917692490056	0.05541963022420401	0.03860611690686563	0.036784057143597386	0.03374744976056857	0.03723457547666102	0.03188411324696095	0.031129965499916055	0.03640853172809993	0.030804135801526508	0.027316371664333552	0.03035411570480236	0.027947917174199713	0.025619712179717567	0.030979486465242248	0.03065405669399256	0.027615249668628706	0.026399939590388583	0.02427155664282419
ValidationFold2	0.12426441461519078	0.09410491411213402	0.07319206213746388	0.05503710953367723	0.04325393391017978	0.04212591254208992	0.03371227011430656	0.031036933079605235	0.0308786690972435	0.029247564654314873	0.025871876159185746												
ValidationFold3	0.11567212307305487	0.08229545892325339	0.06185718017487644	0.05094238511718776	0.04651968507935201	0.04777984428985112	0.03708272565078611	0.04612072162264077	0.03503623288775048	0.03413445703991529	0.03458269267237581	0.030103039687936223	0.026942567755156174	0.032876307759579504	0.028574776861041592	0.031198693669376464	0.02659893036911239	0.02601532545805959	0.02675472472444059	0.023738439620272174			
ValidationFold4	0.12574473021736554	0.1054654782218439	0.08230375828271783	0.0655571087389379	0.05219454821702596	0.04505918887947258	0.040421818193207656	0.037963894332196935	0.03410307629356949	0.033781549617226514	0.028486907449634828	0.02776086337781545	0.02701801053121967	0.024570874571443645	0.027119973080541083	0.026531741854227107	0.026663745202067483	0.024006173563156243					
ValidationFold5	0.1204003572027694	0.09854902613169707	0.07844728780574761	0.0657400139775295	0.053304269469368296	0.04266828721439516	0.03636232652147678	0.03821589087391994	0.030301133424530294	0.03120577137294301	0.03026682326228249	0.030007891279859217	0.027800110396866157	0.02579149604236984									
