epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27
TrainingFold1	0.13840316912341769	0.12217927766552275	0.09602245581092352	0.07424853924780676	0.059355740612563684	0.048615422507414935	0.04265388430298809	0.038231068159504486	0.03475874324953968	0.033144896747629264	0.03154017981064903	0.028667483294217217	0.025816739316255912	0.024479547222484337	0.022718962979373567	0.022131158816291376	0.021019770144728243	0.02059809242154165	0.02091387281515068	0.018824715412876586	0.017977459131031864	0.017221729807264108	0.018085970053797192	0.01914776210525778	0.0166424318862097	0.01697398042053717	0.01653874761599383	0.017352841581399728
TrainingFold2	0.13761705915382078	0.1131299148464325	0.08668093783420283	0.07032104725641854	0.05917831230524117	0.04839539450260753	0.03795739364463429	0.03267814494112023	0.029546882017809424	0.02631938433244661	0.025496477858775457	0.022386579845753787	0.02142878198166959	0.021898845870082017	0.019177682573302726	0.018736088487936464	0.019193653229031084	0.019891163812474782	0.019509150849226733	0.01851848230915593	0.01937441225435451	0.018973486217832434	0.0162603959880328					
TrainingFold3	0.13189486038701778	0.10839070255698806	0.08087921196129173	0.06196057960041799	0.049754166323162444	0.041609920453364875	0.033998519169505345	0.029739052717394025	0.026867462765420153	0.02465026941215249	0.025200860686163652	0.021044061239147347	0.02052526802263773	0.018876658664091585	0.01906311630965237													
TrainingFold4	0.13062989758327603	0.10767511309505524	0.08559009835589677	0.07295535287015478	0.06292781205318698	0.05246317381997043	0.0418513671594238	0.035055926999749236	0.02848738549404185	0.02714038611223011	0.024646640013353052																	
TrainingFold5	0.13687929434373097	0.11125842399676056	0.08960260480549607	0.07188951907093674	0.05624730812335109	0.0457335380010035	0.040109619486664014	0.03657563602524426	0.032375828965621835	0.03087108238148229	0.027482048369540067	0.025195627101397826	0.0232649496694599	0.02167234750639972	0.021272149442978745	0.02004207134829166	0.02014249965817956											
ValidationFold1	0.1326080598272719	0.10665088979242084	0.07720565911684488	0.060941403393994446	0.04907364772238374	0.043909086422105365	0.03383906552387687	0.03618631533531657	0.033244410589513544	0.0280643821162222	0.027879937036961386	0.028531610740764015	0.027318730847574434	0.024328493072152103	0.024832465309914	0.026982438406038627	0.023096034185843425	0.023423620126564643	0.022182807018235745	0.025066488958121202	0.022350098468942214	0.020495998413828494	0.020334460247394017	0.021517869782516616	0.02204986775387288	0.021506532199464756	0.02226576552244411	0.02017542234750943
ValidationFold2	0.12424459509752891	0.09912247817359261	0.08118965710001486	0.07103458361549152	0.0673700761708624	0.053315349267208365	0.044411151070013505	0.041380275177207215	0.04538788689774469	0.03962374771819324	0.03608680098435028	0.03698748236297638	0.03250323698503544	0.038561076663910655	0.03320882874509521	0.035894364629072965	0.03589253308700381	0.031470848667054636	0.02886131809632921	0.03153744745069563	0.033288678476589034	0.03195281426936466	0.02635791958859012					
ValidationFold3	0.12319072255411663	0.09887187312533324	0.07112736463009774	0.05677723306071785	0.04981812481403451	0.04296660010791006	0.034368969306563704	0.03368280013013203	0.0324996894305186	0.03258202060153036	0.032253188867151304	0.029159387804332887	0.031593265233200614	0.028895081695261504	0.024279384213596215													
ValidationFold4	0.11752979135191119	0.09207501472183713	0.0781496093809806	0.0638332883617631	0.052478879151093935	0.049116982518368074	0.038914704030413215	0.03522751145778006	0.043020319047820256	0.030983495665504387	0.02521512756881363																	
ValidationFold5	0.1183627990854753	0.09317878068231784	0.07654886069783085	0.06158862455101969	0.04925735319150729	0.04444533599297273	0.036837338140603526	0.03271488539836798	0.03224103995294705	0.02943549879778361	0.025929928309418395	0.026342713049096935	0.024104854796786566	0.02389373580048381	0.023700173084229767	0.02296175380805843	0.021664038128251007											
