epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33
TrainingFold1	0.1369199439255279	0.11794497314119258	0.09186372399576229	0.07371537169390666	0.057031217104371354	0.0458568106405437	0.03908308190219359	0.03614501871597149	0.03151221414375626	0.028457193815861117	0.02697686533229362	0.025426151353346367	0.023992588866612364	0.022918949794396282	0.02029146003418343	0.021142612929753737	0.019903416710062183	0.019795708471769546	0.016873728018767832	0.01627376989847588	0.017127615173557053	0.016522881716702204	0.016633326959445412	0.016401770445838404	0.017044345037382523	0.017349420444510034	0.015174908756382142	0.013774703653101811	0.015673572723281726	0.015223353698881897	0.014981664751290003	0.014996695461273798	0.01458593959751253	0.014146670714384163
TrainingFold2	0.13534094715715814	0.1182165803103485	0.0956119897802931	0.07173003773745956	0.05501818932181305	0.04487788307073193	0.038780357003300014	0.033423983267082034	0.031044987497712298	0.027444597881935442	0.026392514883845	0.024450860590796496	0.024423762090697222	0.022818659568536424	0.02191124015311649	0.020833950900461563	0.01932362503423711	0.02055957104623846	0.01780304984122744	0.01994288400155524	0.020058411326566192	0.017153224278337393	0.01705370509956172	0.01698425694274706	0.016454818840214193									
TrainingFold3	0.12745526389388198	0.1008179739244621	0.07915244772077792	0.06375516559267205	0.051192668613856025	0.042912303608913634	0.03682453691263535	0.032236305209120145	0.02870448053462579	0.023929747372643428	0.02276843211055331	0.022681938753521536	0.020735815915403775	0.0197218520205669																				
TrainingFold4	0.13605333092961122	0.11263551866127686	0.08479026836893437	0.06251173188528893	0.04976910455760927	0.04129619370558595	0.03662246564477259	0.03310614985225997	0.0299457642599009	0.028334402954549826	0.026327967413817533	0.02498175557484501	0.02515749126693911																					
TrainingFold5	0.1398570303008702	0.12284171365504891	0.09421363680273699	0.07320542714234053	0.058509507733797525	0.050391679095279224	0.04392281564782749	0.03729204903251378	0.03265561597493932	0.028721105300887735	0.02524189081011926	0.022793140982322994	0.022204141344589853	0.020074152916749386	0.01945069965062825	0.020189384423959206	0.018801185770863163	0.01696775413846689	0.017427711908217482	0.01607878655724307	0.017030670929819185	0.016058330264651508												
ValidationFold1	0.12602710619837315	0.10334260295237507	0.08284775686223765	0.06940807415558412	0.05701144081162843	0.05318529628057805	0.047086319965855765	0.046932844686330306	0.041624378110911395	0.04015321758164613	0.03514131472387293	0.03382200061926736	0.04142443677263653	0.03038713805270507	0.02968199300838777	0.031045181228520204	0.03796828177711414	0.027762194673283242	0.028147142527961626	0.030289719777044352	0.026861427820902235	0.028738551591821895	0.030028146414609568	0.030561448972638662	0.02680647348841392	0.028477388299998473	0.030383778659696062	0.02613809669134941	0.025639328283235757	0.0267726960268159	0.025332523841801024	0.02811912727253281	0.02593021480123269	0.02469158990713474
ValidationFold2	0.12945890540743735	0.1107132968635441	0.0836768752878515	0.06407803079734246	0.049782031641534726	0.04516861560074864	0.039098100770298426	0.03916174487991107	0.029781982733717037	0.03637729677490194	0.028360384740333935	0.03025019211067424	0.028434673004871788	0.0282464679123452	0.02903991926847936	0.028022548718155606	0.03645932102478361	0.025745602983111928	0.025498909009124996	0.02494745995559119	0.02474064270469941	0.037049152978291096	0.025279962839737016	0.02794762921565724	0.024436567001176374									
ValidationFold3	0.11373213133229329	0.08834726266093082	0.07580584634162553	0.060942354968639915	0.05536760890076088	0.04785249314479622	0.039751903186468325	0.037148594754005504	0.033282968282242316	0.03425280743295343	0.03324662840312666	0.028685396966662863	0.02931790749255572	0.02678944188343709																				
ValidationFold4	0.12333350356768917	0.08920766156468843	0.06322007919955361	0.04518210172216903	0.03492103578094896	0.02743249827668675	0.02332020832880123	0.02214823101924078	0.020938249583343498	0.019531440332234074	0.019586649783131842	0.01826645249001648	0.016531257148148275																					
ValidationFold5	0.1285363979100644	0.10284528844394125	0.07578352722129575	0.06019683550573415	0.051370629713543364	0.04587525675106827	0.04187702933569682	0.038142994451042904	0.03554252657812793	0.031227712171269698	0.02682947953858807	0.028255497454141208	0.02921769611573115	0.03035886667203158	0.024934996365724754	0.024124237339574476	0.025261027555963076	0.02352202642417454	0.028093522868165327	0.026827824173279124	0.026400114489857712	0.021395326224690606												
