epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
TrainingFold1	0.13823120455535506	0.12284129720546119	0.10753996386606425	0.09119553800994755	0.07382576238864647	0.05842726939975163	0.04785680774533548	0.04100357155500676	0.03447100756120293	0.029925236474072397	0.029333716680909398	0.029378476264013575	0.02704877578449204	0.02423886372137641	0.021907042370052903				
TrainingFold2	0.13497959198705972	0.11813759572532427	0.10342097160849796	0.08662830662737539	0.07050352465310442	0.0591657277727542	0.05052570385777801	0.04431676203814592	0.03844314854021146	0.033555717245942925	0.02816061138420457	0.02575061444660112	0.02342886619568444	0.02103766286579928	0.02154401658469618	0.021409122526376764			
TrainingFold3	0.13314911892468279	0.10457300195809115	0.07305388447870924	0.05293517380751754	0.04269152382013007	0.036198957729290916	0.03273507813520899	0.029597774402579737	0.027125916557303176	0.02557771275936499	0.021946673265186043	0.0213382024427946	0.021501515457699003	0.01978869100365211	0.018564117971329158	0.017714579247942973	0.016934809327118605	0.016559696359705743	0.015432512085218068
TrainingFold4	0.1314707866234874	0.10715738347392868	0.07384854111058468	0.050014185336079785	0.03766861476826968	0.029174908949855968	0.026686664089290636	0.02619473932308293	0.022747950594268995	0.022250119442866312	0.02086806308573366	0.019179378563388704							
TrainingFold5	0.13055833743472176	0.10653717079246205	0.0744536719622082	0.05161167317643189	0.039490302541341664	0.035285474969431276	0.028770704350194038	0.02721273786376749	0.025852951452780538	0.023158150262697665	0.024290471869176863	0.021238369039952285	0.020863189700272143	0.02025859779744131	0.019393596768797858	0.01882134684331821	0.019594469048804894	0.020381159029303937	0.01880320437022127
ValidationFold1	0.13121563340495299	0.11246248874981124	0.09659114986792341	0.07511566711908525	0.05863066598865296	0.0424541499180434	0.03436021244589676	0.03331055940414133	0.027829208358837006	0.02331862050981202	0.02612836112012365	0.019198140779694728	0.021510858495661	0.02050895309956694	0.015060371528159373				
ValidationFold2	0.12139554365395426	0.10543940964717048	0.09126136394905614	0.07640922112759573	0.07116798992134496	0.05499091693871395	0.047895810029863775	0.0425979960101514	0.038955612838066915	0.0317926963399005	0.032286876790552727	0.02686181399123827	0.02803290467698815	0.027172441074628854	0.02926117066778494	0.026222525449754956			
ValidationFold3	0.1145788412708957	0.08327051238702224	0.06425042889659872	0.05495871601496227	0.04644449652059356	0.04493654267925366	0.04454430248189785	0.042074364350441644	0.041957065544740366	0.04002165268301158	0.036758933802932894	0.03741894482100343	0.03852250661241071	0.048599695226126186	0.03485325174269829	0.039163493137305334	0.03819116021426256	0.04296561940636083	0.03263569054265112
ValidationFold4	0.1192303146529305	0.09126950372513887	0.06104705319110606	0.045386245423877564	0.03969458227154908	0.03838467322340285	0.040479417535296	0.03243390242369879	0.032305234139113945	0.027334748200184944	0.0379664932746285	0.0260151604632008							
ValidationFold5	0.12203539726701942	0.09335886321223534	0.06414563661894283	0.04724550550501492	0.04007547564997531	0.03167395052072164	0.03165224069091785	0.03135314160383197	0.030364706799773884	0.0285353228142527	0.025379998702503456	0.030168270151579735	0.022840587860644534	0.03331834933068184	0.020912293519096885	0.022511304931548373	0.020890206023043877	0.02624548818202383	0.01864801519781116
