epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TrainingFold1	0.1329183660125135	0.10851277434107993	0.08160354950993506	0.06696481294802693	0.05311566498713963	0.04244120488927651	0.03403824922556571	0.028878202300294937	0.02729468787187638	0.02535399970023602	0.022699776133095446	0.02231600476129342	0.02174809925460494	0.02115817713268936	0.019647715942901538	0.016680936544229582	0.019233228342906878	0.019421724529290127					
TrainingFold2	0.1297693520716491	0.10045414879612607	0.06870038349155956	0.049416069975568314	0.03843978498102397	0.032297471138820526	0.026553656593437683	0.024067048610897167	0.02337309329938963	0.021433793928313488	0.020964029286778586												
TrainingFold3	0.13804152606647802	0.10948128032244064	0.08093151324164037	0.06354128535180777	0.05264017436103049	0.04453353784893724	0.03779901855794544	0.03475638693595432	0.03010416026187489	0.030315194406350863	0.025656069680090612	0.025211452014958592	0.025470740671880775	0.023703743933782044	0.02283491517604985	0.021038632886087396	0.02314071924089479	0.020267368419660092	0.021641047887037117	0.019852979101845202	0.017795031667231922	0.02073477810845361	0.01994441293690298
TrainingFold4	0.13230955940671266	0.098017599708824	0.06721708036916839	0.051829811212585564	0.04304392547134987	0.03793168387399584	0.03564518600310707	0.031785373902675926	0.029826239755328224	0.028807429254547143	0.02490991466772605	0.025995220277830165	0.02344793773703383	0.022263026292851217	0.021006460323323237	0.020787594834109767	0.0201241552184828	0.01958495345382041	0.018033472986677557	0.018014252537680228			
TrainingFold5	0.13146152694149119	0.10420751298368988	0.08343194077651088	0.06891769067725648	0.05553175654468796	0.04451967744979527	0.03715905785582732	0.033767026327855935	0.03007750186096767	0.02772942031151615													
ValidationFold1	0.12772742551457775	0.09327983740415122	0.07165556239920694	0.05854548759305397	0.0405721244022569	0.031783474563109176	0.02558418138997277	0.02344632861707863	0.020573869119985617	0.025739926725797994	0.020391894257438647	0.02805591306700539	0.020021389698167122	0.02547882599410022	0.026425798094531452	0.02124861322226934	0.01873765710407243	0.018119096571657185					
ValidationFold2	0.11777290819330258	0.0826514494680875	0.05561797197505429	0.0412801655412123	0.0338209099367026	0.028842448706839333	0.030628901854920964	0.023968492242086026	0.02557860287892221	0.029498621224119486	0.02047654424277753												
ValidationFold3	0.12083614281974397	0.09143901081034192	0.07061154223340857	0.05736204951179323	0.04609728657833494	0.039172302459593154	0.036911988437914094	0.034770947033623316	0.0389226443041955	0.027358268220858597	0.031464093135090895	0.02504881291790773	0.025797339531211265	0.025499489717395254	0.02585941015665109	0.028794148862666055	0.02439540207463627	0.028866797078900074	0.02451528166315879	0.026703780636019366	0.025788680422969314	0.022818487481033715	0.02152821086273688
ValidationFold4	0.11456167919410241	0.07954720800390115	0.059962693064867914	0.05152506053212795	0.04422523269664731	0.04030524820156463	0.03953655579899278	0.03653047435606519	0.03588315912995378	0.03404732944948813	0.040149559267389646	0.032045760614638055	0.02711407916944449	0.02905901687572131	0.030770804074793205	0.024715426517834024	0.03302858745784663	0.027420089892263792	0.029933142763151375	0.024232495118610073			
ValidationFold5	0.11226725578308105	0.08830013611932865	0.07316792158091122	0.06258790449738535	0.05736906237969477	0.051500348393125714	0.04331622472156661	0.041801046499844036	0.03950782247537407	0.0371607859175325													
