epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
TrainingFold1	0.1287590548828889	0.09724825243454994	0.07478122960814276	0.05838846988514053	0.05085970816554625	0.042051091400115134	0.034261063635874334	0.0288027974145523	0.02480343440910886	0.025901684584865105	0.023536392632640627	0.019698793440447285	0.021395837428592673	0.02092098264229974	0.018786427751524934	0.018579708264350674	0.019998131496807247	0.01680892470560847											
TrainingFold2	0.1385228792905536	0.12440341201468726	0.10709843395069954	0.08370677441154906	0.06353391541045049	0.052554990564831504	0.04601994655752695	0.04139292067800413	0.03739823104393645	0.03335760588729054	0.03200387602098125	0.027820194328356543	0.025948538945999487	0.024296221744156694	0.0245846982615478	0.02336540255771291	0.02364512759621217	0.022781187808923402	0.0216276473959071	0.019671346121459696	0.021173244524023978	0.01849252732245491	0.018048649609241643	0.01839355930519197					
TrainingFold3	0.1381807208145884	0.1166386184240268	0.08477370231835679	0.06279962557918307	0.051811738300073726	0.04222199433398518	0.035040896964809776	0.029879492716281673	0.025920727872157427	0.023624904644285297	0.02097514566247066	0.02020659120879083	0.01975164939765157	0.019671889601440028															
TrainingFold4	0.13384029196405953	0.10826103919693693	0.07550531594844705	0.054910626299996775	0.04518384787740863	0.03894598594819069	0.03391560092462565	0.0308553610695526	0.028912880255666094	0.028611823045370827	0.02666499595573193	0.02527550203760091	0.022266545474154884	0.021324899108698114	0.021540821170823288	0.0213395542791907	0.021619223418780496	0.02105704622736084	0.018363632122914583	0.019253308315158143	0.01976947097725563	0.020043431493633596	0.017522129459063184	0.017258868267824502	0.01822769948708314	0.017509180689938314	0.018454899936345595	0.016084739644165066	0.01692596897525866
TrainingFold5	0.13224092325220954	0.10740321966907962	0.08397749521057396	0.06886587098211354	0.05575201803464358	0.045714203628070854	0.03877481874457784	0.03217848156680505	0.030251725848234254	0.027340444322111565	0.025410744705557722	0.02280750101033442	0.020853249706120895	0.021002908273954554	0.019089811263223785	0.02035866432146478	0.017092057737709884	0.017378719315673984	0.016231135520778546	0.01585178974838688	0.014945375827302824	0.015044462333516428	0.01415271514442834	0.014216548054583363					
ValidationFold1	0.11071644095821423	0.080843261342395	0.0645903990276762	0.05983616133128201	0.051365258144885975	0.03476816877148005	0.03777983342979087	0.033811058287995424	0.029435601096961077	0.028581327226470218	0.02995530602381657	0.031165835990356532	0.03147202877782449	0.0262865119368291	0.026632290361040097	0.03586971595529928	0.028204749392865745	0.022841796509555524											
ValidationFold2	0.13186987546515894	0.11591809803435395	0.09587852299414776	0.07288757855961989	0.06440191955079098	0.05745210901724997	0.05099844324469634	0.045563884756972525	0.04268147925183446	0.038377352048399614	0.034990338995624835	0.03843785898323666	0.031507694898152236	0.028830026465191227	0.030671797945008922	0.03142967426348142	0.02899844237752175	0.02594050452341787	0.024660225633294782	0.034003435998529966	0.027535118082399807	0.024608533922792622	0.024180057450451445	0.02063924291114499					
ValidationFold3	0.1284663786625003	0.09782415118303385	0.06902007467474218	0.055078406229841746	0.047511227133155275	0.04790470880343	0.049398687971244054	0.034100286113538755	0.038307437500161294	0.04040760492975719	0.0327924824537272	0.03252397896053358	0.032681726439707064	0.02770787265795694															
ValidationFold4	0.11984984784781395	0.0871207235834083	0.06424209493556404	0.048198547101000674	0.04233386485652813	0.037598656981277304	0.034657169656769314	0.03359909161614875	0.033270396397612687	0.03215607781978408	0.029777094610098347	0.02417665737867775	0.03400781340183908	0.03170862818201836	0.023678979567652737	0.025922506245855778	0.023799524241104	0.02549726590996625	0.023556052345173172	0.022091805135468358	0.030886839573410013	0.023936450873529917	0.020544458777163394	0.023212111531179986	0.021895820545929333	0.02156025460246858	0.019522299695479986	0.020031608755989756	0.019460023447807232
ValidationFold5	0.11861264114981299	0.09455555783131638	0.0757814999921499	0.0661642455814725	0.05442223529150995	0.04034715164599621	0.035440645443888065	0.035361067327956026	0.03435751247620378	0.03174127594028759	0.03096357946649093	0.03456153471373139	0.027743133554509882	0.025840231462860026	0.028315413123424595	0.028616331410982337	0.032535437857396564	0.02549581954634312	0.024029521713912202	0.028638395008071	0.026553016053439276	0.025676412359750538	0.02734079600696196	0.023950740672712977					
