epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.1373990073265478	0.12135542487483769	0.09949967918752063	0.07590475856010423	0.05835443859069199	0.04908478613489399	0.04097210272673543	0.033331251861516954	0.026287904355286756	0.023280847132956962	0.021242417398860607						
TrainingFold2	0.138470832661541	0.12392702896428	0.10006069113205533	0.07003660034388304	0.04885908574977538	0.03798348480328527	0.030640465387457173	0.02685679253143023	0.023633753861002846	0.022874096045914956	0.02091334681196023	0.020257566105082787	0.02094182973788377	0.01901105177356361	0.020207041854490043		
TrainingFold3	0.1394742999987846	0.12348885425281796	0.09553370900367471	0.07362639963182367	0.06019577186300673	0.04905369837995915	0.042437971557162446	0.03445238336134935	0.03136626669941258	0.026930838095788865	0.024839514863031747	0.023791789119191394	0.022102985467989295	0.021562077647269525	0.020440924161514638	0.020031054459733157	0.019071948250000952
TrainingFold4	0.13315327493473889	0.11636772733181715	0.09216033392162486	0.06593235681489618	0.05059396630438807	0.04028570718047294	0.03225087182707449	0.025641298305973496	0.027865913050614338	0.02554001731047968	0.022347255684772707	0.021700256853910103	0.020042052963948332				
TrainingFold5	0.140902881160783	0.13372436814785543	0.11902975956003321	0.0891742282230997	0.06364072259932722	0.050304816745546106	0.041509426327957455	0.03313927927683424	0.0298897290564926	0.026879433822367453	0.024941479756151286	0.02378484013643668	0.022604875217891948				
ValidationFold1	0.13171574243487003	0.11439892991974547	0.0928974373786299	0.0742126682957819	0.06111415289761918	0.056358903952714826	0.04886846832284989	0.039832371276559995	0.04011039534868958	0.03616039562070541	0.03546618653470776						
ValidationFold2	0.12806188365494883	0.1049123898584832	0.08205574218116633	0.05856348378877449	0.04462359248039623	0.03550676879607275	0.032618255563172605	0.028953200416966668	0.028976065315660677	0.028473644511331594	0.029933678257375588	0.026430077898603976	0.0280702691041468	0.030699375118438347	0.02486767184274032		
ValidationFold3	0.12859070086264396	0.10644754406635289	0.08075044726164222	0.06462266662804124	0.055430058016534056	0.04464047299991655	0.03909348992542741	0.03647570024078779	0.03511381648199818	0.03616877503431956	0.02772139891329733	0.02848006501481323	0.028619821295865835	0.027837703659446694	0.0254482558004449	0.02560223426369883	0.023235141731371794
ValidationFold4	0.12405206115396174	0.10653946098980603	0.07931098927584318	0.060090342624666726	0.04744319417220247	0.04116162505244148	0.037239972847044	0.04189450831492306	0.03688462708525041	0.030956280998243775	0.030308425339171663	0.028063592477518065	0.026848701903594424				
ValidationFold5	0.13535302363940188	0.1274046251499975	0.10348584110269675	0.07041544968950318	0.05254951169554916	0.044324295886850974	0.033992950257064926	0.0317679627285641	0.028595750504341145	0.02220071391317876	0.023179321652613917	0.02431940421019471	0.018873380375176517				
