epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28
TrainingFold1	0.1327103812816067	0.11085905143588035	0.08374586500702659	0.06127097997984134	0.050108596055125625	0.041184405278062323	0.036354136054726545	0.03267513853001911	0.02826151896850471	0.026311325594562198	0.02333137585931608	0.022085054612618813	0.01996379254233614	0.01799571648968547	0.017797006691507952	0.01727862691653489	0.01664117386722131	0.015740315625969118											
TrainingFold2	0.1368572903597613	0.11571898460727618	0.08991478642783975	0.06900374008478398	0.05344678912044488	0.04407405655365437	0.037876797410866865	0.03361505952160933	0.03004727293265207	0.026899751159229903	0.026698410209702702	0.023873468547802767	0.021236635962154308	0.018981749670237146	0.02079579617746852	0.019088433679716466	0.018612313064050985	0.01759324105406617											
TrainingFold3	0.13864271106537093	0.12812012958933006	0.10358170822093432	0.07828806816409765	0.06424395956776359	0.054383012812732806	0.0466868944050723	0.04024488961017183	0.035756367855885235	0.030762650103398216	0.02920868653785543	0.026390368701157223	0.023068933531050623	0.022853582271868206	0.022082368605465905	0.02142770190909108	0.021684823056507825	0.01957385234976424											
TrainingFold4	0.12917029929601334	0.10579998203002933	0.08203885004940357	0.06451566569316625	0.050573825459948485	0.04070710915918674	0.03285384866870696	0.02793489990105048	0.025440782147184524	0.023482141439440468	0.021811303749365667	0.021336647542226604	0.020402737028846537	0.020837551978250057	0.018689329697537522	0.01845867217562045	0.018594315188502977	0.017188789833860275	0.016881534511611045	0.017618315306026488	0.016655606897918254	0.01724018728340194	0.01632150422676866	0.017257646994899418	0.016378567369139837	0.015467200729348075	0.016230163289368316	0.016360058563738924	0.014404375523761039
TrainingFold5	0.12973253347181896	0.10699560951517381	0.0853950293582961	0.0667131290764746	0.051807635238318286	0.04107682020795886	0.03339625581755509	0.030446527109637318	0.027837545113170273	0.025535278181504348	0.024781455208412562	0.02465405937067467	0.024071934569876732	0.023366734205073007	0.022961278311265328	0.021810165231579144	0.022033241250522213	0.020407130070115236	0.0208778314030233	0.020576685509995803	0.021207630930021214	0.020244392217531996	0.02072702046834779	0.020423645970162174	0.019589287855174355	0.01981482429796847			
ValidationFold1	0.12069808527290284	0.09846264446103895	0.07488228583725186	0.05836493070950514	0.05180719241642536	0.04454287167990933	0.04797081481602446	0.04736814380393716	0.042617028972410875	0.03596172922370569	0.035031600135823224	0.04103564554594692	0.03254097009492988	0.03560846692123157	0.03583174008786414	0.031105239570548816	0.03549829097323094	0.029689909895013616											
ValidationFold2	0.12935612726587434	0.10576288811526857	0.07985718992983436	0.06339574450006087	0.04864292755840464	0.04553631469313693	0.041224199112269794	0.03308824098591382	0.032555406159608044	0.033795653358374526	0.02865505757057821	0.03282897411397268	0.034260774915212	0.026486516046560125	0.02838966521294997	0.026508092060491133	0.029430340012343525	0.024918746078771807											
ValidationFold3	0.12834042213387317	0.11322211551370921	0.08172987065873705	0.06187376326268858	0.05071739193370885	0.04571834416338452	0.0420448476488509	0.032925260495520324	0.029710102780210274	0.026797950931149325	0.02975930281818282	0.024033411287992086	0.026228573986618604	0.023264573837173178	0.022270085519234237	0.024725756398192397	0.02351357805178719	0.021838484793431586											
ValidationFold4	0.12095388649283229	0.09561483033404157	0.07794347599249433	0.05937109632535024	0.0471938457423905	0.04200289166440164	0.03562231676606881	0.028032101655634842	0.033442993304348204	0.031019008830126777	0.028851799356965097	0.028628262438704387	0.025959952729691222	0.028867441599219536	0.027350920456490974	0.027550820608912792	0.02508018747169256	0.02733032874262741	0.02807029842599379	0.023445913061050715	0.026869428811305378	0.024313447402311943	0.02403434308252071	0.025558437354210345	0.023384912052770723	0.023085174667292385	0.02449612214721882	0.022858215420562482	0.020352108250130892
ValidationFold5	0.11291942997155963	0.09503568194571647	0.07160909163874683	0.058327670024523326	0.05156890684654852	0.04131233486397242	0.03755624033825321	0.03803667509173219	0.029272925716967466	0.03272962024506718	0.026549478170571027	0.02448213231531685	0.027082328849418618	0.025192340180699435	0.026179389870801085	0.022359276240741886	0.023766018715340998	0.02588542110442922	0.0212679988324961	0.028958420665108238	0.0235020269313093	0.024675026390993095	0.020285173908436066	0.019232231240272773	0.020046386752788373	0.018865338642163797			
