epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24
TrainingFold1	0.13407749381417022	0.11483775258726167	0.09299061610310387	0.0793133229027865	0.07036067557930607	0.05994140460677785	0.04870504394103614	0.04057411082244875	0.033650134096493846	0.030296092581004967	0.027634635674268652	0.02638285289092121	0.025072379095083662	0.02303957158959776	0.0209026632696981	0.021061975614205936	0.020268093007289198								
TrainingFold2	0.13142751396160599	0.10321964906498891	0.07994716559538877	0.06793456468922096	0.05777704248423338	0.049223925666151684	0.043293126827214076	0.03828162264348282	0.03425217346234697	0.030846692451990818	0.027152316243632256	0.025884985129411515	0.02336243583283367	0.02164433015268991	0.021022841380120165	0.019912288507802255	0.018201905261351414	0.018437916038378622	0.017072160507519245	0.01704491842268626	0.016578530931790382	0.01745389379778613	0.015202168811869143	0.016144401884717594	
TrainingFold3	0.1379325621422719	0.12261730081994425	0.09670419263738123	0.0706945073124106	0.051861018835651605	0.03940041926583614	0.031967487184076826	0.027347026496136094	0.025538242005661068	0.023004884260510814	0.023777755707917757	0.02287970542502907	0.02122329224618046	0.019535278017164356	0.02091872413901993	0.019440904132220153	0.020909923674910468	0.019262720443359947	0.019022101826257395	0.018687150658892773	0.018441109875096697	0.019183531273781477	0.01832371296629638	0.01710170956096342	0.016495085480511824
TrainingFold4	0.1332307822325013	0.1061435638207265	0.07336193460293791	0.054989515330155635	0.046266443882963026	0.04029835352240215	0.032738698394016615	0.02853290779246229	0.025452688328434968	0.022971436034210705	0.021885991000123218	0.02110000346659614	0.019790835389060454	0.0188070303202866	0.018046959611042853	0.017312335133134515	0.01732214543625229	0.01665256921207236	0.015918105688710552	0.016187002572198916					
TrainingFold5	0.13552088673095897	0.11621631711839416	0.09253414052989485	0.07582544568321369	0.06299086986794411	0.054551471579436434	0.04672971175039583	0.03881030578410666	0.033076283309795174	0.027806622527260016	0.026739353440531816	0.024841687038232155	0.02332671567425237	0.022029496321031388	0.022576948268443336	0.020950780858151927	0.0189446371294343	0.02098527545999231							
ValidationFold1	0.1182961012866046	0.09575447977126182	0.07919536490698119	0.06863944238337043	0.06027085674079219	0.0468071839176454	0.03831857846848465	0.03351060995047593	0.028176398850297806	0.026380658566087553	0.022897179198644316	0.02167662020446523	0.024238156695401313	0.02285627814362178	0.02169156612485945	0.022732112330682407	0.019729278046167916								
ValidationFold2	0.1171900488033488	0.08970731292087752	0.07928805685442714	0.06745791738970322	0.05351475894719631	0.05664584899178563	0.043298394085738705	0.042039886266958	0.04011881070291237	0.03875299816561007	0.03639193306632994	0.03587191548357877	0.039281492311610246	0.03302734954385422	0.03401327079349734	0.03643002175240408	0.033331131998885856	0.030999124011859665	0.03790142788024208	0.030933988046452723	0.03131506198189674	0.0372873361674473	0.03200317740632821	0.028832043248552805	
ValidationFold3	0.13196283283534352	0.11091642692550882	0.08259785072122877	0.05962809915276798	0.046707739029918705	0.03974560798179392	0.03163575671030091	0.03449796779376983	0.029473396226331626	0.026211962084441136	0.02486235425998415	0.026671445911209023	0.027274960850738827	0.023375239554134005	0.021327808513757058	0.026368933606332773	0.021591347866945457	0.021179515607015288	0.022561416480121797	0.024058271025628405	0.025465425237098726	0.024480693972158782	0.01981336705183174	0.025046138791629608	0.019662543134145054
ValidationFold4	0.12183906131231033	0.0888852056552161	0.06746255707096409	0.0528245763643435	0.04643671616895108	0.04205475140600004	0.0371901565136992	0.03455967622544818	0.029920798672367358	0.03248236413629776	0.029348987149418675	0.027831120788120257	0.02669792149272571	0.02679575174044805	0.030215696522285364	0.02694083949071691	0.025799446963172337	0.026380678792856424	0.03240969517119575	0.025110793094804115					
ValidationFold5	0.12181322890761737	0.09901548625045531	0.08021488706245683	0.06517343376427553	0.0550495119710864	0.05308387761407003	0.041007704772726375	0.04093193411952942	0.037562812575734815	0.027930409212277883	0.037719179581439645	0.028886874756977165	0.02255587289445438	0.023017280676867813	0.02475681478815229	0.021688206537956004	0.021704942428219545	0.019785125596450875							
