epoch	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
TrainingFold1	0.1370706354142729	0.11334430666084577	0.08546646261176175	0.06696435925285577	0.053422844239483014	0.04343729801576771	0.03634933152637532	0.030947025278333897	0.026461112336176054	0.02458539030376497	0.022604879402875866	0.0205309188708672	0.02101034818705493	0.019775166200888386	0.017351482542717494	0.018026193723371327	0.01787600482953633
TrainingFold2	0.13284874475372271	0.10708062234069465	0.0835548147033043	0.0636221348251808	0.05204921228925704	0.043565051077232866	0.03830170716081612	0.034399728319111256	0.03140035827673605	0.02823136899058637	0.02513982088973052	0.023358220321029226	0.02286683499390378	0.02237594966707191	0.01928138506841678	0.020716139269928536	0.019912157253140016
TrainingFold3	0.1359187463806434	0.11858939948407086	0.09646360959265042	0.0729163739327553	0.05583777784062973	0.04251829260505143	0.033491850963433864	0.028769895953221502	0.02586729979851622	0.02429249977219363	0.022777157522333173	0.022051948153239208	0.021880694930074572				
TrainingFold4	0.13031316741200333	0.10772540841928938	0.08631532798965716	0.0706186499076218	0.05958069152812558	0.05098374070102264	0.0416983100538015	0.0358702585296917	0.030071347803988662	0.028455312256251503	0.024411829297473146	0.02348634554000455	0.0206763377354946	0.021237360381201144	0.02093332165571734	0.01931647521503857	
TrainingFold5	0.1383092476274161	0.12314672874312056	0.09493228674727193	0.07104954785009955	0.05549757034366116	0.045587891922174315	0.03871723979593537	0.03488381601365945	0.029008083147675272	0.027367251269412394	0.026088901730753403	0.024787380079596834	0.02286693318903697				
ValidationFold1	0.12495194338597693	0.09755237014578269	0.08003896602370718	0.06506422074377402	0.05441879301315157	0.04540221396044971	0.04660826687164068	0.04200987212689224	0.03724072876738737	0.038359675421127795	0.034900337070654576	0.031163649737881077	0.0364889128795439	0.033203371842958136	0.035175671684031316	0.031179723283171083	0.029571118169392854
ValidationFold2	0.12193025410309569	0.0986015095736261	0.07853131766456205	0.06348793204823458	0.055648153335241986	0.04902998714808475	0.051485555637669794	0.04131991417998834	0.03855204644197648	0.03716863602187971	0.034558479016309034	0.03282066192456966	0.03315063390664773	0.03576595967778148	0.04793251664608482	0.03197118560395514	0.030228744019745842
ValidationFold3	0.12329683583733198	0.1064258387966736	0.08399122502017128	0.0670509027476582	0.05326984291225	0.048712755668790894	0.03562550105129343	0.03688837599474937	0.03131391789537628	0.03403074214437364	0.032029783877078444	0.03195350450675448	0.02796019352385187				
ValidationFold4	0.11809609340386348	0.09192369520865581	0.07588939836903198	0.06217303351071235	0.0539599042511671	0.04359012300794659	0.04118439409701439	0.03249610668081824	0.03290369237357801	0.027131459729217395	0.022949478431680315	0.021355722692107094	0.024416871028029367	0.027593234390060225	0.02148894966697438	0.020563932294330164	
ValidationFold5	0.130574438418891	0.1077998819182048	0.07959466611731562	0.058469382731394993	0.04852053145080939	0.04066810693994567	0.029251484439481754	0.02962760058407848	0.02406192570924759	0.024639427571175702	0.02477105680448297	0.02149943010734713	0.02040340423689912				
